,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.26,0.0,0.0,0.0,64188995.0,1678478.0,1090279647.9,0.0,1090279647.9
1,1.23,0.02,0.03,83360.12,64188995.0,1649442.07,1057278239.19,0.0479,1057361599.3100001
2,1.21,0.04,0.06,196746.66,64188995.0,1614226.14,1026632002.13,0.0572,1026828748.79
3,1.2,0.05,0.07,234437.59,64188995.0,1598053.19,1017736877.61,0.0332,1017971315.2
4,1.18,0.06,0.08,282635.64,64188995.0,1579013.75,1007002967.12,0.0345,1007285602.76
5,1.17,0.07,0.08,304211.36,64188995.0,1558040.53,997853795.04,0.0424,998158006.4
6,1.16,0.08,0.09,326728.6,64188995.0,1546509.1,993433588.64,0.0253,993760317.24
7,1.14,0.09,0.09,358965.56,64188995.0,1530758.58,988837373.25,0.0365,989196338.81
8,1.14,0.09,0.09,363633.28,64188995.0,1529205.64,988570529.44,0.0196,988934162.72
9,1.14,0.09,0.09,363633.28,64188995.0,1529205.64,988570529.44,0.0136,988934162.72
