,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.26,0.0,0.0,0.0,64188995.0,1678478.0,1090279647.9,0.0,1090279647.9
1,1.23,0.02,0.03,71709.75,64188995.0,1651099.67,1058998439.72,0.0352,1059070149.47
2,1.2,0.04,0.06,204923.93,64188995.0,1608112.37,1022371770.88,0.0549,1022576694.81
3,1.19,0.05,0.07,254720.64,64188995.0,1589160.54,1010147294.94,0.0198,1010402015.58
4,1.17,0.07,0.08,318643.84,64188995.0,1568226.56,998527327.51,0.034,998845971.35
5,1.16,0.07,0.09,353879.23,64188995.0,1552669.01,991421176.9,0.0193,991775056.13
6,1.15,0.08,0.09,369254.22,64188995.0,1540447.45,987206316.42,0.0166,987575570.64
7,1.14,0.09,0.1,385471.74,64188995.0,1530027.9,983380915.47,0.0156,983766387.21
8,1.14,0.1,0.1,405090.03,64188995.0,1518709.63,980141299.79,0.0337,980546389.8199999
9,1.13,0.1,0.1,429444.54,64188995.0,1505889.09,976793414.06,0.0202,977222858.5999999
10,1.12,0.11,0.11,452961.37,64188995.0,1495346.61,974481621.08,0.0122,974934582.45
11,1.11,0.12,0.11,463712.85,64188995.0,1485303.41,972354448.54,0.0144,972818161.39
12,1.11,0.12,0.11,471305.54,64188995.0,1478392.95,970989544.71,0.0112,971460850.25
13,1.1,0.12,0.11,482688.61,64188995.0,1473226.46,970091137.68,0.0085,970573826.29
14,1.09,0.13,0.11,502645.28,64188995.0,1459792.34,968296634.95,0.0175,968799280.23
15,1.09,0.13,0.11,517948.98,64188995.0,1454090.55,967566826.43,0.0075,968084775.41
16,1.08,0.14,0.11,527415.2,64188995.0,1446528.6,966620279.47,0.0119,967147694.6700001
17,1.08,0.14,0.11,532994.28,64188995.0,1443064.4,966148546.32,0.0053,966681540.6
18,1.07,0.14,0.11,535339.13,64188995.0,1437321.82,965611605.39,0.0087,966146944.52
19,1.07,0.15,0.11,537361.9,64188995.0,1431003.61,965119771.29,0.0081,965657133.1899999
20,1.07,0.15,0.11,540809.51,64188995.0,1428499.0,964955708.53,0.0059,965496518.04
21,1.07,0.15,0.11,541206.46,64188995.0,1428210.02,964929390.91,0.0018,965470597.37
22,1.07,0.15,0.12,545276.64,64188995.0,1426047.08,964777036.1,0.0032,965322312.74
23,1.06,0.15,0.12,549183.8,64188995.0,1424004.35,964659815.67,0.0218,965208999.4699999
24,1.05,0.16,0.12,545509.02,64188995.0,1405399.49,963982130.65,0.0171,964527639.67
25,1.05,0.16,0.12,546970.69,64188995.0,1404633.11,963947293.19,0.0025,964494263.8800001
26,1.05,0.17,0.12,551347.48,64188995.0,1400214.28,963769378.26,0.0054,964320725.74
27,1.05,0.17,0.12,553081.68,64188995.0,1399171.8,963720687.96,0.0017,964273769.64
28,1.04,0.17,0.12,555890.75,64188995.0,1397022.1,963639478.51,0.0025,964195369.26
29,1.04,0.17,0.12,553778.06,64188995.0,1389521.27,963441299.27,0.0083,963995077.3299999
30,1.04,0.18,0.12,552170.55,64188995.0,1384471.63,963364216.68,0.0059,963916387.2299999
31,1.03,0.18,0.12,551727.87,64188995.0,1382812.77,963327722.99,0.0039,963879450.86
32,1.03,0.18,0.12,551236.73,64188995.0,1381010.31,963303631.22,0.0053,963854867.95
33,1.03,0.18,0.12,551064.02,64188995.0,1380462.24,963294466.1,0.0032,963845530.12
34,1.03,0.18,0.12,550988.07,64188995.0,1379743.15,963280152.35,0.0031,963831140.4200001
35,1.03,0.18,0.12,550807.17,64188995.0,1379164.05,963272506.26,0.0032,963823313.43
36,1.03,0.18,0.12,550773.46,64188995.0,1379024.96,963269425.44,0.0017,963820198.9000001
37,1.03,0.18,0.12,550789.19,64188995.0,1378692.96,963264918.03,0.0148,963815707.22
38,1.03,0.18,0.12,550748.03,64188995.0,1378551.22,963262621.06,0.0017,963813369.0899999
39,1.03,0.18,0.12,550748.03,64188995.0,1378551.22,963262621.06,0.001,963813369.0899999
