,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,5.61,0.0,0.0,0,196866,23000,3232459.0,
1,5.38,0.04,0.08,0,196866,22050,2989460.2,
2,5.03,0.1,0.11,0,196866,20650,2870211.0,
3,5.12,0.09,0.07,0,196866,21000,2996909.0,
4,4.49,0.2,0.13,0,196866,18400,2796195.2,
5,4.96,0.12,0.12,0,196866,20350,2853336.0,
