,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
23,15.4,14.6,14.8,14.8,14.5,15.4,15.4,14.8,14.8,14.8,14.6,14.6,14.8,14.8,14.8,15.1,15.1,14.8,15.1,14.8,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
24,14.0,14.0,20.3,20.3,17.0,17.0,16.3,15.8,15.8,15.4,15.4,15.4,15.1,15.1,14.8,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4
25,14.1,14.0,24.5,24.5,20.3,18.9,17.8,17.0,17.0,17.0,16.3,16.3,15.8,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
26,15.8,14.8,14.6,14.5,14.5,14.5,14.4,15.1,14.8,14.8,14.8,14.8,14.6,15.1,14.8,14.8,14.8,14.8,15.1,15.1,15.1,15.1,15.1,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
27,14.0,14.0,14.3,14.2,14.4,14.3,14.3,17.8,17.8,17.0,17.0,17.0,16.3,16.3,15.8,15.8,15.8,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
28,92.8,36.3,31.3,27.5,22.1,20.3,20.3,17.8,17.8,17.8,17.0,17.0,16.3,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.8,15.8,15.8,15.4,15.4,15.4,15.4
29,144.6,61.6,42.7,36.3,27.5,24.5,22.1,22.1,20.3,20.3,18.9,17.8,17.8,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,16.3,16.3,16.3,15.8,15.8,15.8,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4
30,17.8,15.8,15.4,15.1,14.6,14.6,14.5,14.5,14.4,14.8,14.8,14.8,14.8,14.8,15.1,14.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
31,15.8,14.6,14.6,14.5,14.3,14.3,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
32,14.4,14.2,14.0,14.4,14.3,14.3,14.8,14.6,14.8,14.8,14.6,14.8,14.8,14.8,15.4,15.1,15.1,15.1,15.1,14.8,15.1,15.1,15.1,15.1,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4
33,15.8,14.8,14.6,14.5,14.4,14.4,14.5,14.4,15.1,15.1,14.8,14.8,14.8,14.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
34,22.1,17.8,17.0,15.8,15.4,15.4,14.8,14.8,14.6,14.6,15.4,15.4,15.1,15.1,14.8,14.8,14.8,15.1,14.8,15.1,15.1,15.1,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
35,20.3,16.3,15.8,15.4,14.8,14.8,14.6,14.5,14.5,14.5,16.3,15.8,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
36,14.0,27.5,24.5,22.1,18.9,17.8,17.8,17.0,16.3,15.8,15.8,15.8,15.4,15.4,15.4,15.4,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4
37,14.0,36.3,31.3,27.5,22.1,22.1,20.3,18.9,17.8,17.8,17.0,17.0,17.0,16.3,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
38,14.6,14.4,14.3,14.3,14.1,14.2,14.5,14.4,17.0,17.0,17.0,16.3,15.8,15.8,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
39,17.8,15.8,15.4,14.8,14.6,14.6,14.5,14.5,15.1,15.1,14.8,14.8,14.8,14.8,14.6,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
40,50.9,24.5,22.1,20.3,17.8,17.8,17.0,16.3,15.8,15.8,15.8,15.4,15.4,15.4,15.4,15.1,15.1,15.1,15.1,14.8,15.1,15.1,15.1,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
41,92.8,42.7,31.3,31.3,22.1,22.1,20.3,18.9,17.8,17.8,17.8,17.0,17.0,17.0,16.3,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.8,15.8,15.8,15.4,15.4,15.4,15.4
42,15.4,14.6,14.5,14.5,14.3,14.5,14.4,14.8,14.6,14.6,14.6,14.6,14.8,14.8,14.6,14.8,14.8,15.1,14.8,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
43,14.3,14.0,14.3,14.3,14.2,14.3,14.3,16.3,15.8,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.1,15.1,15.1,15.4,15.1,15.1,15.1,15.1,15.4,15.4,15.4,15.1,15.1,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4
44,16.3,14.8,14.6,14.6,14.5,14.5,14.4,14.6,14.5,14.6,14.6,14.6,17.0,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
45,20.3,16.3,15.4,15.4,14.8,14.8,14.6,14.5,14.5,14.6,14.6,14.6,15.4,15.4,15.4,15.4,15.1,15.1,15.1,15.1,15.1,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
46,50.9,27.5,24.5,22.1,18.9,17.8,17.8,17.0,16.3,15.8,15.8,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.1,15.1,15.1,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
47,14.0,14.0,14.0,14.0,15.4,15.1,14.8,14.6,14.6,14.6,14.5,16.3,15.8,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.1,15.4,15.1,15.4,15.4,15.4
