,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
1,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
2,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
3,14.8,14.6,14.4,14.3,14.2,14.2,14.1,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.1,14.0,14.0,14.1,14.0,14.1,14.1,14.1,14.0,14.1,14.1
4,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1
5,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.1,14.1,14.1,14.1,14.1,14.2,14.2,14.1,14.2,14.2,14.2,14.1,14.2,14.2,14.2
6,14.0,14.0,14.0,14.0,14.0,14.0,14.1,14.1,14.2,14.2,14.1,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2
7,14.0,14.0,14.0,14.0,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.3,14.2,14.2,14.3,14.3,14.2,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3
8,15.4,14.6,14.5,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.4,14.3,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4
9,14.0,14.0,14.0,14.2,14.3,14.3,14.3,14.3,14.3,14.4,14.4,14.3,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4
10,17.0,15.8,15.1,14.8,14.6,14.5,14.5,14.5,14.5,14.5,14.4,14.4,14.4,14.5,14.4,14.4,14.5,14.5,14.4,14.5,14.5,14.4,14.5,14.5,14.5,14.4,14.5,14.5,14.5,14.5
11,14.0,14.2,14.2,14.3,14.4,14.5,14.5,14.4,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
12,14.0,14.0,14.5,14.5,14.5,14.5,14.5,14.6,14.6,14.5,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6
13,15.8,14.8,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.8,14.8,14.6,14.8,14.8,14.8,14.6,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
14,27.5,20.3,17.8,17.0,16.3,15.8,15.4,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,15.1,14.8,14.8,14.8,15.1,14.8,15.1,14.8,14.8,14.8,14.8
15,14.8,14.6,14.5,14.6,14.6,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,15.1,14.8,14.8,15.1,15.1,14.8,15.1,15.1,14.8,15.1,15.1,15.1,14.8,15.1,15.1,14.8,14.8
16,17.8,15.8,15.4,14.8,14.8,14.8,14.8,14.8,14.8,14.8,15.1,15.1,14.8,15.1,14.8,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1
17,14.0,14.3,14.8,14.6,14.8,14.8,15.1,14.8,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.4,15.1,15.1,15.1,15.4,15.1,15.4,15.1,15.1,15.1,15.1
18,14.0,14.5,14.8,14.6,15.1,15.1,14.8,15.4,15.4,15.1,15.4,15.1,15.1,15.1,15.4,15.4,15.1,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4
19,22.1,17.8,16.3,15.8,15.4,15.1,15.1,15.1,15.1,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
20,20.3,17.0,15.8,15.4,15.1,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.8,15.4,15.8,15.8,15.4,15.8,15.4,15.8,15.4,15.8,15.8,15.8
21,15.8,15.1,14.6,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.8,15.8,15.4,15.8,15.8,15.4,15.8,15.4,15.8,15.8,15.4,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.8
22,14.8,14.5,15.4,15.1,15.4,15.1,15.8,15.4,15.4,15.8,15.8,15.8,15.4,15.8,15.8,15.4,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8
23,15.4,14.8,14.8,15.1,15.4,15.4,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,16.3,15.8,16.3,15.8,15.8,16.3,16.3,15.8,15.8
24,17.0,15.8,15.1,14.8,17.0,15.8,15.8,15.8,15.8,15.8,16.3,15.8,15.8,15.8,16.3,16.3,15.8,15.8,16.3,15.8,16.3,16.3,16.3,15.8,16.3,16.3,15.8,15.8,16.3,16.3
25,14.6,14.8,14.8,15.4,15.8,15.8,15.4,17.0,16.3,16.3,16.3,15.8,16.3,16.3,15.8,16.3,16.3,15.8,16.3,16.3,16.3,16.3,16.3,15.8,16.3,16.3,16.3,16.3,16.3,16.3
26,14.0,16.3,15.4,15.4,15.8,15.8,15.8,17.0,16.3,16.3,16.3,15.8,17.0,17.0,16.3,16.3,15.8,17.0,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3
27,15.8,15.1,14.8,16.3,15.8,15.8,17.0,15.8,17.0,16.3,16.3,17.0,16.3,16.3,16.3,16.3,17.0,16.3,16.3,17.0,16.3,16.3,16.3,16.3,16.3,16.3,17.0,16.3,17.0,17.0
28,15.4,14.8,15.8,15.8,15.8,16.3,16.3,17.0,17.0,17.0,16.3,17.0,16.3,17.0,16.3,16.3,17.0,16.3,17.0,16.3,17.0,17.0,16.3,17.0,16.3,17.0,17.0,17.0,16.3,16.3
29,16.3,15.4,15.1,17.0,15.8,17.8,17.8,17.0,17.0,16.3,17.0,17.0,16.3,17.0,16.3,17.0,17.0,16.3,17.0,17.0,16.3,17.0,17.0,16.3,17.0,17.0,16.3,17.0,16.3,16.3
30,15.8,15.1,17.0,15.8,17.0,16.3,17.0,17.0,16.3,17.0,17.0,17.0,17.0,16.3,17.8,17.8,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0
31,20.3,17.8,15.8,17.0,16.3,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
32,61.6,36.3,24.5,22.1,20.3,17.8,17.8,17.0,17.0,17.0,17.8,17.0,17.0,17.8,17.0,17.0,17.0,17.0,17.0,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
33,36.3,24.5,20.3,17.8,17.0,17.0,17.0,17.8,17.0,17.8,17.0,17.8,17.0,17.8,17.0,17.0,17.8,17.0,17.8,17.0,17.8,17.0,17.8,17.0,17.0,17.8,17.0,17.0,17.0,17.0
34,20.3,17.8,16.3,16.3,18.9,17.8,17.0,17.8,17.8,17.8,17.0,17.8,17.8,17.8,17.0,17.8,17.0,17.8,17.8,17.0,17.8,17.8,17.0,17.8,17.0,17.8,17.8,17.8,17.8,17.8
35,31.3,22.1,18.9,17.8,17.0,17.8,17.8,17.0,17.8,17.8,17.0,18.9,18.9,17.8,17.8,17.8,17.8,17.0,17.8,17.8,17.0,17.8,17.8,17.8,17.0,17.8,17.8,17.8,17.8,17.8
