,0,1,2,3,4,5,6,7,8
0,24.5,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1
1,22.1,22.1,20.3,75.2,75.2,61.6,61.6,61.6,61.6
2,17.8,17.8,17.0,50.9,50.9,92.8,92.8,92.8,92.8
3,20.3,17.8,17.8,18.9,17.8,24.5,22.1,22.1,22.1
4,22.1,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5
5,16.3,144.6,144.6,144.6,115.5,115.5,182.1,144.6,144.6
6,15.8,24.5,22.1,22.1,22.1,20.3,24.5,24.5,24.5
7,17.8,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5
8,15.8,22.1,92.8,92.8,75.2,61.6,61.6,61.6,61.6
9,17.0,16.3,42.7,36.3,50.9,50.9,50.9,42.7,42.7
10,17.8,17.8,20.3,20.3,61.6,61.6,61.6,50.9,50.9
11,18.9,17.8,17.8,17.8,27.5,24.5,31.3,42.7,42.7
12,24.5,24.5,22.1,22.1,22.1,22.1,24.5,75.2,75.2
13,27.5,24.5,24.5,22.1,22.1,22.1,22.1,31.3,31.3
14,42.7,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5
15,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9
16,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6
17,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3
18,230.4,182.1,144.6,144.6,115.5,115.5,115.5,92.8,92.8
19,230.4,182.1,182.1,144.6,144.6,115.5,115.5,115.5,115.5
20,144.6,115.5,115.5,92.8,92.8,92.8,75.2,61.6,61.6
21,230.4,182.1,144.6,144.6,115.5,115.5,115.5,92.8,92.8
22,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9
23,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9
24,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5
25,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3
26,92.8,61.6,61.6,50.9,50.9,50.9,42.7,42.7,42.7
27,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5
28,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3
29,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9
30,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3
31,144.6,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6
32,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9
33,115.5,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9
34,230.4,182.1,144.6,144.6,144.6,115.5,115.5,115.5,115.5
35,230.4,230.4,182.1,144.6,144.6,115.5,115.5,115.5,115.5
36,230.4,182.1,144.6,144.6,115.5,115.5,115.5,92.8,92.8
37,230.4,144.6,144.6,115.5,115.5,115.5,92.8,92.8,92.8
38,182.1,144.6,115.5,115.5,115.5,92.8,92.8,75.2,75.2
39,144.6,115.5,115.5,92.8,92.8,92.8,75.2,75.2,75.2
40,92.8,75.2,75.2,61.6,61.6,50.9,50.9,50.9,50.9
41,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3
42,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3
43,61.6,61.6,50.9,50.9,50.9,42.7,61.6,75.2,75.2
44,24.5,24.5,22.1,22.1,22.1,20.3,24.5,42.7,42.7
45,31.3,27.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5
46,36.3,31.3,31.3,27.5,27.5,75.2,61.6,61.6,61.6
47,24.5,22.1,22.1,22.1,20.3,50.9,50.9,50.9,50.9
