,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,187.449,179.01865103861618,176.11030953774824,173.43818047101445,237.6405007226062,232.00210145521496,228.48941565701818,225.24696711769892,223.11221146746414,220.7885178578849,219.11454939735566,218.28257620004874,217.48348153661152,215.63083414947585,214.6099188521744,213.18803177183943,212.63967340065017,212.42824272724954,212.02956368103779,211.66624430423937,210.89050112134595,210.82354062314278,210.3097817414924,212.81026331179115,212.68040804847936,212.44267615779043,212.26952142615102,212.15078890472483,212.15656211582012,212.1061535537043,212.0077434001506,212.05597165675044,211.9321756850937,211.8387195094086,218.0397560011093,217.8329272451082,212.04697641632362,211.83789905446739,211.83789905446739
1,201.87,192.73152430783534,189.57949035254285,186.60655984628548,239.57209846188968,233.88777328310886,230.34550721657084,227.07576884236568,224.9230461747642,222.58014561034415,220.89234062829854,220.0534905899298,219.24284960285863,217.3775685221676,216.7324871331425,215.2976988301394,214.7053544730998,214.49150111862667,214.08792600489053,213.92230500480676,212.93661682849722,217.26778492102957,216.40469349788398,216.5694117105817,216.35515929887111,215.94888621843268,215.52997600588205,215.32737102987616,215.13894365884627,214.94374171518743,214.74867297347225,214.56994830049877,214.36792735219828,214.1590404248461,218.9573759760368,218.75084060006077,217.53816160756486,217.1310389475113,217.1310389475113
2,218.844,208.374240312787,204.8718980633286,201.4226853203194,210.06942527119097,219.58075941388503,216.09717223008926,212.88137528328292,210.76868607028587,208.46931836716305,206.82715202809,206.01094475166155,205.28286600133399,203.51341083026006,213.02422811040498,211.5428565567391,210.9195826766727,210.71022009399604,210.29912530402814,210.7123003625454,210.2112719201752,217.56156291077914,216.69332010918464,216.2624570082864,216.0468285512781,215.6162183070041,215.18760828260838,214.97291267432578,214.76224976165145,214.5488875118898,214.3369986243779,214.12925562575356,213.9169883701278,213.70427138175768,214.42620769026556,214.24245348257529,214.3885757626264,213.96133233967691,213.96133233967691
3,199.909,190.3464424659568,187.1503256235864,184.0235414414461,181.67869088724578,246.36300930351763,242.4506589609155,238.83927620176837,236.46162250680229,233.87353300055014,232.00909605902186,231.08245878956578,230.1595225130695,228.09637117700134,226.95819794506463,225.37429062021766,224.70031217634457,224.47562186416823,224.0269150860618,223.57910527280472,222.46349320292,221.80398067573338,220.91821850404435,220.47666495425474,220.2562192893005,219.8159890759412,219.3766388827784,219.1576272438956,218.93923461665173,218.72066038203508,218.50230472165302,218.28460541693136,218.09820581151442,217.8804726057029,217.56696049496412,217.61788453446917,216.94311639931206,216.51017674462983,216.51017674462983
4,157.337,245.4027806654662,241.26414188097596,237.1952999053974,232.0314318698499,226.52602402430244,222.92866431951276,219.60818969009702,217.42206340600967,215.0426495836501,213.32850091110822,212.47696128186445,211.62906633954915,209.7336639941952,208.74495008046802,212.4400912185431,211.81159885645405,211.6005202575976,211.18249833260265,210.79325805343578,210.24223990205854,217.3851924654388,216.51749033394435,216.08551944676682,215.86985792732006,215.51294475732334,215.08348770375343,214.86868321604967,214.65462953283364,214.4407899033008,214.2268871133975,214.01347522628413,214.09761175105785,213.8840711393068,213.5071255640993,217.96141943853524,215.46079500027815,215.0335631330726,215.0335631330726
5,140.906,257.42674409804476,253.08532504647525,248.81712262765052,243.40024132036376,237.62508582796082,233.85146682640635,230.3681878304767,228.07487479012048,225.57867812515906,223.7817155080812,222.8881061776148,221.9980659263878,220.00845106322038,218.91318153858768,218.6575103047149,218.14023839073513,217.92896915234442,217.49440860300888,217.1933903702115,216.16769685779778,216.04585469066026,215.18358175967427,214.75972063273667,214.55887991210398,214.67775668415965,214.251082614548,214.24492853193345,214.0326116034015,213.8203509917981,213.64335564080628,213.43164028516549,217.9462296448803,217.72941941523544,217.33952362182438,218.79001109820257,215.57746632985047,215.22733654965708,215.22733654965708
6,198.08,202.114853580191,198.7154598450833,195.3684207095429,193.53311210184737,208.3803219183736,205.08997631423807,202.0548492428625,202.9273871279241,200.90970745473368,204.0132391325476,207.80248157343448,207.21433460314753,211.7331442128514,210.67963761305325,209.3369854794538,210.4365702048669,210.72041363466204,210.30235793980637,211.83184609728468,211.3084047968052,210.81082948960477,212.787586563853,212.41889382931188,212.55501193548255,213.79425198162352,213.36948196891225,214.11330548694337,213.90131518145643,213.68924986627496,213.84149361640868,213.6297751227923,215.0406003476695,214.82596474732182,214.4319099437919,214.51435803384814,213.8364767822483,214.08262669216057,214.08262669216057
7,153.947,172.3577687254546,171.2162363266647,184.44068616633493,202.77222173965367,216.299140504672,212.86963645011775,209.91965685416721,212.49382528022898,210.22743383458257,211.46841640649302,210.8598124080002,210.21861176123994,217.88905631536008,216.80267596832417,215.294620438371,214.71082076612257,214.49976194535645,214.08072604422767,214.56867849386526,213.5225594328021,213.4846876515454,214.92324526542222,214.50049625513665,214.29023875888151,214.0276636346025,213.60192528299694,214.01694935771394,213.80524640835623,213.5930951619479,216.06712206678594,215.85351694471916,215.92046742777444,215.70959496034666,215.32019456802092,215.12590337345293,212.60240768807932,214.13923607411084,214.13923607411084
8,205.287,195.46948622324814,192.5570325205974,195.0320583312103,204.4225368704508,205.0178580795158,201.80064981183918,202.9290154320363,205.1911470137068,202.95879150875956,209.23453112395424,208.44765030478004,207.78789815688532,214.09281435493364,213.0250180125041,211.547409624965,210.9295017161436,210.72736821442746,211.3905936993668,212.1055008795618,211.97919124717427,212.47249104460428,214.97579499380743,214.5481893136148,214.33481212430118,213.9645697138647,213.54698547100668,215.58073648553568,215.36801674905016,215.15363473230107,215.7012500975688,215.48924384747122,215.32123060362375,215.17264337302015,214.83337780391744,214.65220042611352,214.26590643317132,214.07361281521142,214.07361281521142
9,234.09,222.89072768587351,219.1320172524295,215.43678058212387,210.83109854070472,205.84038450683653,202.94455861573527,226.3812060034629,224.13068984217065,221.67788183424872,219.91498218817975,219.0380227952638,218.16545664456189,216.3418979327322,215.26290359081983,213.76183248628126,213.12228795992505,212.91721567196512,213.56680228483688,213.8584247960695,212.8027162017505,213.40890246255816,216.6533241626028,216.22737859360174,216.01437521500816,215.96970481095335,215.69079692503627,216.04627512811123,215.83245485298312,215.61745739813014,215.51799394073203,215.3059759467913,215.1497019708445,215.46420526887366,215.17295855454117,215.0173175959866,215.80402394574295,215.4595522198754,215.4595522198754
