,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.2,0.0,0.0,0.0,64972505.0,1618448.0,1159101846.8,0.0
1,1.18,0.02,0.03,103203.74,64972505.0,1591153.4,1120111384.52,0.0327
2,1.16,0.03,0.05,166947.04,64972505.0,1572164.22,1097295301.12,0.0259
3,1.14,0.04,0.07,243837.4,64972505.0,1548746.12,1078392736.18,0.0257
4,1.13,0.06,0.08,268323.6,64972505.0,1528732.78,1065767325.61,0.0317
5,1.12,0.06,0.08,285444.69,64972505.0,1519583.29,1061519565.55,0.0247
6,1.11,0.07,0.09,306090.95,64972505.0,1505961.62,1056517396.08,0.0237
7,1.1,0.08,0.09,331746.53,64972505.0,1493956.01,1053600601.33,0.0251
8,1.1,0.08,0.09,343019.24,64972505.0,1485013.16,1049833925.74,0.0193
9,1.09,0.09,0.1,353395.9,64972505.0,1480462.71,1048301208.21,0.0209
10,1.09,0.09,0.1,366319.08,64972505.0,1476432.65,1046156870.52,0.0235
11,1.09,0.09,0.1,370530.11,64972505.0,1473487.88,1045804118.27,0.0154
12,1.09,0.09,0.1,379210.71,64972505.0,1469828.91,1044692709.05,0.0179
13,1.08,0.1,0.1,390384.73,64972505.0,1462528.22,1043613431.45,0.0193
14,1.08,0.1,0.1,397211.38,64972505.0,1458232.11,1043263720.29,0.0195
15,1.08,0.1,0.1,397211.38,64972505.0,1458232.11,1043263720.29,0.0185
