,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.25,0.0,0.0,0,32722744,852443,551752132.8,
1,1.16,0.07,0.08,0,32722744,789854,507722485.8,
2,1.17,0.06,0.08,0,32722744,797684,508024792.9,
3,1.18,0.05,0.08,0,32722744,807823,509216654.9,
4,1.24,0.01,0.06,0,32722744,845518,521310665.5,
5,1.16,0.08,0.06,0,32722744,788191,516030204.1,
