,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.23,0.0,0.0,0.0,127489278.0,3279244.0,2118515076.4,0.0
1,1.22,0.01,0.02,889743.12,127489278.0,3233631.8,2074717065.03,0.0116
2,1.2,0.03,0.04,1649099.6,127489278.0,3191845.89,2041777477.31,0.0108
3,1.19,0.04,0.05,2198192.4,127489278.0,3160070.7,2021696958.51,0.0086
4,1.18,0.05,0.05,2768009.58,127489278.0,3128611.84,2004108741.95,0.0086
5,1.17,0.06,0.06,3152699.49,127489278.0,3094368.69,1990187899.11,0.0093
6,1.15,0.07,0.07,3459836.66,127489278.0,3061103.77,1979212452.15,0.0091
7,1.14,0.07,0.07,3692241.33,127489278.0,3036700.86,1971879352.03,0.0069
8,1.14,0.08,0.07,3849032.16,127489278.0,3024879.08,1968496621.5,0.0039
9,1.13,0.09,0.07,4007411.34,127489278.0,2994763.29,1961797800.37,0.0075
10,1.12,0.09,0.08,4187768.54,127489278.0,2968674.26,1955646880.3,0.0076
11,1.11,0.1,0.08,4279153.7,127489278.0,2959777.28,1954020992.99,0.0032
12,1.11,0.1,0.08,4372663.75,127489278.0,2950906.95,1952467494.59,0.0032
13,1.11,0.1,0.08,4423067.04,127489278.0,2945008.28,1951511054.23,0.0025
14,1.1,0.11,0.08,4583392.7,127489278.0,2930313.14,1949448154.48,0.0047
15,1.1,0.11,0.08,4709675.94,127489278.0,2912775.61,1946781314.03,0.0053
16,1.09,0.12,0.08,4763747.66,127489278.0,2895343.04,1944782723.7,0.0053
17,1.09,0.12,0.08,4780855.51,127489278.0,2892447.76,1944349042.73,0.0017
18,1.09,0.12,0.08,4821544.74,127489278.0,2886665.86,1943765424.54,0.0024
19,1.08,0.12,0.08,4852767.97,127489278.0,2880925.31,1943197974.64,0.0025
20,1.08,0.12,0.08,4880467.97,127489278.0,2878047.0,1942920885.02,0.0017
21,1.08,0.12,0.08,4880467.97,127489278.0,2878047.0,1942920885.02,0.001
