,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,0.0,-1.8988673214285727,-3.621859120178574,-4.413924189793158,-5.495911718960605,-6.3192812574963755,-7.196407721847322,-7.845553536522986,-8.290766733475142,-8.894027599006066,-9.478241685020974,-10.363033977547738,-11.08374201054576,-11.671782487530432,-12.643881358362593,-13.060281592398015,-13.627389983437775,-13.903019753553712,-14.257402075771727,-14.605762099946926,-14.99504019323317,-15.323546731494071,-15.61127907104028,-15.865878825185465,-16.05702693105954,-16.239972629737572,-16.382135672551957,-16.496330836962873,-16.565113341955612,-16.675262001929745,-16.74704909697351,-16.78427702406701,-16.78427702406701
1,0.0,-2.326863480616607,-4.074623402628971,-4.82928746042039,-5.647902426130971,-6.354256958199304,-7.071035199637983,-7.579429097703814,-7.924760946952543,-8.237430832282922,-8.512516905512964,-8.675769101213731,-8.975822800195433,-9.210351493906787,-9.45328131869716,-9.54820888646257,-9.725231295385427,-9.844279509651061,-9.919407065492774,-10.107902830474766,-10.157612611693828,-10.303068623188585,-10.413557242826265,-10.50552421365502,-10.575531354491508,-10.656053618353972,-10.72664313721389,-10.777292993516532,-10.809143463085054,-10.858164437457704,-10.89503299112247,-10.914059493845635,-10.914059493845635
2,0.0,-4.264145406211848,-7.863203275018857,-9.190355574095767,-11.007589016285463,-12.174303990496137,-12.914226148933615,-13.40735946421635,-13.621230750824534,-13.848118036393851,-14.009148563466992,-13.9672451036103,-14.336382383943292,-14.583851112469857,-14.669198111174198,-14.960112511014838,-15.385282519193964,-15.69880659989294,-16.017061336922474,-16.487532145604458,-16.914305217005555,-17.326723420052506,-17.64050123111214,-17.924243145154037,-18.149922852047315,-18.40696106516803,-18.605489473288312,-18.741761490582732,-18.852503785061884,-18.999245839182887,-19.0902836283126,-19.141030349446194,-19.141030349446194
3,0.0,-0.7225900000000006,-1.467975910000001,-2.062226512250001,-2.737056929237573,-3.4423830018855877,-4.703731051446183,-5.685604934782903,-6.0271373250468745,-6.478689901235363,-6.819521225335881,-7.709697943279835,-8.152236716087678,-8.431305861774934,-9.439126113099624,-9.687593137682914,-10.016854817088687,-9.965613175035733,-10.161124974317554,-10.106700017405839,-10.383988235485749,-10.328666269937807,-10.285159717159353,-10.247672194570683,-10.21948491891529,-10.182880381225475,-10.154857213668826,-10.139098399170678,-10.12354522618186,-10.109988146455697,-10.094214993250809,-10.082040820717875,-10.082040820717875
4,0.0,-2.1402661899420052,-3.6777146873502025,-4.081377784452162,-4.4536801413547416,-4.390871764063476,-4.572565964377508,-4.751011409803876,-5.049787702942533,-5.439631264373463,-6.267034420407861,-6.515211343697662,-6.93007901586582,-7.083050169913547,-7.108880915494714,-7.084495606339766,-7.0374584011843435,-7.000162409042719,-6.92465521164705,-6.896295696885083,-6.76708176769401,-6.760993888927621,-6.750476348371794,-6.738863611710135,-6.742228188492854,-6.739477990010708,-6.736101936780824,-6.724246497637148,-6.7218445760704455,-6.729565598294615,-6.724846210820969,-6.723601204689513,-6.723601204689513
5,0.0,-1.8157122375610526,-3.011420015112107,-3.2567223540200185,-3.615031449275298,-3.846713635362256,-5.1123303209993605,-6.130789421866805,-7.156171711491184,-8.465151650729167,-8.206471417634896,-8.234598982117467,-7.757568866536599,-7.420139012109979,-6.835195472070365,-6.700033934016327,-6.401554858940099,-6.396763824927517,-6.278554979074599,-6.041093930691499,-5.7834580509083935,-5.604022017735932,-5.427003313611781,-5.282880472301539,-5.181205909225746,-5.0741852864256485,-4.967896013533915,-4.901637263588551,-4.865495610489946,-4.790484530801333,-4.745840710946079,-4.72043834721926,-4.72043834721926
6,0.0,-1.355853221688036,-1.8377002923819463,-1.6798131243581118,-2.8535270518812204,-4.34591991665077,-2.4593940877266576,-1.4638287153355027,-0.6837457012721363,0.21237290838758588,0.6999813564284392,1.2656026277270134,1.8708552984351212,2.1743708439585943,2.7162832907805243,2.9815881602536716,3.1064396926767865,3.2988657731613826,3.559162077631502,3.6167966010756754,3.776072742207776,3.9253093732421918,3.9978976187406072,4.032335387790068,4.097335990613023,4.169918169786942,4.191503717742715,4.215521125637106,4.248427308385832,4.2922693097940074,4.319439853714101,4.347095782114356,4.347095782114356
7,0.0,-2.9220490669261308,-4.3531480566557565,-4.627848722302855,-1.904237925442808,0.06844911424736984,0.739359814324749,1.7788713787809556,2.5406224628611467,3.47854688039727,4.0599332902865495,4.729896176775677,4.929488248623289,5.180468133227273,5.446603910124526,5.583425418642329,5.30546089611467,5.475102494841867,5.689698718816862,5.870452269633225,6.092250774714671,6.241771767742239,6.375123323701376,6.505011395663931,6.615193757336405,6.710324861962421,6.782812354578064,6.838436688942901,6.877069529453904,6.931547086341733,6.962755503280161,6.964990013649897,6.964990013649897
8,0.0,-0.2511850000000002,-0.8622065650000006,-1.233943761986112,-2.041195215126041,-1.2783020379914,-1.236831171242238,-0.5930933755133765,-0.4410193082140091,-0.22895383592675175,0.08037816804072105,0.003098361015988118,0.22954727588684318,-0.09193357610860255,0.22657372017079455,0.4098034353500391,0.6878744372551386,0.641922474527686,0.5477933186855083,0.5210789109601958,0.4331344512156733,0.353135009011875,0.3038229222821252,0.26462534427224194,0.22188608461437276,0.17296409466749135,0.089126839876123,0.12061856054697083,0.10127582660048005,0.0884518503111548,0.10831791089624676,0.12317229139804893,0.12317229139804893
9,0.0,1.558356437042125,5.800730977324407,7.361165538208758,8.212843793118958,9.131852211356073,9.868207210661177,10.283511456652928,10.806267433612659,11.37700495986029,11.384999510462388,11.886429819274065,11.705793591199921,11.48817117542716,11.271503651070233,11.181880245511913,11.668587638741414,11.661065933603556,11.858221686629697,11.959860095021458,11.918224073436324,12.089000788918254,12.019873669506937,12.039532051299421,12.103125520011178,12.211849733680964,12.244936282365286,12.22376313006581,12.270312261742188,12.201839158290293,12.18215790259276,12.167749781462655,12.167749781462655
