,0,1,2,3,4,5,6,7
0,24.5,22.1,20.3,22.1,22.1,22.1,22.1,22.1
1,18.9,17.8,17.8,50.9,50.9,50.9,50.9,50.9
2,17.0,15.8,15.8,36.3,50.9,50.9,50.9,50.9
3,17.8,17.8,17.8,17.8,22.1,24.5,24.5,24.5
4,17.0,16.3,24.5,22.1,22.1,22.1,22.1,22.1
5,15.4,16.3,75.2,61.6,115.5,115.5,144.6,144.6
6,14.8,15.1,17.8,17.0,18.9,20.3,20.3,20.3
7,15.4,61.6,50.9,50.9,42.7,42.7,42.7,42.7
8,14.6,61.6,50.9,42.7,36.3,36.3,36.3,36.3
9,14.8,17.0,61.6,61.6,50.9,50.9,50.9,50.9
10,14.8,14.8,27.5,42.7,42.7,42.7,42.7,42.7
11,17.0,17.0,16.3,20.3,22.1,22.1,24.5,24.5
12,22.1,22.1,20.3,20.3,24.5,24.5,42.7,42.7
13,24.5,22.1,20.3,20.3,22.1,20.3,24.5,24.5
14,50.9,42.7,36.3,31.3,31.3,31.3,31.3,31.3
15,36.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1
16,42.7,36.3,31.3,27.5,27.5,24.5,24.5,24.5
17,61.6,50.9,36.3,36.3,36.3,31.3,31.3,31.3
18,50.9,42.7,36.3,31.3,31.3,31.3,27.5,27.5
19,50.9,36.3,31.3,31.3,31.3,27.5,27.5,27.5
20,75.2,61.6,50.9,42.7,36.3,36.3,36.3,36.3
21,61.6,50.9,36.3,36.3,36.3,31.3,31.3,31.3
22,50.9,42.7,36.3,31.3,31.3,31.3,27.5,27.5
23,61.6,61.6,50.9,36.3,36.3,36.3,36.3,36.3
24,75.2,61.6,50.9,42.7,36.3,36.3,36.3,36.3
25,36.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5
26,36.3,36.3,31.3,27.5,24.5,24.5,24.5,24.5
27,31.3,31.3,24.5,24.5,22.1,22.1,22.1,22.1
28,50.9,42.7,36.3,31.3,31.3,31.3,31.3,31.3
29,92.8,61.6,50.9,50.9,42.7,42.7,42.7,42.7
30,50.9,36.3,31.3,31.3,31.3,27.5,27.5,27.5
31,50.9,42.7,36.3,31.3,31.3,31.3,31.3,31.3
32,61.6,61.6,50.9,36.3,36.3,36.3,36.3,36.3
33,92.8,75.2,61.6,50.9,50.9,50.9,50.9,50.9
34,115.5,92.8,75.2,61.6,61.6,50.9,50.9,50.9
35,115.5,92.8,75.2,61.6,61.6,61.6,61.6,61.6
36,144.6,115.5,92.8,75.2,61.6,61.6,61.6,61.6
37,230.4,230.4,144.6,115.5,115.5,115.5,115.5,115.5
38,230.4,182.1,144.6,115.5,92.8,92.8,92.8,92.8
39,92.8,61.6,50.9,50.9,42.7,42.7,36.3,36.3
40,92.8,75.2,61.6,50.9,50.9,50.9,50.9,50.9
41,92.8,75.2,61.6,50.9,50.9,50.9,42.7,42.7
42,92.8,75.2,61.6,50.9,50.9,42.7,42.7,42.7
43,115.5,92.8,61.6,61.6,50.9,50.9,50.9,50.9
44,50.9,42.7,36.3,31.3,31.3,31.3,31.3,31.3
45,31.3,27.5,24.5,22.1,22.1,22.1,22.1,22.1
46,36.3,31.3,27.5,24.5,24.5,31.3,31.3,31.3
47,22.1,22.1,20.3,20.3,20.3,22.1,22.1,22.1
