,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,step_size,objective
0,3.28,0.0,0.0,0.0,699109.0,47789.0,10570366.6,0.0,1.0,10570369.879999999
1,2.36,0.28,0.07,2191.8,699109.0,34360.29,9806934.34,0.0103,0.281,9809128.5
2,2.07,0.37,0.07,2778.4,699109.0,30168.34,9794219.29,0.0044,0.122,9796999.76
3,1.96,0.4,0.07,3284.82,699109.0,28526.57,9792112.36,0.0024,0.112,9795399.14
4,1.92,0.41,0.07,3464.41,699109.0,28015.24,9791526.24,0.0019,0.049,9794992.57
5,1.92,0.42,0.07,3644.44,699109.0,27939.99,9791129.92,0.0018,0.071,9794776.28
6,1.92,0.41,0.07,3726.48,699109.0,27975.58,9790801.83,0.0018,0.071,9794530.23
