,0,1,2,3,4,5,6,7,8,9,10
0,14.1,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
1,14.5,14.5,14.6,14.6,14.6,14.8,14.6,14.6,14.5,14.5,14.5
2,14.0,14.0,14.0,14.0,14.0,15.4,14.8,14.8,14.8,14.8,14.8
3,14.0,14.0,14.0,14.0,14.0,14.5,14.6,14.8,14.8,14.8,14.8
4,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
5,14.0,14.0,14.0,14.2,14.3,14.1,14.0,14.1,14.1,14.1,14.1
6,14.0,14.0,14.0,14.0,14.5,14.4,14.3,14.3,14.3,14.3,14.3
7,14.3,14.1,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
8,15.4,15.4,14.8,14.4,14.3,14.3,14.4,14.6,14.5,14.5,14.5
9,14.0,14.0,14.2,14.0,14.0,14.0,14.0,14.6,14.6,14.6,14.6
10,14.0,14.0,14.6,14.2,14.1,14.0,14.0,14.2,14.1,14.1,14.1
11,14.0,14.0,15.4,15.8,14.8,14.6,14.5,14.5,14.5,14.5,14.5
12,14.0,14.0,14.0,14.5,14.3,14.2,14.1,14.1,14.0,14.0,14.0
13,14.4,14.2,14.0,14.5,14.5,14.5,14.8,14.8,14.8,14.8,14.8
14,14.5,14.2,14.0,14.0,14.0,14.0,14.6,14.6,14.6,14.6,14.6
15,14.2,14.2,14.2,14.3,14.2,14.0,14.3,14.3,14.3,14.3,14.3
16,14.0,14.0,14.0,14.5,14.4,14.3,14.3,14.3,14.3,14.3,14.3
17,14.4,14.2,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
18,15.4,15.8,17.0,15.1,14.6,14.5,14.4,14.3,14.3,14.3,14.3
19,14.0,14.0,16.3,15.1,14.6,14.6,14.5,14.5,14.5,14.5,14.5
20,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
21,15.8,15.4,14.6,14.5,14.4,14.4,14.3,14.3,14.3,14.3,14.3
22,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
23,14.8,14.8,14.6,14.5,15.4,14.8,14.6,14.6,14.6,14.6,14.6
24,14.0,14.0,14.0,14.0,14.2,14.1,14.0,14.0,14.0,14.0,14.0
25,15.4,14.6,14.1,14.0,15.8,15.4,15.4,15.1,15.1,15.1,15.1
26,14.4,14.2,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
27,24.5,22.1,36.3,22.1,17.8,17.0,15.8,15.8,15.8,15.4,15.4
28,14.0,14.0,15.1,14.8,14.8,14.8,14.8,14.8,15.4,15.4,15.4
29,14.1,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.1,14.1,14.1
30,36.3,22.1,15.4,14.6,14.3,14.2,14.2,14.1,14.1,14.1,14.1
31,230.4,115.5,24.5,17.8,15.8,15.4,14.8,14.8,14.8,14.8,14.8
32,92.8,144.6,31.3,18.9,17.0,15.8,15.4,15.4,15.1,15.1,15.1
33,14.0,14.2,14.3,17.8,15.8,15.4,15.1,14.8,14.8,14.8,14.8
34,14.0,14.0,14.0,17.0,15.8,15.8,16.3,16.3,16.3,16.3,16.3
35,15.1,14.6,14.0,14.2,14.0,14.0,14.0,14.0,14.0,14.0,14.0
36,20.3,17.8,24.5,17.8,15.8,15.4,15.1,14.8,14.8,14.8,14.8
37,14.0,14.0,17.0,15.8,16.3,15.8,15.8,15.4,15.4,15.4,15.4
38,14.2,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
39,50.9,27.5,16.3,14.8,14.5,14.3,14.3,14.2,14.2,14.2,14.2
40,17.8,17.0,14.8,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.6
41,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
42,14.3,14.6,14.8,14.4,14.2,14.2,14.2,14.2,14.3,14.3,14.3
43,14.0,14.0,14.8,14.3,14.2,14.0,14.0,14.0,14.0,14.0,14.0
44,14.0,14.0,14.8,14.5,14.4,14.4,14.3,14.3,14.3,14.3,14.3
45,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
46,15.8,15.4,14.5,14.6,15.4,14.8,14.6,14.6,14.6,14.6,14.6
47,14.0,14.0,14.0,14.0,14.5,14.3,14.2,14.2,14.2,14.2,14.2
