,0,1,2,3,4,5,6,7,8
0,18.9,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0
1,20.3,18.9,20.3,18.9,18.9,17.8,17.8,17.8,17.8
2,14.8,15.4,24.5,24.5,24.5,31.3,50.9,50.9,50.9
3,14.6,14.6,15.8,15.4,15.4,16.3,20.3,20.3,20.3
4,18.9,17.8,17.8,17.8,17.8,17.0,17.8,17.8,17.8
5,16.3,15.8,17.8,24.5,24.5,22.1,22.1,22.1,22.1
6,14.8,14.8,15.4,24.5,24.5,22.1,22.1,22.1,22.1
7,15.4,15.4,15.4,17.0,16.3,16.3,15.8,15.8,15.8
8,15.8,24.5,22.1,20.3,20.3,20.3,18.9,18.9,18.9
9,14.6,50.9,42.7,36.3,50.9,50.9,42.7,42.7,42.7
10,14.6,17.8,17.0,17.0,31.3,31.3,27.5,31.3,31.3
11,16.3,15.8,15.4,15.4,17.0,17.0,17.0,17.0,17.0
12,20.3,18.9,17.8,17.8,17.0,17.0,17.0,17.0,17.0
13,27.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3
14,115.5,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9
15,31.3,31.3,24.5,24.5,22.1,22.1,22.1,22.1,22.1
16,31.3,24.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3
17,36.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1
18,36.3,36.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1
19,27.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3,20.3
20,24.5,22.1,20.3,20.3,18.9,20.3,18.9,18.9,18.9
21,20.3,20.3,18.9,17.8,17.8,27.5,24.5,27.5,27.5
22,17.0,16.3,15.8,15.8,15.4,16.3,16.3,16.3,16.3
23,24.5,22.1,22.1,20.3,20.3,18.9,17.8,17.8,17.8
24,22.1,22.1,20.3,18.9,22.1,22.1,24.5,24.5,24.5
25,16.3,15.8,15.8,15.4,15.8,15.8,15.8,15.8,15.8
26,36.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1
27,61.6,50.9,36.3,36.3,31.3,31.3,31.3,31.3,31.3
28,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3
29,31.3,27.5,24.5,22.1,22.1,20.3,22.1,22.1,22.1
30,20.3,20.3,17.8,17.8,17.8,17.0,17.8,17.8,17.8
31,22.1,20.3,18.9,17.8,17.8,17.0,17.0,17.0,17.0
32,31.3,24.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3
33,31.3,31.3,24.5,24.5,24.5,22.1,24.5,24.5,24.5
34,17.8,17.0,17.0,16.3,15.8,15.8,15.8,15.8,15.8
35,36.3,36.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5
36,230.4,230.4,144.6,115.5,115.5,115.5,92.8,92.8,92.8
37,92.8,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3
38,182.1,144.6,115.5,92.8,92.8,75.2,61.6,61.6,61.6
39,31.3,24.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3
40,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3
41,75.2,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3
42,17.8,17.8,17.0,17.0,16.3,15.8,15.8,15.8,15.8
43,31.3,27.5,31.3,31.3,27.5,24.5,24.5,24.5,24.5
44,15.4,15.4,50.9,50.9,42.7,50.9,50.9,61.6,61.6
45,14.8,14.6,15.8,15.8,15.4,15.8,15.4,15.4,15.4
46,20.3,17.8,17.8,42.7,42.7,61.6,61.6,61.6,61.6
47,15.4,15.1,14.8,15.8,15.8,18.9,20.3,20.3,20.3
