,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
0,0.0,9.982495339526876,9.109015588857666,12.34939890064818,11.698679370485205,11.179260435975161,12.057084339857566,11.745299383937862,11.867924680156786,11.741036559122891,12.279372128268966,12.083360895162167,11.868253421075588,12.285968404371078,12.112353667426323,12.425918102443902,12.277566181882866,12.420142334192327,12.486583932128703,12.671926749831384,12.51289927168758,12.706147483112643,12.777093073176834,12.52231160595374,12.752025976351458,12.788218063225601,12.846490393892234,12.895327576087073,12.897576022278425,12.944631062693775,13.012950046130642,13.011341103886368,13.016258393201689,13.154885905770316,13.142372997427326,13.147809349431647,13.18427612013745,13.192979274672977,13.20046096015782,13.166461308978324,13.219591869390335,13.230100735118585,13.223214835080485,13.508593302128748,13.488891194118837,13.489435148156634,13.486772227945035,13.460560761134643,13.464570595737493,13.464913275251176,13.480214234859995,13.45856856950887,13.432772068745239,13.630198929680635,13.628413686733282,13.619361593881369,13.616969373851592,13.613027530671978,13.619212484235785,13.67854157316121,13.657682868084809,13.633455369476877,13.59653608632707,13.722288153712421,13.719686812549122,13.719686812549122
1,0.0,8.401100704525097,7.725948557034743,7.305747847507038,7.316889411857628,7.083588861239381,8.058028652167067,7.911282099878609,8.299780265973613,8.306871955332499,8.300974170813408,8.849314937451188,8.795031592660267,8.73064860800246,9.000163458430219,9.495221954683535,9.41419445696774,9.289386281724996,9.430244702354814,9.723990402520423,9.663679445590942,10.009223659162611,9.875480028449296,10.077319507220944,10.43910549022444,10.253683142130502,10.37123919105123,10.475380926054031,10.277516844451517,10.400328691317041,10.525410742939009,10.599344143847354,10.65948432405936,10.93519414559398,10.99582052473927,11.080300850116537,11.174983449894935,11.24327611542051,11.354011969797684,11.160394194671271,11.283840801515469,11.337017373550454,11.372085086334959,11.416285085470731,11.468387429400375,11.527116200848862,11.584724032314481,11.630478942901817,11.694582512348164,11.73060515393905,11.786746489990374,11.816032241994568,11.83174664671317,11.84145928736073,11.889378115763176,11.94248577602535,11.95477593078175,11.986953689382005,12.017572970251722,12.14397861784223,12.158334019039726,12.160128741926192,12.1621614238192,12.162426475781913,12.164331305904302,12.164331305904302
2,0.0,10.43737485588884,15.973775267005687,15.16298659554249,14.879908636580986,15.228757548010705,15.109858027583039,15.090505276141542,15.345465307818964,15.263297687505595,15.155590948817279,15.628381415272052,15.468031712201544,15.328464190629116,15.53518910344078,15.184431753360613,15.633168204315584,15.828266802450846,15.640652356668571,15.86196551376915,15.754015583549334,16.048603301015604,15.864519669808418,16.01755332974151,15.840314735918211,15.903954332034791,16.004457961998586,16.080211044453673,16.113005683862,16.194838674869906,16.07228663929409,16.1058021703407,16.13583477801854,16.339323646623093,16.135873599938286,16.185963681593027,16.270264389235194,16.312730905280787,16.378125164663388,16.376610886838854,16.466857683809902,16.500435225477453,16.51631618635913,16.37080409661925,16.39045107738948,16.42075925845616,16.450933134909373,16.465094408441033,16.506308149998624,16.528933268782435,16.569633028289918,16.577910515858516,16.575498849822598,16.57172444907837,16.598029707505127,16.629426186974236,16.63536218028641,16.652247167762024,16.672537862591827,16.773397651688196,16.773578133847302,16.764897995324166,16.751328584186027,16.74615126396127,16.746349429798375,16.746349429798375
3,0.0,6.25749388434709e-16,9.223168013708966e-16,8.821148684050415e-16,1.0050986657724344e-15,9.657999624807753e-16,-4.407530998302221e-16,-4.251548985328558e-16,-2.1824600758559863e-16,-1.1226165267799406e-16,-3.923762069335025e-17,3.0249954898149485e-17,1.034304449144585e-16,1.816840267182114e-16,2.0976948837857904e-16,2.1943566665793941e-16,1.6040092535118553e-16,2.2029358942751821e-16,8.651003947519964e-17,1.9885780979422444e-16,1.9690859747922775e-16,5.792994967263293e-16,5.758903685174546e-16,6.847988851163087e-16,8.144662006682521e-16,7.513090083736197e-16,9.481843945729235e-16,9.954833989604945e-16,9.222141637353685e-16,1.0605861193953739e-15,1.095494756037119e-15,9.955760394557783e-16,1.0674590903318219e-15,1.2687019149679481e-15,1.2388414617381437e-15,1.2437246627849103e-15,5.362321071434686e-16,5.866281038277276e-16,6.50208267519865e-16,7.689128946484859e-16,8.419777095791825e-16,8.146357369569344e-16,8.5887913717974695e-16,9.44459907502826e-16,9.250843652943087e-16,9.632784815880358e-16,1.0117212616030582e-15,1.1037390042553787e-15,1.1092960379371465e-15,1.225790105970651e-15,1.2167882933985212e-15,1.2237251790052424e-15,1.2625251523896834e-15,1.2006547104003438e-15,1.2233669568621767e-15,1.1439960275263826e-15,1.1426982973609377e-15,1.1778085988008316e-15,1.2037778760825842e-15,1.1916462960345716e-15,1.3297460343536915e-15,1.3609698536187877e-15,1.3815683710453186e-15,1.3722475685348372e-15,1.3828429388754445e-15,1.3828429388754445e-15
4,0.0,-1.9908454632316779,-2.751403208877487,-3.448099209961861,-4.041299054178438,-4.541897102002331,-4.893251248367679,-5.184105616867512,-5.710242594945899,-5.9717192466793785,-6.263331981070173,-6.524500389995218,-6.83181543987335,-7.06668841939671,-7.234173228812795,-7.577701736921993,-7.707101530045305,-7.845841535906112,-7.972786460111904,-8.209334951734887,-8.348998819945363,-8.61172448849874,-8.750667063911303,-8.989118511502507,-9.307184626393077,-9.51139255409887,-9.685617629401447,-9.830903696073365,-10.037912064476433,-10.220420188254746,-10.363870973215825,-10.543970782720969,-10.677894233518243,-11.024266348736646,-11.204525059342583,-11.391055323599076,-11.528922329416753,-11.672254505076015,-11.913392825751917,-12.102934660550426,-12.270312729058919,-12.365937922390499,-12.456280603069244,-12.57687361597106,-12.721748728504263,-12.848065569748144,-13.015270735106466,-13.16534954236855,-13.287319189924352,-13.389703079204956,-13.470889438609193,-13.57590891573066,-13.692167538636463,-13.759619268869088,-13.850584296529473,-13.973772118301177,-14.014012813178061,-14.113028427964334,-14.157018395485451,-14.29119766957977,-14.384719729938332,-14.431219719686137,-14.507630745146088,-14.551316697592098,-14.559416996435065,-14.559416996435065
5,0.0,-0.619619353381544,-0.8585454269872802,-1.0059091165429572,-1.1189312705824423,-1.220036488746246,-1.291303619335181,-1.338539018913597,-1.4330132229291868,-1.4770054036521625,-1.5223993189337186,-1.570094336492705,-1.6194736169466857,-1.6573024134132643,-1.6874778766466396,-1.7536655160226293,-1.776060427514846,-1.8060105866607563,-1.8275402672090755,-1.8754779502836696,-1.8961042001465378,-1.946228394321757,-1.9677910471486453,-1.9881894092829937,-2.0208266216305666,-2.032536823990845,-2.0443742557511695,-2.0531389821353025,-2.065657424247468,-2.0807743966372065,-2.0943217540441883,-2.1089202009857457,-2.1171546570813646,-2.13901391760427,-2.150059337555047,-2.1637221739441483,-2.172894254639586,-2.1810126992922276,-2.198162144561456,-2.236285981455567,-2.2546926954590116,-2.259804662696529,-2.2641621085094674,-2.289166389552573,-2.2958483753629317,-2.3038478981186303,-2.3401811259425407,-2.35203246333136,-2.359267757335745,-2.3815119973123777,-2.3847497700405182,-2.3899606730965073,-2.4159835500122804,-2.422980248055225,-2.4269353353831704,-2.439862592810034,-2.4497737928485104,-2.4718337415450553,-2.472603986953827,-2.4772248782427235,-2.4983238740223506,-2.498964021895997,-2.5076984702831506,-2.5188990404025557,-2.519472744360519,-2.519472744360519
6,0.0,-1.4301590866200606,-2.0404707909903186,-2.4178606909602687,-2.7425333895956436,-3.02602123095994,-3.2229808211961326,-3.378052307336436,-3.6661050691421915,-3.806145056151119,-3.959286119027175,-4.104336007948426,-4.266998150931037,-4.39131242206848,-4.481852738949101,-4.67141930724014,-4.74102044511855,-4.820240015370502,-4.887645943647654,-5.021264281095711,-5.094088034041555,-5.24077293729131,-5.31137485774716,-5.37971998282184,-5.476729412322036,-5.530852073708779,-5.577909822970606,-5.616649013912712,-5.667005454781706,-5.716693740056804,-5.757636319881697,-5.798951404128552,-5.828164542139262,-5.921016809593964,-5.958905271614617,-6.011476801893443,-6.03997578134822,-6.0698427609748915,-6.133981543927098,-6.161328932484474,-6.203302200127792,-6.222680805220569,-6.240943832045274,-6.2567520289045815,-6.287104371197988,-6.323157685009612,-6.347344068364529,-6.381331324040832,-6.408005268165485,-6.425925148969534,-6.447004029435055,-6.46885252466466,-6.4827457072431915,-6.500654056823049,-6.518727428858139,-6.550331446057688,-6.555789713602904,-6.568122736968573,-6.575902837294813,-6.603429725921453,-6.613036625392218,-6.6212857779104795,-6.642229595095257,-6.647876247609423,-6.649644358863491,-6.649644358863491
7,0.0,-1.4709556592508093,-2.105066448372365,-2.5006534006979475,-2.8770720420044498,-3.204981323276874,-3.432803932229848,-3.6120755710888353,-3.945947367035336,-4.10700032277679,-4.282286553575915,-4.443623681692781,-4.6289296019096975,-4.771070129990979,-4.8651085968176835,-5.084239554802103,-5.164456300106306,-5.241651797329677,-5.311121166122124,-5.441065414454685,-5.513942456631762,-5.681741399298899,-5.737139634111389,-5.800504561280304,-5.892194114673474,-5.946179249179879,-5.989938012777515,-6.023215617620872,-6.0663663401478995,-6.105833760796036,-6.139268498914405,-6.184993414868073,-6.2165650790041305,-6.314530461149648,-6.360538953066999,-6.397748877870406,-6.431344461724126,-6.4578081447394995,-6.522763145960959,-6.548825514238469,-6.594448106977194,-6.611384434820899,-6.626831796952976,-6.640419811100311,-6.667335164699403,-6.700540558727757,-6.727063938341904,-6.7561355760008155,-6.786361213997085,-6.803888499984901,-6.8177654109450385,-6.836743102769305,-6.847762190573052,-6.863815731372793,-6.878671492860739,-6.914225440162515,-6.918230547420536,-6.928861703939888,-6.934667012193148,-6.973642577218636,-6.98144247729911,-6.987311607491873,-7.0062318975902915,-7.010615664356434,-7.012022282862909,-7.012022282862909
8,0.0,0.5850882123979385,0.8329030229150125,0.9178376233284193,0.9516900434559701,0.9804767343183091,0.9912749899557664,1.0144055072240052,1.055521558043656,1.0834565780846015,1.1202320100323369,1.1529201304245213,1.1920059522975972,1.2203061833940876,1.251220071183388,1.2750304180993992,1.2891308466977873,1.3176828867875316,1.3436292877463885,1.3994200370149938,1.4301665714533245,1.4585851196556074,1.5029235555592213,1.5441585890679685,1.5998530653638743,1.641022609909681,1.6807732091277037,1.71273843854642,1.755043783068829,1.7918552250132311,1.8172912804623553,1.8542779885053704,1.8818937118922163,1.9533495016389366,1.9909375113340975,2.0312092390557432,2.0638118543770494,2.0958794829703313,2.1478609290381256,2.1817005609693534,2.2104330129020333,2.2326574237841945,2.2555517190174306,2.278493450867229,2.3133071245036634,2.3412418147172493,2.3708694484017117,2.403366229730257,2.431645632594579,2.4506330915597974,2.4713749876245017,2.49526898698909,2.5191968485604908,2.5300523841236457,2.55425958447053,2.5750687424360126,2.5826287521475324,2.6004389162639243,2.613880281663249,2.646504058353071,2.6662310402780807,2.6807107722107313,2.6920887668365117,2.7000352692811354,2.7020022246628654,2.7020022246628654
9,0.0,-1.2976203478183206,-1.7575945214625308,-2.144947904483098,-2.4911775884347214,-2.778127808698041,-2.9842196377453636,-3.1445365055003554,-3.4372668178526897,-3.5874323887740593,-3.755787624739619,-3.892682477857969,-4.0514864295732265,-4.187340678210559,-4.273123633970757,-4.483292840107806,-4.558877408237907,-4.620888704349373,-4.680018366460541,-4.7858224658019735,-4.8508565109058654,-5.013142436252255,-5.065702264228224,-5.110885223550591,-5.173600328714535,-5.218455903904013,-5.245710659972032,-5.274137326157231,-5.309423325848005,-5.350158665252789,-5.377827643203796,-5.415703015724908,-5.4374929455935614,-5.5004028830777125,-5.531248489414272,-5.569750386519549,-5.590382627072002,-5.613422223213611,-5.663148774254399,-5.6887484459842,-5.71893832402058,-5.733455327820097,-5.7454046894570565,-5.757176762237682,-5.786652338923345,-5.808281997544431,-5.832820898986363,-5.867720916581994,-5.886946090143513,-5.895493410397627,-5.911149259588567,-5.931560858017617,-5.942309029592812,-5.959339392134712,-5.972664169493582,-6.006870910664995,-6.008719988280781,-6.015926829635347,-6.0175834917533235,-6.041525198926016,-6.054006675900425,-6.0580235971855405,-6.081706859358896,-6.084485430805672,-6.085288261949589,-6.085288261949589
10,0.0,-1.9416026730418605,-2.648021397203972,-3.1304043503222,-3.249916625753169,-3.366218135213974,-3.451619185569763,-3.5137919523374177,-3.630432377923935,-3.643872220884155,-3.694417020346041,-3.746371320855867,-3.799978789012248,-3.8416806975925106,-3.8370102551659544,-3.910699041814799,-3.9364038451032557,-3.9483749035931606,-3.9564769355607683,-3.9201441200964093,-3.9284573790729804,-3.989088501249097,-3.9791727124882463,-3.943608135785728,-3.8974405726804027,-3.892615127248391,-3.860067887683263,-3.8351191293840845,-3.8204358261930107,-3.7901819412574684,-3.7655572794023375,-3.7365918829820934,-3.7246235031204313,-3.6448103160282987,-3.610686392827009,-3.5778335560676515,-3.543525525546428,-3.510428627103448,-3.469125286425922,-3.457410683974173,-3.4451548975143296,-3.422267271245317,-3.396666632106951,-3.3859197626979904,-3.3574967303594065,-3.3488528719948496,-3.3228898177514776,-3.2963209468417856,-3.285631595932801,-3.2633213101242085,-3.2601518011165744,-3.237887491208019,-3.2189267727605415,-3.221236155453602,-3.2008312142889204,-3.184466696121746,-3.1744474989576923,-3.152946192118152,-3.134701249185417,-3.099225356666811,-3.0854835139481738,-3.0679237045060033,-3.0751401359061163,-3.065271920631568,-3.0625465064850723,-3.0625465064850723
