,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,36.3,31.3,31.3,27.5,27.5,50.9,50.9,42.7,75.2,61.6,61.6,61.6,61.6,61.6
1,17.0,17.0,17.0,15.8,15.8,18.9,17.8,17.8,22.1,20.3,20.3,20.3,18.9,18.9
2,17.0,17.0,17.0,75.2,61.6,61.6,61.6,92.8,61.6,61.6,75.2,75.2,61.6,61.6
3,14.8,14.8,14.8,20.3,20.3,18.9,17.8,20.3,20.3,18.9,20.3,20.3,18.9,18.9
4,15.1,61.6,61.6,50.9,42.7,36.3,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5
5,14.5,42.7,92.8,75.2,75.2,115.5,92.8,92.8,92.8,75.2,61.6,61.6,50.9,50.9
6,14.6,14.8,17.8,18.9,17.8,36.3,36.3,36.3,31.3,50.9,50.9,50.9,50.9,50.9
7,15.4,15.1,15.4,17.8,17.8,20.3,20.3,18.9,17.8,22.1,20.3,20.3,20.3,20.3
8,15.8,15.8,15.8,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1
9,15.4,15.4,15.4,31.3,61.6,61.6,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9
10,15.8,15.8,15.8,15.8,20.3,18.9,31.3,27.5,27.5,27.5,27.5,36.3,36.3,36.3
11,22.1,20.3,20.3,18.9,20.3,18.9,22.1,20.3,20.3,22.1,20.3,42.7,42.7,42.7
12,31.3,31.3,31.3,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,22.1,22.1,22.1
13,115.5,92.8,92.8,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3
14,42.7,36.3,36.3,31.3,31.3,24.5,24.5,24.5,22.1,22.1,22.1,22.1,31.3,31.3
15,36.3,31.3,31.3,24.5,24.5,24.5,24.5,22.1,22.1,20.3,20.3,20.3,22.1,22.1
16,31.3,27.5,27.5,24.5,22.1,31.3,27.5,36.3,31.3,31.3,27.5,27.5,24.5,24.5
17,20.3,18.9,18.9,17.8,17.8,20.3,20.3,36.3,36.3,31.3,36.3,36.3,31.3,31.3
18,22.1,20.3,20.3,18.9,18.9,18.9,18.9,22.1,22.1,20.3,24.5,24.5,24.5,24.5
19,36.3,31.3,31.3,24.5,24.5,24.5,22.1,22.1,22.1,20.3,24.5,24.5,24.5,24.5
20,36.3,31.3,31.3,24.5,24.5,24.5,22.1,22.1,22.1,20.3,22.1,20.3,22.1,22.1
