,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,step_size,objective
0,2.06,0.0,0.0,0,658566,28284,10452049.7,,,10452051.76
1,1.75,0.15,0.11,0,658566,23999,9351187.1,,,9351188.85
2,1.76,0.15,0.11,0,658566,24152,9341404.5,,,9341406.26
3,1.98,0.04,0.05,0,658566,27217,9946032.4,,,9946034.38
4,2.18,-0.06,-0.29,0,658566,29917,13526634.9,,,13526637.08
5,1.82,0.11,0.1,0,658566,25033,9435138.0,,,9435139.82
