,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,4.846,4.345954643499159,4.222793058705068,4.216292611806709,4.2963683847661525,4.309692543950195,4.317754110234298,4.353102188750141,4.357406482076924,4.36059618949091,4.364086368669702,4.358557548627182,4.360907901041253,4.384331023657417,4.383303085242751,4.383891488762503,4.383891488762503
1,11.986,11.768588975434417,11.707936757076201,11.672220280481962,11.691641967410396,11.698777789249277,11.703095202449699,11.705303594228713,11.7077548115777,11.709571292369729,11.711558886407731,11.708682859388396,11.710020028543575,11.711461317277095,11.7109396283265,11.711289417758143,11.711289417758143
2,14.795,14.795,14.795,14.795,14.795,14.795,14.795,14.795,14.795,14.795,14.795,14.795,14.795,14.795,14.795,14.795,14.795
3,8.447,8.447,8.447,8.447,8.447,8.447,8.447,8.447,8.447,8.447,8.447,8.447,8.447,8.447,8.447,8.447,8.447
4,4.353,4.353,4.353,4.353,4.353,4.353,4.353,4.353,4.353,4.353,4.353,4.353,4.353,4.353,4.353,4.353,4.353
5,2.778,2.778,2.778,2.778,2.778,2.778,2.778,2.778,2.778,2.778,2.778,2.778,2.778,2.778,2.778,2.778,2.778
6,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93
7,10.538,10.538,10.538,10.538,10.538,10.538,10.538,10.538,10.538,10.538,10.538,10.538,10.538,10.538,10.538,10.538,10.538
8,6.852,6.852,6.852,6.852,6.852,6.852,6.852,6.852,6.852,6.852,6.852,6.852,6.852,6.852,6.852,6.852,6.852
9,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83
10,7.202,7.202,7.503634167934909,7.47810117153582,7.571052012459548,7.562105460578411,7.592768366448212,7.589717977570271,7.586332180625266,7.5994911570581145,7.6138897145429665,7.627325831332015,7.625274993142557,7.635598320109423,7.638009467697168,7.640507039876942,7.640507039876942
11,15.301,16.046409227082,16.5182895869675,16.618404706298545,16.75768860480861,16.809646718969045,16.940291780459823,16.92749525483452,16.944729138027164,17.000587432505814,17.02072312452859,17.078034829686896,17.086824812128405,17.10099942812838,17.111299277504553,17.121968312195147,17.121968312195147
12,9.535,11.265902342719992,14.92021256090658,14.769942794601372,15.22456833507677,15.221233406108999,15.456128918527838,15.438009883198298,15.434944644393413,15.632055348866222,15.700477456746018,15.802847975848845,15.82688058464004,15.952747225234521,15.971011373991113,15.989930178486349,15.989930178486349
13,12.442,19.253797986817666,16.838487776278118,18.157614731349433,17.36860591534071,18.22823611567389,17.956175397531293,17.99175437133959,18.294577864453082,18.1759866914881,18.046224180714862,17.925135366684454,18.120147792474604,18.026190109677742,18.004245068030524,17.981513433608537,17.981513433608537
14,35.101,24.19907946674782,21.157717300188146,19.36767123088884,18.5205410172071,18.072075495004306,17.80422604297081,18.214514499436262,18.057034522153447,17.95829959572676,18.262538875996402,18.140826177548604,18.054227399182402,17.974986135455286,17.997257122870284,18.050229997650767,18.050229997650767
15,5.976,18.0407589275001,15.839236842494735,16.724390198543976,18.176470962106826,17.748734031949844,18.414683593483673,18.27202122171336,18.115968970438278,18.00133142171994,17.87341432884265,18.28126426104355,18.19460550866506,18.10221738979458,18.080255148282774,18.057505697488402,18.057505697488402
16,29.357,20.2390922168974,17.69605322949654,20.735620934531145,19.93339504331445,19.451794271754764,19.160409540547626,19.011363893291634,18.845929806905076,18.739609626339522,18.624783994969185,18.499366127094202,18.411033717227525,18.31571879588408,18.2933672428917,18.27365188373808,18.27365188373808
17,23.417,16.889389281007343,22.1373978351762,20.263491761867147,19.377550512086074,18.969326448200448,18.724306244523685,18.59897642817913,18.459865866779474,18.340384958614347,18.210447017978225,18.11041535865066,18.03986552797292,17.959576443735447,18.00001,17.978921678161527,17.978921678161527
18,25.689,17.710325985621058,19.430982262619086,17.787440986807113,18.98791885002433,18.529723134016855,18.25249925184425,18.119611594500245,17.96390349284716,18.27941254441091,18.155305705577753,18.035912657602747,17.949617235957053,18.201581056171783,18.179433216700623,18.15693660425597,18.15693660425597
19,13.58,20.761396728579157,18.152714038349227,16.648442885459406,16.810526287734522,17.88457874051333,18.128202429320673,17.989267337846428,18.36427898875267,18.24595742912716,18.117137052703523,17.996927398072618,18.188623424856484,18.095373509884713,18.073590098122104,18.051025887007288,18.051025887007288
20,11.991,16.429911947273304,16.63867899421115,17.372950607144404,17.853834356167393,18.056428607079383,17.788603910428307,17.986508023710744,18.05815480171863,17.941825198281375,18.170814637568444,18.049627217799852,17.963998581569246,18.011914472366065,17.99048966582132,18.02605672796925,18.02605672796925
21,15.407,16.959935889754163,17.536190888846754,18.07547278521819,17.303538239173037,17.378772300272775,17.491933707817214,17.542010552692823,17.567029440336245,17.691328951132856,17.78419597277324,17.94350652524712,17.972261327470875,18.038245487131398,18.016724633253478,17.99436880696514,17.99436880696514
22,10.326,10.326,10.95440451653106,11.32445520575461,11.280758561754539,11.257613322822579,11.386409997876596,11.417162951692557,11.407634231328606,11.462592233678127,11.490745030105831,11.547076643126106,11.582174191637709,11.601997662678473,11.639572494448654,11.64998303016831,11.64998303016831
23,7.67,7.67,7.67,7.67,7.8275513027460875,7.823731947055369,7.897360818219993,7.895586009994135,7.8936160512414855,7.925137411050746,7.9233029069522996,7.955733630262317,7.978464903075107,7.976853963748089,7.99254056711119,8.008789437298132,8.008789437298132
24,11.391,11.391,11.391,11.391,11.391,11.391,11.391,11.391,11.391,11.391,11.391,11.391,11.391,11.391,11.397194623274512,11.403611285130152,11.403611285130152
25,17.914,17.914,17.914,17.914,17.914,17.914,17.914,17.914,17.914,17.914,17.914,17.914,17.914,17.914,17.914,17.914,17.914
26,17.432,17.432,17.432,17.432,17.432,17.432,17.432,17.432,17.432,17.432,17.432,17.432,17.432,17.432,17.432,17.432,17.432
27,13.732,13.747529358897541,13.745577615043532,13.744428285050885,13.743884370467365,13.74359626978407,13.743421959141065,13.743723104363845,13.743620730852072,13.743544866703255,13.74346185612007,13.743384394201296,13.743329500873235,13.743270333239154,13.743256513866907,13.743242199156416,13.743242199156416
28,15.25,16.259408328340207,16.132544977829596,16.057838528307542,16.024672292916975,16.22891892727251,16.214955777179608,16.285094205257106,16.362944763010475,16.41606627294734,16.478865519642852,16.47056055750834,16.512411121383106,16.522791184264126,16.521230522764988,16.519613921291857,16.519613921291857
29,8.685,13.983617255841207,13.694724962771838,13.27065732378181,13.201262219039949,13.650799158350754,13.706930221351142,14.076106097504233,14.437758235314744,14.773133991273282,14.899048845673247,14.91111872351886,14.994892189873646,15.171385099405391,15.163431672623085,15.16625680194966,15.16625680194966
30,18.467,12.78014877172025,16.555835771081284,17.288993677504603,18.412028393028145,17.967066143117727,18.428280139469553,18.285652141636085,18.12917521461824,18.01321759362601,17.886336716516496,18.088648967993052,18.003198633669587,17.911094651417947,17.913002459708775,17.951927382945428,17.951927382945428
31,26.534,18.29319040743055,16.01783940339702,18.70029155708609,17.881931072295025,18.590404638524866,18.310975896699638,18.169045019442674,18.012817907786847,17.897404472114022,18.046901431623198,17.926145952328795,18.069994154987636,17.977081762474562,18.006058569825218,17.98338821332457,17.98338821332457
