,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,3328.276,3225.073622238097,3127.9063783824877,3156.152095735722,3203.9295365287617,3262.122047478462,3274.6642065886717,3296.163501278633,3293.9428123997304,3303.312522432845,3300.2527816285533,3302.2510985690965,3302.2440007652663,3307.9374812954375,3323.087018668248,3339.311523294116,3335.855984198938,3331.970014672626,3331.9607050611758,3331.9607050611758
1,3224.655,3125.8496822260504,3032.6858786879343,2998.734954907805,3157.906266788427,3222.25570613824,3231.9475667049533,3253.2688530376504,3265.7458375744113,3275.681931073682,3327.074178354772,3330.5000107434757,3320.9399387490703,3324.6662751383337,3329.5101089487225,3341.620812776429,3337.8586810321704,3335.6790323588043,3335.3992309247305,3335.3992309247305
2,2873.73,2791.060900007247,2728.9812046637967,3060.610486496627,3147.7837597643515,3281.1782081425467,3273.5924515697598,3306.313385014085,3307.5907989602188,3291.573078841361,3309.231964504014,3312.2162587202465,3317.955038534761,3320.4472779242174,3337.2642515982884,3332.3371452066067,3328.499960451106,3347.5651122998042,3346.3709587357594,3346.3709587357594
3,2863.825,2780.007518113849,2723.490496163905,3403.0514562904286,3374.207247285372,3343.8767422818687,3327.458380691656,3317.752048479415,3313.785342050195,3296.016719092301,3294.156873404419,3302.414075993142,3311.829048934564,3329.2957176804744,3356.0217627937072,3348.8805253050455,3344.92355431011,3349.1411750991647,3347.918087098424,3347.918087098424
4,2804.415,2726.136404802764,2813.1834048528003,2897.750117980428,3213.5197276756153,3192.594481506488,3337.6184514934,3322.523269114664,3317.5826401910963,3299.5800978798475,3295.6460814826837,3308.244444711998,3318.3994718207628,3346.196784352196,3340.701262076067,3335.839166963989,3332.4227353777474,3330.4160697362477,3329.0904481522575,3329.0904481522575
5,2755.736,2690.5491277560777,3700.2000099999996,3568.150372000993,3484.9912234286626,3444.0149992326674,3409.7205360882645,3394.0121574283253,3387.803311079283,3369.112098427673,3355.4268395407616,3343.900306504976,3334.4936822750014,3327.3624189258658,3329.732643328909,3338.399105454892,3339.300627097326,3336.2974724449105,3334.8343483887334,3334.8343483887334
6,2776.834,2719.118918004953,3087.037318887636,3115.9386901453267,3376.9542325488183,3337.232476206949,3303.834231146797,3289.511856722507,3284.888937205005,3384.6806073090297,3370.6328520621882,3358.4833270627514,3348.631538387525,3339.808312968923,3330.3876199944525,3325.230714901527,3338.366062591139,3335.4483244560774,3334.0405113388983,3334.0405113388983
7,2467.938,2962.6485871308314,2933.0114751641245,3283.2177508387117,3378.785332240832,3339.1818726170895,3305.802640428978,3292.9155226276503,3288.3782179404348,3470.182286947438,3455.754878972852,3443.1991888607777,3433.049703797181,3423.941346006794,3412.3999900000003,3405.0516183086793,3402.5894117217854,3399.4902094631425,3397.142522763385,3397.142522763385
8,2321.144,3700.2000099999996,3585.1584226127993,3457.32221740923,3384.4045154629157,3346.2370264411297,3313.3952763754296,3312.819768748596,3308.366197284754,3320.353923746607,3330.2000099999996,3320.0634059259696,3324.2815749618276,3329.407065012699,3344.021570808253,3336.8874953347117,3335.6736737192327,3332.923952947601,3330.3740772514384,3330.3740772514384
9,2678.476,2866.7684138229793,3161.6462290293916,3151.0270101825513,3208.8676568619153,3224.2593687975304,3250.5006278209935,3311.29454661357,3308.3639698140023,3305.2252296182846,3328.7762847081694,3352.1366421884472,3343.2629388618166,3337.4373116718566,3332.9385153376816,3329.696209275393,3349.615374204185,3347.6294117591196,3345.9430193605767,3345.9430193605767
