,0,1,2,3,4
0,0.12,0.12,0.12,0.12,0.12
1,1.514,1.514,1.514,1.514,1.514
2,0.01,0.01,0.01,0.01,0.01
3,0.0,0.0,0.0,0.0,0.0
4,0.008,0.008,0.008,0.008,0.008
5,0.075,0.075,0.075,0.075,0.075
6,0.056,0.056,0.056,0.056,0.056
7,0.056,0.056,0.056,0.056,0.056
8,7.15,4.549479999999988,6.378354716383445,6.105159496597014,6.105159496597014
9,6.0,6.0,6.0,6.0,6.0
10,0.025,2.6255200000000114,0.7966452836165558,1.069840503402987,1.069840503402987
11,0.0,0.0,0.0,0.0,0.0
12,1.22,1.22,1.22,1.22,1.22
13,2.52,2.52,2.52,2.52,2.52
14,2.9,2.9,2.9,2.9,2.9
15,0.7,0.7,0.7,0.7,0.7
16,0.8,0.8,0.8,0.8,0.8
17,6.36,6.36,6.36,6.36,6.36
18,6.0,6.0,6.0,6.0,6.0
19,0.9,0.9,0.9,0.9,0.9
20,0.148,0.148,0.148,0.148,0.148
21,3.5,3.5,3.5,3.5,3.5
22,0.148,0.148,0.148,0.148,0.148
23,0.241,0.241,0.241,0.241,0.241
24,0.0,0.0,0.0,0.0,0.0
25,1.29,1.29,1.29,1.29,1.29
26,0.0,0.0,0.0,0.0,0.0
27,1.202,1.202,1.202,1.202,1.202
28,0.9,0.9,0.9,0.9,0.9
29,0.056,0.056,0.056,0.056,0.056
30,0.008,0.008,0.008,0.008,0.008
31,0.0,0.0,0.0,0.0,0.0
32,1.15,1.15,1.15,1.15,1.15
33,2.715,2.715,2.715,2.715,2.715
34,0.068,0.068,0.068,0.068,0.068
35,1.855,1.855,1.855,1.855,1.855
36,0.7,0.7,0.7,0.7,0.7
37,1.1,1.1,1.1,1.1,1.1
38,1.8,1.8,1.8,1.8,1.8
39,6.072,6.072,6.072,6.072,6.072
40,0.0,2.6005200000000115,0.7716452836165558,0.7313247976720579,0.7313247976720579
41,1.2,5.967620000000021,2.6146830199636857,2.5407621290654396,2.5407621290654396
42,11.9,6.742301999999977,6.149934000000297,6.450389999998518,6.450389999998518
43,6.9,4.299479999999988,6.128354716383445,6.168675202327942,6.168675202327942
44,0.13,0.5200780000000018,4.4653829800360185,4.238847870936043,4.238847870936043
45,2.355,2.355,2.355,2.355,2.355
46,0.1,0.1,0.1,0.1,0.1
47,1.222,1.222,1.222,1.222,1.222
