,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,inconvenient,pricing_time,rescheduling_time
0,6.87,3.72,11900.0,6450.39,83174.0,0.46,0.14,1024.26,0.0048400000000000006,3.4120000000000004
