,0,1,2,3,4
0,1157.64,1138.3180207909475,1122.2050422537961,1126.8908872115423,1126.8908872115423
1,1167.832,1148.1510729923516,1131.0948837623714,1130.577400878609,1130.577400878609
2,1245.78,1224.781452594096,1208.5735240035522,1207.3867194795487,1207.3867194795487
3,1149.422,1130.0716544031802,1142.7682016365975,1141.626733434961,1141.626733434961
4,1134.435,1115.4323703264763,1460.8179105915442,1459.3570926809525,1459.3570926809525
5,1070.085,1052.257973274442,1405.6995765993547,1404.3030520227553,1404.3030520227553
6,1122.885,1107.8028344755226,1132.8639759279538,1131.734354952026,1131.734354952026
7,1106.047,1296.2335786313943,1276.925621247782,1275.6487056265341,1275.6487056265341
8,1034.85,1512.928667090038,1490.3956788261771,1488.9115141473508,1488.9115141473508
9,1029.776,1243.9186170938904,1226.510395503444,1232.0297951079403,1232.0297951079403
10,1103.474,1089.7099439494293,1074.717149356806,1078.1423842074491,1078.1423842074491
11,1296.022,1274.1650573676013,1255.186222796581,1253.9311105737845,1253.9311105737845
12,1448.949,1424.5133301058156,1403.2947514814111,1401.8915197299298,1401.8915197299298
13,1329.849,1307.4220312638367,1287.9477593981894,1286.659868638791,1286.659868638791
14,1386.584,1363.1997078383865,1342.8943936409376,1341.5515092472965,1341.5515092472965
15,1404.334,1380.6515740673115,1360.0889726917542,1358.7292177190625,1358.7292177190625
16,1341.785,1319.1583703454205,1299.5118424031302,1298.2127145607271,1298.2127145607271
17,1371.69,1348.5571095877601,1328.4701865473126,1327.1417573607653,1327.1417573607653
18,1419.365,1395.4297556850177,1374.6487395674883,1373.2743118279207,1373.2743118279207
19,1355.957,1333.0900655539253,1313.235586723402,1311.9224851366787,1311.9224851366787
20,1444.938,1420.5695864401887,1399.409558025819,1398.0101494677933,1398.0101494677933
21,1561.223,1534.8935448611396,1512.0306688062133,1510.5186451374068,1510.5186451374068
22,1467.097,1442.354915778026,1420.8704147914236,1419.4495493766321,1419.4495493766321
23,1583.684,1556.9761520892416,1533.784524327586,1532.2507898032584,1532.2507898032584
24,1415.082,1391.260878958514,1370.5685783266376,1369.2020827483109,1369.2020827483109
25,1258.467,1237.2692807513313,1218.8493798552206,1217.6316554753655,1217.6316554753655
26,1669.197,1641.0465307004201,1616.6023981845744,1614.9857957863899,1614.9857957863899
27,1603.639,1576.594330747691,1553.110451524459,1551.5573580729347,1551.5573580729347
28,1410.227,1386.5017209214632,1365.9806607786431,1364.6338351178645,1364.6338351178645
29,1255.72,1234.590953718625,1216.2878082594298,1215.0837934511705,1215.0837934511705
30,1346.25,1323.546973355774,1303.8339133354234,1302.5302144220882,1302.5302144220882
31,1466.807,1442.069992045991,1420.5900181412483,1419.169458123107,1419.169458123107
32,1387.78,1364.3786407846292,1344.059221591381,1342.7153923697895,1342.7153923697895
33,1345.917,1323.2221021303894,1303.5162495914433,1302.212981341852,1302.212981341852
34,1533.027,1507.1729938527767,1484.7229683983999,1483.2382454300016,1483.2382454300016
35,1588.82,1562.0250628939798,1538.7579909882518,1537.2192339972635,1537.2192339972635
36,1555.614,1529.3790713792337,1506.5983061174875,1505.09170881137,1505.09170881137
37,1520.739,1495.092227011447,1472.8221798503744,1471.349359670524,1471.349359670524
38,1527.572,1501.8099906692278,1479.4398793710395,1477.9604414916687,1477.9604414916687
39,1537.354,1511.4270203926885,1488.913629283212,1487.4247156539286,1487.4247156539286
40,1523.516,1497.8223938016797,1475.5116497768513,1474.0361381270743,1474.0361381270743
41,1572.976,1546.449295591624,1523.4153340691935,1521.8920787351244,1521.8920787351244
42,1367.011,1343.9572217905045,1323.9389353291094,1322.6150553937803,1322.6150553937803
43,1404.154,1380.4734123171731,1359.9107537691427,1358.5508550153736,1358.5508550153736
44,1390.327,1366.8818600815111,1346.5323934917485,1345.1866300982567,1345.1866300982567
45,1239.181,1218.2833539603334,1200.1376772752174,1198.9376455979423,1198.9376455979423
46,1287.528,1388.1496149649456,1493.2073892681008,1515.4133208788326,1515.4133208788326
47,1041.282,1051.8976905726056,1070.636652512785,1093.0997358602724,1093.0997358602724
