,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.25,0.0,0.0,0.0,64694962.0,1686869.0,1082712596.4,0.0
1,1.23,0.02,0.03,80329.51,64694962.0,1658420.5,1052803166.58,0.0126
2,1.21,0.03,0.05,138647.94,64694962.0,1633717.57,1032903400.82,0.0112
3,1.2,0.04,0.06,192596.99,64694962.0,1614220.43,1020436084.45,0.0093
4,1.19,0.05,0.07,233783.25,64694962.0,1599750.42,1012095111.35,0.0072
5,1.18,0.06,0.07,269390.78,64694962.0,1586997.68,1005918088.7,0.0065
6,1.17,0.07,0.08,291548.92,64694962.0,1571395.81,999460407.4,0.007
7,1.15,0.08,0.08,328746.34,64694962.0,1554196.62,994174727.66,0.0086
8,1.15,0.09,0.08,341355.79,64694962.0,1543349.83,990994563.25,0.0057
9,1.14,0.09,0.09,363873.54,64694962.0,1531100.34,987303301.11,0.0064
10,1.12,0.1,0.09,389409.29,64694962.0,1514340.67,983384502.24,0.0078
11,1.12,0.11,0.09,406275.31,64694962.0,1505914.5,981743139.9,0.005
12,1.11,0.11,0.09,416002.48,64694962.0,1498398.47,980397080.26,0.0037
13,1.11,0.12,0.1,426765.97,64694962.0,1490921.44,979041681.58,0.0044
14,1.1,0.12,0.1,433998.96,64694962.0,1486453.15,978250296.27,0.003
15,1.09,0.13,0.1,437853.08,64694962.0,1471655.33,976499499.87,0.0077
16,1.09,0.13,0.1,442261.42,64694962.0,1468803.8,976137078.12,0.0023
17,1.09,0.13,0.1,446450.95,64694962.0,1462937.39,975570981.91,0.0036
18,1.08,0.13,0.1,448384.38,64694962.0,1461474.46,975406171.16,0.0016
19,1.08,0.14,0.1,454191.17,64694962.0,1458563.0,975095927.32,0.0023
20,1.08,0.14,0.1,458255.46,64694962.0,1455647.33,974897111.25,0.0023
21,1.08,0.14,0.1,462762.46,64694962.0,1452737.67,974721744.44,0.0023
22,1.07,0.14,0.1,461701.57,64694962.0,1442597.53,974166225.1,0.005
23,1.07,0.14,0.1,461701.57,64694962.0,1442597.53,974166225.1,0.0009
