,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.19,0.0,0.0,0.0,160629046.0,3978759.0,2951272945.4,0.0
1,1.17,0.02,0.04,207395.78,160629046.0,3911658.51,2840351230.16,0.0267
2,1.16,0.03,0.06,355135.86,160629046.0,3868844.77,2775841681.31,0.0215
3,1.14,0.04,0.08,529366.22,160629046.0,3818850.45,2717443864.22,0.0236
4,1.13,0.05,0.09,593080.64,160629046.0,3788406.36,2689975359.13,0.0189
5,1.13,0.05,0.09,645410.0,160629046.0,3769502.17,2677065198.86,0.0169
6,1.12,0.06,0.1,704580.57,160629046.0,3739451.49,2657257174.82,0.0198
7,1.11,0.06,0.1,730977.36,160629046.0,3728244.35,2653229055.31,0.0165
8,1.12,0.06,0.11,783632.48,160629046.0,3740502.75,2640392976.9,0.0197
9,1.11,0.07,0.11,841131.24,160629046.0,3718115.77,2628950365.9,0.0188
10,1.11,0.07,0.11,862233.51,160629046.0,3703265.63,2621563434.47,0.0167
11,1.1,0.07,0.11,902876.65,160629046.0,3684786.34,2615760655.55,0.0169
12,1.1,0.07,0.11,902876.65,160629046.0,3684786.34,2615760655.55,0.0127
