,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.95,0.0,0.0,0.0,3396725.0,137666.0,51254970.9,0.0,51254970.9
1,1.66,0.15,0.06,12861.16,3396725.0,117275.87,48202218.88,0.0488,48215080.04
2,1.51,0.22,0.07,21263.34,3396725.0,106826.39,47841508.12,0.0297,47862771.46
3,1.4,0.28,0.07,25880.3,3396725.0,99362.02,47714420.0,0.0225,47740300.3
4,1.36,0.3,0.07,28570.91,3396725.0,96483.91,47680629.38,0.0111,47709200.29
5,1.32,0.32,0.07,32089.45,3396725.0,93500.32,47653246.2,0.0114,47685335.650000006
6,1.3,0.33,0.07,34164.27,3396725.0,91862.18,47642482.98,0.0097,47676647.25
7,1.27,0.35,0.07,37489.71,3396725.0,89706.16,47627158.78,0.0095,47664648.49
8,1.24,0.36,0.07,40609.49,3396725.0,87469.33,47613636.11,0.0093,47654245.6
9,1.2,0.38,0.07,44393.28,3396725.0,85046.75,47596643.63,0.0094,47641036.910000004
10,1.19,0.39,0.07,45329.43,3396725.0,84289.49,47592979.41,0.0044,47638308.839999996
11,1.17,0.4,0.07,47877.79,3396725.0,82459.35,47585225.41,0.0083,47633103.199999996
12,1.15,0.41,0.07,48892.46,3396725.0,81518.26,47582114.57,0.004,47631007.03
13,1.13,0.42,0.07,50865.93,3396725.0,80215.73,47577066.85,0.0049,47627932.78
14,1.11,0.43,0.07,52664.47,3396725.0,78627.75,47571874.12,0.0075,47624538.589999996
15,1.11,0.43,0.07,52987.28,3396725.0,78317.85,47570863.37,0.0031,47623850.65
16,1.1,0.44,0.07,53603.83,3396725.0,77776.35,47569273.13,0.003,47622876.96
17,1.08,0.44,0.07,54711.67,3396725.0,76528.82,47566258.66,0.0058,47620970.33
18,1.08,0.45,0.07,54930.6,3396725.0,76079.14,47565368.42,0.0039,47620299.02
19,1.06,0.45,0.07,55561.96,3396725.0,75244.36,47563680.69,0.0063,47619242.65
20,1.06,0.46,0.07,55744.65,3396725.0,75008.97,47563180.92,0.0032,47618925.57
21,1.05,0.46,0.07,55861.14,3396725.0,74617.76,47562675.04,0.0026,47618536.18
22,1.05,0.46,0.07,56091.35,3396725.0,74181.15,47561879.21,0.0032,47617970.56
23,1.05,0.46,0.07,56194.07,3396725.0,74052.11,47561521.24,0.0016,47617715.31
24,1.04,0.47,0.07,56324.69,3396725.0,73602.46,47560842.03,0.0042,47617166.72
25,1.04,0.47,0.07,56390.76,3396725.0,73405.97,47560492.95,0.0021,47616883.71
26,1.04,0.47,0.07,56429.43,3396725.0,73298.21,47560268.61,0.0016,47616698.04
27,1.03,0.47,0.07,56442.62,3396725.0,73235.85,47560110.59,0.0017,47616553.21
28,1.03,0.47,0.07,56490.18,3396725.0,72812.26,47559562.9,0.0041,47616053.08
29,1.03,0.47,0.07,56546.07,3396725.0,72674.81,47559282.52,0.0013,47615828.59
30,1.02,0.47,0.07,56604.45,3396725.0,72429.06,47558880.58,0.0035,47615485.03
31,1.02,0.47,0.07,56627.43,3396725.0,72331.29,47558713.83,0.0013,47615341.26
32,1.02,0.48,0.07,56693.95,3396725.0,72156.66,47558438.56,0.0019,47615132.510000005
33,1.02,0.48,0.07,56714.34,3396725.0,72091.53,47558333.3,0.001,47615047.64
34,1.02,0.48,0.07,56736.35,3396725.0,72159.99,47558011.69,0.0033,47614748.04
35,1.02,0.48,0.07,56780.22,3396725.0,72066.24,47557906.54,0.0016,47614686.76
36,1.02,0.48,0.07,56800.1,3396725.0,71959.34,47557779.67,0.0013,47614579.77
37,1.02,0.48,0.07,56819.78,3396725.0,71915.25,47557663.44,0.0021,47614483.22
38,1.01,0.48,0.07,56831.07,3396725.0,71792.1,47557518.08,0.0016,47614349.15
39,1.01,0.48,0.07,56823.3,3396725.0,71672.63,47557413.49,0.002,47614236.79
40,1.01,0.48,0.07,56824.72,3396725.0,71670.08,47557398.56,0.0012,47614223.28
41,1.02,0.48,0.07,56774.97,3396725.0,72006.13,47557240.19,0.0034,47614015.16
42,1.02,0.48,0.07,56774.97,3396725.0,72006.13,47557240.19,0.0006,47614015.16
