,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,36.3,31.3,31.3,27.5,24.5,31.3,31.3,27.5,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
1,24.5,24.5,22.1,20.3,24.5,42.7,36.3,36.3,36.3,36.3,36.3,42.7,42.7,42.7,42.7,42.7,42.7,42.7
2,17.8,17.0,17.0,17.8,42.7,36.3,36.3,36.3,36.3,36.3,42.7,42.7,42.7,42.7,36.3,42.7,42.7,42.7
3,17.0,16.3,16.3,24.5,24.5,24.5,27.5,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7,42.7
4,17.0,17.0,18.9,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7
5,16.3,15.8,36.3,61.6,50.9,50.9,42.7,42.7,36.3,50.9,42.7,42.7,42.7,42.7,42.7,42.7,36.3,36.3
6,15.8,22.1,22.1,22.1,42.7,36.3,36.3,31.3,31.3,42.7,42.7,36.3,42.7,36.3,42.7,42.7,42.7,42.7
7,15.8,92.8,75.2,61.6,61.6,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3,36.3,42.7,42.7,42.7,42.7
8,17.0,31.3,31.3,27.5,24.5,24.5,36.3,31.3,31.3,31.3,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
9,17.0,115.5,92.8,75.2,61.6,50.9,50.9,50.9,50.9,42.7,50.9,42.7,42.7,42.7,42.7,42.7,36.3,36.3
10,18.9,18.9,115.5,115.5,92.8,75.2,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9
11,22.1,22.1,42.7,36.3,36.3,31.3,31.3,31.3,42.7,42.7,42.7,36.3,36.3,36.3,42.7,36.3,42.7,42.7
12,27.5,24.5,27.5,24.5,24.5,36.3,36.3,31.3,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9
13,36.3,31.3,31.3,31.3,31.3,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
14,31.3,24.5,24.5,24.5,24.5,75.2,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9
15,75.2,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
16,115.5,92.8,92.8,75.2,61.6,50.9,50.9,50.9,42.7,50.9,50.9,42.7,50.9,42.7,42.7,42.7,42.7,42.7
17,75.2,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3,31.3,42.7,42.7,42.7,42.7,42.7,42.7
18,36.3,36.3,31.3,31.3,24.5,31.3,27.5,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
19,75.2,61.6,50.9,50.9,42.7,36.3,36.3,42.7,36.3,36.3,36.3,50.9,42.7,42.7,42.7,42.7,42.7,42.7
20,92.8,61.6,61.6,50.9,50.9,36.3,42.7,36.3,36.3,36.3,36.3,50.9,50.9,50.9,50.9,50.9,50.9,50.9
21,61.6,50.9,36.3,36.3,31.3,31.3,50.9,50.9,42.7,42.7,36.3,50.9,50.9,50.9,50.9,50.9,50.9,50.9
22,50.9,42.7,36.3,36.3,31.3,27.5,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7
23,144.6,115.5,92.8,92.8,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,36.3,50.9,50.9
24,115.5,92.8,75.2,61.6,61.6,50.9,50.9,42.7,36.3,42.7,42.7,36.3,50.9,50.9,50.9,50.9,50.9,50.9
25,92.8,75.2,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3,50.9,50.9,50.9,42.7,50.9,50.9
26,36.3,31.3,31.3,27.5,24.5,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7
27,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,50.9,42.7,50.9,50.9
28,115.5,92.8,75.2,61.6,61.6,50.9,50.9,42.7,42.7,36.3,42.7,42.7,42.7,36.3,50.9,50.9,50.9,50.9
29,61.6,50.9,50.9,42.7,36.3,31.3,31.3,36.3,36.3,36.3,42.7,36.3,42.7,36.3,50.9,50.9,42.7,42.7
30,92.8,75.2,61.6,50.9,50.9,42.7,36.3,42.7,42.7,36.3,50.9,42.7,42.7,42.7,42.7,42.7,36.3,36.3
31,230.4,144.6,144.6,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9
32,144.6,115.5,92.8,75.2,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3,50.9,50.9,50.9
33,182.1,144.6,115.5,115.5,92.8,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
34,182.1,144.6,115.5,92.8,92.8,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
35,115.5,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,42.7,42.7,42.7,42.7
36,230.4,230.4,144.6,144.6,115.5,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6
37,182.1,144.6,115.5,92.8,92.8,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
