,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,inconvenient,pricing_time,rescheduling_time
0,4.96,2.57,8100.0,4199.87,78429.0,0.48,0.12,31.54,0.043050000000000005,5.571666666666666
