,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,inconvenient,pricing_time,rescheduling_time
0,1.69,1.06,116403.0,73190.55,3309280.0,0.37,0.06,14209.35,0.006351851851851852,336.77
