,0,1,2,3,4,5,6,7,8
0,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3
1,17.0,16.3,42.7,36.3,36.3,36.3,31.3,31.3,31.3
2,15.8,15.4,36.3,36.3,36.3,42.7,42.7,36.3,36.3
3,15.8,15.8,17.8,17.8,17.8,42.7,42.7,50.9,50.9
4,15.8,15.8,15.8,15.8,15.8,17.8,17.8,17.8,17.8
5,15.4,20.3,20.3,24.5,24.5,22.1,22.1,22.1,22.1
6,14.8,16.3,16.3,50.9,50.9,42.7,36.3,50.9,50.9
7,15.4,15.8,15.4,18.9,18.9,17.8,17.8,18.9,18.9
8,15.4,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3
9,14.8,50.9,50.9,50.9,75.2,92.8,92.8,92.8,92.8
10,15.4,15.8,15.8,15.8,17.0,20.3,22.1,22.1,22.1
11,18.9,17.8,17.0,17.0,17.0,17.8,18.9,20.3,20.3
12,24.5,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3
13,50.9,50.9,36.3,36.3,36.3,31.3,31.3,31.3,31.3
14,31.3,24.5,24.5,22.1,22.1,22.1,22.1,20.3,20.3
15,36.3,31.3,27.5,27.5,24.5,24.5,24.5,22.1,22.1
16,92.8,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7
17,50.9,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5
18,42.7,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5
19,61.6,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3
20,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5
21,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1
22,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1
23,24.5,22.1,22.1,20.3,20.3,20.3,20.3,18.9,18.9
24,27.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3
25,31.3,24.5,24.5,22.1,22.1,22.1,22.1,20.3,20.3
26,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5
27,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5
28,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1
29,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5
30,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5
31,50.9,50.9,36.3,36.3,36.3,31.3,31.3,31.3,31.3
32,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3
33,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3
34,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7
35,230.4,230.4,144.6,144.6,144.6,115.5,115.5,115.5,115.5
36,182.1,144.6,115.5,115.5,115.5,92.8,92.8,75.2,75.2
37,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9
38,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9
39,92.8,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7
40,92.8,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3
41,27.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3
42,24.5,22.1,22.1,20.3,20.3,20.3,18.9,18.9,18.9
43,61.6,50.9,42.7,36.3,36.3,36.3,31.3,36.3,36.3
44,24.5,22.1,22.1,20.3,20.3,20.3,20.3,36.3,36.3
45,18.9,17.8,17.8,17.0,17.8,17.8,17.8,18.9,18.9
46,17.8,17.0,17.8,17.8,20.3,31.3,50.9,50.9,50.9
47,16.3,15.8,15.8,15.8,15.8,16.3,17.8,17.8,17.8
