,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,inconvenient,pricing_time,rescheduling_time
0,1.69,1.12,116403.0,76958.8,3309280.0,0.34,0.05,96861.88,0.007425806451612903,475.70064516129025
