,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.21,0.0,0.0,0.0,161192654.0,4051471.0,2826241800.1,0.0,2826241800.1
1,1.19,0.01,0.02,138705.93,161192654.0,4006723.6,2759575215.52,0.0126,2759713921.45
2,1.18,0.02,0.04,266157.66,161192654.0,3968673.61,2711349235.96,0.01,2711615393.62
3,1.17,0.03,0.05,368939.26,161192654.0,3937156.44,2678407101.12,0.01,2678776040.38
4,1.16,0.04,0.07,488429.09,161192654.0,3897838.23,2638477107.5,0.0141,2638965536.59
5,1.15,0.05,0.08,572986.55,161192654.0,3857841.89,2609313097.86,0.0123,2609886084.4100003
6,1.14,0.06,0.08,675795.92,161192654.0,3825152.63,2587662423.76,0.0099,2588338219.6800003
7,1.13,0.06,0.09,709500.65,161192654.0,3806483.04,2577900050.3,0.0067,2578609550.9500003
8,1.13,0.07,0.09,744670.64,161192654.0,3787662.38,2568523677.13,0.0059,2569268347.77
9,1.12,0.07,0.09,770491.74,161192654.0,3763705.83,2558683340.78,0.0084,2559453832.52
10,1.12,0.08,0.1,794841.71,161192654.0,3746702.92,2551575596.67,0.0066,2552370438.38
11,1.11,0.08,0.1,853415.08,161192654.0,3719075.35,2542267148.11,0.0102,2543120563.19
12,1.1,0.09,0.1,876554.95,161192654.0,3706252.77,2537491792.15,0.0044,2538368347.1
13,1.1,0.09,0.1,912851.6,161192654.0,3691173.66,2532814811.61,0.006,2533727663.21
14,1.09,0.09,0.1,947609.09,161192654.0,3677113.94,2529640303.6,0.0059,2530587912.69
15,1.09,0.1,0.11,975420.61,161192654.0,3646399.99,2523976671.4,0.0093,2524952092.01
16,1.08,0.1,0.11,989791.83,161192654.0,3639112.53,2522560450.91,0.0027,2523550242.74
17,1.08,0.1,0.11,1004908.41,161192654.0,3633702.51,2521496032.42,0.0027,2522500940.83
18,1.08,0.1,0.11,1016774.2,161192654.0,3627673.53,2520792851.42,0.0019,2521809625.62
19,1.08,0.11,0.11,1028523.11,161192654.0,3617731.47,2519474324.21,0.0044,2520502847.32
20,1.06,0.12,0.11,1021249.36,161192654.0,3556905.68,2513988084.78,0.0121,2515009334.1400003
21,1.06,0.12,0.11,1021249.36,161192654.0,3556905.68,2513988084.78,0.0011,2515009334.1400003
