,0,1,2,3,4,5,6,7,8,9,10
0,0.0,0.1495493548387104,0.20436695161290386,0.23788639008810014,0.24619979838545714,0.25170811466315857,0.26221972362441454,0.2681799364664975,0.27429799104441727,0.2768185406351471,0.2768185406351471
1,0.0,0.6388516129032289,0.8730238709677445,1.016213705230719,1.0517272940737974,1.0752579655513568,1.1201619261625473,1.1456230295656202,1.1717584083450834,1.1825258046549973,1.1825258046549973
2,0.615,1.1205639354838735,1.3058793451612924,1.4191945730939461,1.4472987359011278,1.4659200536476873,1.5014554152040887,1.5216044065789749,1.5422869949676317,1.5508079208656136,1.5508079208656136
3,0.2,0.1709612903225805,0.16031709677419342,0.15380846794405822,0.15219421390573648,0.15112463792948377,0.1490835488107933,0.14792622592883545,0.14673825416613256,0.14624882706113648,0.14624882706113648
4,0.056,0.12685445161290357,0.152826283870968,0.16870733821649792,0.17264611807000296,0.17525588345205956,0.18023614090166432,0.1830600087336415,0.18595865983463647,0.18715286197082692,0.18715286197082692
5,0.0,0.4283209677419375,0.5770728225806468,0.6680304518776092,0.690589538321281,0.705536787226072,0.7340608638426911,0.7502343695719812,0.7668361912501337,0.7736759005569547,0.7736759005569547
6,0.0,1.431608387096781,1.228117129032264,1.1036878744439826,1.0728272382106632,1.0523795302641812,1.0133588387767496,0.9912336220408942,0.9685224727707684,0.9591658092646242,0.9591658092646242
7,0.005,4.350642903225827,4.598046467741953,4.101885687419867,3.978829116797271,4.020247420835326,4.099286639706783,4.0026310729684305,3.903415818709433,3.9253705353443817,3.9253705353443817
8,6.3,4.470561290322572,3.799977096774186,4.037374671602749,4.0962534314546675,4.012312052993844,3.8521253640738724,3.9027693073901224,3.954754432327642,3.913341588666333,3.913341588666333
9,0.02,0.8978401935483913,2.573364164516133,3.59790055362339,3.490113537014688,3.418695779474818,3.2824081187266647,3.3704175250933424,3.2869972074690668,3.326035585061867,3.326035585061867
10,3.1,2.5099334193548355,3.0518934064516103,3.383286891619144,3.2817882848705695,3.482227151294308,3.343203458703687,3.2643752982397145,3.3820075138547656,3.346592281169836,3.346592281169836
11,4.1,2.9094129032258005,2.9260009677419307,2.93614410864359,3.2759497853842827,3.3711782196886966,3.2365880209108835,3.332940020778232,3.250324739588636,3.292972410064456,3.292972410064456
12,0.05,1.591955483870975,1.713162161290329,1.7872766793578854,2.0073483789771487,2.019902978550997,2.6045108546132756,2.756557400203961,2.9441106652162508,3.008080877095307,3.008080877095307
13,0.21,0.24775032258064533,0.24208777419354854,0.23862528306946723,0.24436652457738323,0.2436622777591123,0.5107259673825761,0.5088225595915019,0.6266667762938687,0.6246073486860619,0.6246073486860619
14,0.3,0.25063419354838684,0.21303906451612883,0.1900506869016419,0.18434916629459266,0.18057144028329547,0.18214557767502437,0.17785083432418533,0.1788956071531309,0.1770222731857505,0.1770222731857505
15,0.13,1.2166285161290376,1.614934238709682,1.8584871295333412,1.918892515647341,1.9589160486787174,2.035293603500115,2.078600625742978,2.123054529103319,2.141368891372273,2.141368891372273
16,1.33,0.9728238709677403,0.8419002903225793,0.7618441557119163,0.7419888310405588,0.7288330465326506,0.7037276503727576,0.6894925789246761,0.6748805262434309,0.6688605728519789,0.6688605728519789
17,0.13,0.3535980645161301,0.4355583548387106,0.4856747968307516,0.498104552925829,0.5063402879429748,0.5220566741568915,0.5309680603479671,0.5401154429207791,0.5438840316292489,0.5438840316292489
