,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,31.3,31.3,24.5,24.5,22.1,22.1,24.5,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
1,18.9,17.8,17.0,20.3,20.3,18.9,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
2,15.8,15.8,15.8,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
3,15.8,15.4,27.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,20.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
4,15.4,15.4,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,27.5,24.5,24.5,24.5,24.5,24.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
5,15.1,17.8,17.8,17.0,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,24.5,24.5,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
6,14.8,61.6,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
7,15.4,15.4,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,27.5,27.5,24.5,24.5,24.5
8,16.3,15.8,18.9,17.8,22.1,22.1,22.1,20.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,27.5,24.5,24.5,24.5,24.5
9,15.8,15.8,18.9,17.8,27.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5,22.1,31.3,31.3,27.5,27.5,24.5,24.5,27.5,24.5,24.5
10,15.1,20.3,18.9,20.3,17.8,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
11,15.4,17.0,16.3,24.5,22.1,24.5,24.5,22.1,22.1,22.1,22.1,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5,27.5
12,20.3,18.9,17.8,22.1,20.3,20.3,27.5,24.5,24.5,24.5,24.5,22.1,31.3,31.3,31.3,31.3,27.5,24.5,27.5,27.5,24.5,27.5,24.5,24.5,24.5
13,31.3,24.5,24.5,22.1,20.3,20.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,27.5,24.5,27.5,27.5
14,36.3,31.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,24.5,24.5,22.1,24.5,24.5,24.5,31.3,27.5,24.5,27.5,24.5,24.5,27.5,27.5
15,50.9,42.7,36.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,22.1,27.5,27.5,24.5,27.5,27.5,24.5,31.3,27.5,27.5,24.5,27.5,24.5,27.5,27.5
16,42.7,36.3,31.3,31.3,24.5,24.5,24.5,22.1,22.1,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,24.5,27.5,24.5,24.5,24.5,27.5,24.5,24.5
17,42.7,36.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,31.3,27.5,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5,27.5,27.5,24.5,24.5
18,31.3,27.5,24.5,22.1,22.1,20.3,20.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,24.5,24.5,27.5,24.5,27.5,24.5,24.5,24.5
19,36.3,36.3,31.3,27.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5,24.5,24.5,22.1,31.3,31.3,31.3,27.5,24.5,27.5,27.5,27.5,27.5,27.5,27.5
20,27.5,24.5,22.1,22.1,20.3,20.3,24.5,22.1,24.5,22.1,27.5,27.5,24.5,24.5,27.5,27.5,27.5,24.5,24.5,27.5,27.5,27.5,27.5,27.5,27.5
21,36.3,31.3,27.5,24.5,24.5,22.1,24.5,22.1,24.5,22.1,31.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,27.5,24.5,27.5,27.5,27.5,27.5,27.5
22,36.3,31.3,27.5,24.5,22.1,22.1,22.1,22.1,22.1,24.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5,27.5,27.5,24.5,27.5,27.5,24.5,27.5,27.5
23,24.5,22.1,20.3,20.3,18.9,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,27.5,24.5,31.3,27.5,27.5,24.5,27.5,27.5,27.5,27.5
24,31.3,24.5,24.5,22.1,20.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,22.1,31.3,31.3,27.5,27.5,24.5,27.5,27.5,24.5,27.5,27.5,27.5,27.5
25,31.3,27.5,24.5,22.1,22.1,22.1,20.3,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5,27.5,27.5
26,36.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,24.5,27.5,27.5,27.5,24.5,27.5,27.5,27.5
27,42.7,36.3,31.3,31.3,27.5,24.5,24.5,24.5,22.1,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,27.5,27.5,27.5
28,75.2,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,24.5,27.5,27.5,24.5,24.5,27.5,27.5,24.5,27.5,27.5,27.5
29,31.3,31.3,24.5,24.5,22.1,22.1,20.3,24.5,24.5,24.5,24.5,24.5,24.5,24.5,22.1,27.5,27.5,24.5,31.3,27.5,27.5,27.5,27.5,27.5,27.5
30,36.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,27.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5
31,61.6,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,31.3,27.5,27.5,27.5,24.5,27.5,27.5,27.5
32,75.2,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,24.5,24.5,24.5,27.5,24.5,27.5,27.5,27.5,27.5,27.5,27.5
33,92.8,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,27.5,27.5,27.5,27.5,27.5,27.5
34,115.5,115.5,92.8,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5
35,230.4,230.4,144.6,144.6,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7
36,75.2,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,24.5,24.5,24.5,24.5,27.5,24.5,24.5,24.5,27.5,24.5,27.5,27.5
37,61.6,50.9,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5,27.5,24.5,27.5,27.5,27.5
38,61.6,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5
39,182.1,144.6,115.5,115.5,92.8,75.2,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3
40,50.9,42.7,36.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,22.1,27.5,27.5,27.5,27.5,24.5,27.5,24.5,24.5,27.5,27.5,27.5,24.5,24.5
41,31.3,31.3,24.5,24.5,22.1,22.1,22.1,22.1,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,27.5,24.5,27.5,27.5,27.5,27.5,27.5
42,36.3,31.3,27.5,24.5,24.5,24.5,22.1,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5,24.5,24.5,27.5,27.5,27.5
43,27.5,24.5,22.1,22.1,20.3,22.1,20.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,24.5,24.5,24.5,27.5,27.5,27.5,24.5,27.5,27.5,27.5
44,22.1,20.3,18.9,17.8,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,27.5,24.5,24.5,24.5,27.5,24.5,24.5
45,20.3,20.3,18.9,17.8,36.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5,27.5,24.5,27.5,27.5,27.5
46,17.0,17.8,17.0,18.9,22.1,22.1,20.3,22.1,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,27.5,24.5,27.5,24.5,27.5,27.5,27.5,27.5
47,17.0,17.0,17.0,17.0,24.5,24.5,22.1,22.1,22.1,22.1,24.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
