,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.22,0.0,0.0,0,162911638,4128381,2814002482.5,
1,1.09,0.11,0.1,0,162911638,3687761,2531168265.1,
2,1.1,0.1,0.1,0,162911638,3724837,2532704767.9,
3,1.1,0.1,0.1,0,162911638,3728136,2533124328.8,
4,1.12,0.08,0.1,0,162911638,3791934,2533939281.4,
5,1.11,0.09,0.1,0,162911638,3759996,2546643125.3,
