,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,3375.408,3321.807654166101,3282.169735456068,3246.8404980216424,3228.433610861297,3340.140427347719,3320.1741168241147,3300.372815159987,3280.962025885308,3267.8962368057887,3261.427164482567,3261.4357023180846,3261.3700380872797,3251.6840993722553,3248.512934272883,3239.7725160940454,3239.8146505779514,3239.8146505779514
1,3161.998,3111.8596793725237,3074.856084172722,3049.905190349207,3039.439079235459,3584.8122402167633,3566.3703034332825,3618.7013173694463,3597.421181901976,3593.6110651145764,3585.2849765612877,3607.8867205847264,3606.4036601477956,3606.222759188972,3607.752244429783,3689.988358434511,3686.578858076077,3686.578858076077
2,2948.127,2902.193073032392,2877.5853559877187,2921.0473860845,2904.2902737807494,3063.214414333419,3047.31780974715,3091.2894833897576,3072.9208496756587,3064.774008727022,3057.861111209262,3078.532266098053,3072.6053228609,3068.751981803553,3069.1035338217494,3143.4492441423727,3140.5675228982304,3140.5675228982304
3,2830.009,2798.2396733826986,2847.5441866411884,3607.2940012312265,3582.1218922881667,3535.8362965833667,3514.689752871386,3493.654432039915,3472.7452174997097,3458.8762374446874,3448.5384773876976,3445.0996569103095,3431.340725886468,3421.073019263993,3417.658511244729,3404.008964590197,3400.610613625607,3400.610613625607
4,2625.508,2687.0105115864367,2689.461531614712,3460.4377102701337,3442.547961140372,3737.0734890692297,3714.713810579358,3692.555544042796,3670.6519895819833,3665.79214546767,3733.173388844593,3729.446662455748,3714.55579872441,3770.8654890793123,3767.104414590233,3752.1685833578454,3748.6165637744875,3748.6165637744875
5,2463.376,2874.775564687559,2841.029869570879,2892.1724335054446,2876.0081480168105,3122.372380880238,3103.694274366276,3085.175184485783,3066.8846869965346,3060.8268026512087,3117.3748205078646,3114.2671656873567,3101.8351246340094,3155.120747096129,3151.9900103490327,3139.462321508339,3136.51876418683,3136.51876418683
6,2401.193,3734.529556370787,3692.0500534266585,3651.6400342364695,3626.1556969967996,3579.298111779697,3557.8927170594193,3536.606570239731,3515.481930063057,3501.4483862092866,3491.011089309237,3489.282395219928,3518.6771008188935,3508.1374871600196,3504.6614116728592,3490.810751338652,3526.4830755873136,3526.4830755873136
7,2390.264,2996.9978129140795,3277.6093978223953,3241.7355326894244,3219.1117937176714,3177.514404388491,3158.507744076734,3139.6090155823463,3120.823438250828,3108.36263129206,3099.065917313072,3097.394189395759,3122.943940059022,3113.5880253939063,3110.495135368512,3098.188502167823,3129.1709976656552,3129.1709976656552
8,2785.526,2743.0341522577364,3676.318686315018,3636.086070371906,3610.7684759834297,3564.1090956340463,3542.779417498231,3521.575937567456,3500.4993549027986,3486.518418372892,3476.06934915652,3472.5934428073633,3458.7241303501296,3448.358429573779,3444.9105451442056,3431.151830242974,3427.721501412731,3427.721501412731
9,2805.77,2761.9036423052044,3245.927771063231,3219.624025477988,3652.0326299877443,3605.183432199702,3593.112512131119,3571.6082424845777,3550.232897767373,3536.0536328066887,3525.4562593501746,3521.9308530908247,3507.8644548675866,3497.352133835735,3493.855519701899,3479.9021131833492,3476.422725070166,3476.422725070166
10,2881.699,2836.0423634588496,2814.377072504195,2793.1260166026077,3267.8433247442485,3226.6023381034724,3342.6497668621478,3322.6444738713803,3302.759559341128,3289.5686040336645,3279.7098325688294,3276.4301447362604,3263.344157503828,3253.5642085035433,3250.3113722950397,3237.330122914606,3234.093116791691,3234.093116791691
11,3206.056,3155.1511407095236,3117.697918284144,3084.4278911845713,3146.749431913412,3111.9796271465752,3542.30742613627,3521.753608103128,3605.849593089517,3638.066385237809,3627.4010615195857,3623.804776458066,3612.250551140214,3602.9233608982727,3653.542805537374,3694.076159592114,3692.1369894325217,3692.1369894325217
12,3081.663,3032.7368900204096,2996.641390937324,2963.9685487392335,2947.776562656603,2913.638268282206,3074.439689880003,3056.637692682156,3102.643848883882,3128.4682046580983,3119.401005291314,3116.3209652860223,3107.606743655548,3100.0223089181377,3156.9024186092197,3211.2592576961265,3210.6748864384303,3210.6748864384303
13,3652.725,3594.717688106033,3551.8175500890457,3512.9423330690506,3488.4253926754936,3443.3469774737046,3422.738560788494,3402.2579447288927,3381.9089010507505,3368.408492942658,3358.3499237420974,3354.9942898183554,3341.925104781288,3331.9339782575503,3332.1471972792924,3319.0804329782495,3316.224369545271,3316.224369545271
14,3829.327,3768.5158802752353,3723.542288667922,3682.7881947063984,3657.0868153384267,3609.8306407024247,3588.2321361467175,3566.758691603374,3545.4167884898607,3531.259339215474,3520.754873669853,3517.252563796183,3503.324507044902,3492.936624335196,3489.7346947108604,3478.7369383206724,3475.747305382352,3475.747305382352
15,3454.235,3399.380836455771,3358.8128341072875,3322.0508954280745,3298.8670584526735,3256.2397854097653,3236.75341149575,3217.384070900405,3198.1317634243164,3185.3615876050503,3175.8892584893956,3172.7405472309065,3160.2207843438428,3150.8770829244804,3147.915096841556,3137.5369925896853,3134.7323035970953,3134.7323035970953
16,3755.806,3696.1617042878315,3652.050899179962,3612.0786225938596,3586.8698135484424,3540.519284377575,3519.329247598416,3498.2660455829027,3477.328895282361,3463.4404816908173,3453.060681968794,3449.6076712868257,3435.8299883567893,3425.5328653828747,3422.107357517492,3408.4395548846674,3405.031151329783,3405.031151329783
17,3888.016,3826.272151570836,3780.6085917593136,3739.229219113111,3713.133014629727,3665.1509409647547,3643.214981230157,3621.410308652961,3599.736317027505,3585.3589997159957,3574.6137591245156,3571.039173365391,3556.776540458496,3546.1169585289927,3542.5708685704635,3528.42193419276,3524.893540258567,3524.893540258567
18,3767.88,3708.04434356171,3663.7918000337545,3623.691247202886,3598.401546783057,3551.9022080220507,3530.6527224963693,3509.5441392170565,3488.960553411727,3475.028686422106,3464.6305893953986,3461.1716178060033,3447.36705943666,3437.0375746329214,3433.6011750582884,3419.890541455322,3416.5103259138664,3416.5103259138664
19,3560.696,3504.158084393716,3462.3481325991984,3424.4740524707763,3400.586476429636,3356.6651603369414,3336.8911082083805,3345.9214912497478,3343.7396672291343,3330.3870382028895,3320.4304912762254,3317.1224957849495,3303.918672050445,3294.020082226478,3290.7299181442518,3277.602969311815,3274.8132423425027,3274.8132423425027
20,3362.454,3309.0669141819585,3269.58665534273,3233.845738306408,3211.2932817627798,3169.828184483702,3151.247012528854,3190.4298550070853,3341.891595541541,3328.5445264551836,3318.584327718009,3315.2780163902908,3302.0874187177296,3292.2049295423735,3288.9215406128314,3275.821644677341,3273.0352430326634,3273.0352430326634
21,3359.546,3306.2123046185743,3266.7754458761315,3231.050160827606,3208.530391134964,3167.1185193356423,3148.532425690271,3179.863356381854,3407.9143413001757,3401.2512908436374,3399.63851682085,3396.557632304029,3396.2957069903537,3386.826446445925,3383.6695069994785,3371.079745359013,3368.2120496136536,3368.2120496136536
22,3369.777,3316.2770510549426,3276.713931296213,3240.8509179276357,3218.2571372643965,3176.705669297715,3157.852547103166,3149.7250901797843,3198.9415728123167,3197.9305722862396,3252.5074422965918,3249.710076854295,3260.452940815641,3251.9881724076035,3249.1699822351957,3237.932528540638,3234.8705380120973,3234.8705380120973
23,3520.6,3464.693511267684,3423.3474494251677,3385.8852214304184,3362.2573410801865,3318.8128332190095,3298.95330499283,3279.230741125432,3260.1675682395994,3261.2191792349768,3392.3056677740306,3389.4309771062563,3400.109270403344,3391.6821942891092,3397.0895000948203,3439.454297915233,3436.6147346173175,3436.6147346173175
24,3435.374,3380.821376494576,3340.476382461057,3303.921596911739,3280.8658761645465,3238.4723179289053,3219.0934976219028,3199.8316235299417,3180.817570406938,3174.8530982927996,3214.03131564869,3211.341761333041,3207.2653060687226,3199.5474581462445,3208.9796326880983,3278.0167561326216,3275.640142376489,3275.640142376489
25,3574.099,3517.34045579886,3475.3638381965134,3437.3255728751546,3413.3364622014224,3369.2285355707695,3349.063832956985,3329.0202833228955,3309.0966288987165,3296.1117239797472,3286.411298703269,3283.186476404566,3270.4259911853587,3261.1906247382403,3267.9635141135022,3305.4291187946023,3303.024794675808,3303.024794675808
26,3671.179,3612.878660046416,3569.7619520829257,3530.6903634636888,3506.049789253602,3460.7439883952193,3440.0314622220044,3419.4430326023153,3398.987742323475,3387.799256076153,3377.6522281039665,3374.2746828758623,3360.798051944968,3350.726276282671,3348.1173980063886,3337.709281605615,3334.6655773240095,3334.6655773240095
27,3614.802,3557.411997163776,3514.9626825344753,3476.5194368788925,3452.272361084871,3407.740558958915,3387.3701750083474,3367.122941126943,3347.8416968559236,3463.739598271556,3453.385530450727,3456.920949920276,3443.1465649246793,3440.9469742876695,3437.506048313382,3423.7767312659275,3420.352982534662,3420.352982534662
28,3424.992,3370.6271323339893,3330.4727306998434,3294.067901040145,3271.1053064130033,3228.9494609776953,3209.6803332608292,3190.5337017123834,3173.375315537847,3358.8151945414306,3348.8718459386237,3360.5552130926853,3347.396047445967,3470.6042808902794,3467.135398609389,3453.2951307257626,3456.675486595037,3456.675486595037
29,3407.105,3353.0151359600677,3313.050786728277,3276.8244611459486,3253.9732689449556,3212.0053010995975,3192.825542658021,3173.769301613163,3155.9597955390186,3193.222619519071,3183.7717398439268,3192.609731104083,3180.1041541848335,3330.7931751916785,3327.465350016487,3314.1874780300404,3321.7689825520106,3321.7689825520106
30,3570.499,3513.7975305249756,3471.863159167882,3433.8632312452796,3409.8982564587036,3365.8347722258172,3345.6903813534773,3325.667195460233,3305.8152600563935,3292.7178934459785,3282.890119095118,3281.894969976023,3268.847537562186,3282.145085532063,3278.864315446531,3265.7737983317465,3270.940357533415,3270.940357533415
31,3735.483,3676.16215949693,3632.2909045446345,3592.535232708643,3567.4635155680658,3521.364574220025,3500.2894899850053,3479.3407380559775,3458.5172750506063,3444.7092392727463,3434.4021625065157,3430.969820344009,3417.269620496218,3407.0338352472486,3403.6282454120014,3390.065253879869,3387.680750625989,3387.680750625989
32,3609.818,3552.492932766191,3510.0981344201286,3471.6801452586424,3447.4522080137226,3402.9042033200462,3382.5386394390725,3362.295532441831,3342.1730002975874,3328.827950560656,3318.854983328177,3315.5382253448483,3302.3004217044586,3292.407284175598,3289.1162278914226,3276.035184903819,3273.802557718915,3273.802557718915
33,3682.319,3623.8427352228496,3580.5951557110875,3541.4058277267463,3516.691377191447,3471.2493678486467,3450.475708410269,3429.8257692667535,3409.299282766241,3395.682895245453,3385.5071600820957,3382.122093922014,3368.6152986311986,3358.5216111552713,3355.1651395441163,3341.8211117160577,3339.117182604342,3339.117182604342
34,3680.359,3621.914194608613,3578.6896784607447,3539.5213266354963,3514.81988153947,3469.4019915859712,3448.639071525386,3428.00032818101,3407.4848806972573,3393.8758397556885,3383.7054993604343,3380.3221898610736,3366.8225354662277,3356.7336544701097,3353.37820881564,3339.9993689720545,3336.8664826030827,3336.8664826030827
35,3803.52,3743.1180110957393,3698.446938457438,3657.9668605265515,3632.437823780258,3585.498477625818,3564.039257431219,3542.7087404242466,3521.5058929728716,3507.4411960360476,3496.9294332221007,3493.4325167888783,3479.4797892626425,3469.052036602827,3465.583018566224,3451.7415819573193,3448.289871375362,3448.289871375362
36,4009.803,3946.1250901506796,3899.0311671275113,3856.355628948039,3829.4419881760546,3779.956859239849,3757.3337418948386,3734.8460423143197,3712.492926080188,3697.665222475173,3686.583322099752,3682.896741777652,3668.1872494451,3657.1936945843277,3653.5365028897436,3638.9442714747174,3635.3053292032428,3635.3053292032428
37,4083.308,4018.4627897213372,3970.5055727129484,3927.047746339785,3899.6407428087728,3849.248485538462,3826.2106624102803,3803.3107151289123,3780.5478304746985,3765.4483113153756,3754.163261957916,3750.409099695958,3735.4299547478904,3724.2348704350825,3720.5106365646475,3705.65090619789,3701.945256291692,3701.945256291692
38,4197.68,4131.018498520675,4081.7180169768453,4037.042941142644,4008.8682773011183,3957.0645377466935,3933.381427406321,3909.840060954643,3886.4396020216923,3870.9171546973535,3859.316012113808,3855.4566961016944,3840.0579866394933,3828.5493290134773,3824.7207856844634,3809.4448675234134,3805.6354286558903,3805.6354286558903
