,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.24,0.0,0.0,0.0,162417127.0,4187970.0,2749608365.0,0.0,2749608365.0
1,1.21,0.02,0.03,226569.02,162417127.0,4104307.0,2659276316.08,0.0226,2659502885.1
2,1.19,0.04,0.06,450329.03,162417127.0,4013840.41,2590430602.29,0.0261,2590880931.32
3,1.17,0.06,0.07,635887.91,162417127.0,3949605.29,2550324821.37,0.0188,2550960709.2799997
4,1.15,0.07,0.08,736246.82,162417127.0,3907963.17,2531197679.42,0.0122,2531933926.2400002
5,1.14,0.08,0.09,799415.92,162417127.0,3868898.71,2514452312.61,0.0104,2515251728.53
6,1.13,0.09,0.09,917819.07,162417127.0,3821149.78,2499894815.06,0.0135,2500812634.13
7,1.13,0.09,0.09,952337.41,162417127.0,3808855.84,2496287924.61,0.0045,2497240262.02
8,1.11,0.1,0.1,980838.6,162417127.0,3758265.87,2485580850.95,0.0124,2486561689.5499997
9,1.1,0.11,0.1,1003000.47,162417127.0,3734031.01,2481584009.83,0.0065,2482587010.2999997
10,1.1,0.11,0.1,1022503.46,162417127.0,3720175.61,2479049972.8,0.0058,2480072476.26
11,1.1,0.11,0.1,1036474.69,162417127.0,3708571.09,2477307644.21,0.0026,2478344118.9
12,1.09,0.12,0.1,1058175.48,162417127.0,3685503.45,2473694200.29,0.0072,2474752375.77
13,1.09,0.12,0.1,1072446.66,162417127.0,3672973.2,2472053086.12,0.0041,2473125532.7799997
14,1.08,0.13,0.1,1084840.83,162417127.0,3655077.23,2470473529.24,0.0059,2471558370.0699997
15,1.08,0.13,0.1,1091895.71,162417127.0,3643262.11,2469215597.01,0.0051,2470307492.7200003
16,1.07,0.13,0.1,1108841.19,162417127.0,3629481.79,2468030542.88,0.005,2469139384.07
17,1.07,0.13,0.1,1115962.58,162417127.0,3622978.01,2467461174.75,0.0034,2468577137.33
18,1.07,0.14,0.1,1120544.82,162417127.0,3620819.06,2467254913.13,0.0018,2468375457.9500003
19,1.07,0.14,0.1,1135057.39,162417127.0,3608952.76,2466824203.39,0.0042,2467959260.7799997
20,1.07,0.14,0.1,1137648.79,162417127.0,3606026.52,2466590911.69,0.0019,2467728560.48
21,1.07,0.14,0.1,1139311.01,162417127.0,3603726.34,2466403833.56,0.0019,2467543144.57
22,1.06,0.14,0.1,1140401.19,162417127.0,3601699.99,2466252777.94,0.0018,2467393179.13
23,1.06,0.14,0.1,1140401.19,162417127.0,3601699.99,2466252777.94,0.0011,2467393179.13
