,0,1,2,3,4,5,6,7,8,9,10
0,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
1,22.1,20.3,20.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5
2,20.3,18.9,17.8,36.3,36.3,36.3,36.3,50.9,50.9,50.9,50.9
3,20.3,20.3,18.9,20.3,20.3,20.3,20.3,22.1,22.1,22.1,22.1
4,15.4,92.8,92.8,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9
5,14.6,61.6,61.6,50.9,50.9,50.9,50.9,42.7,50.9,42.7,42.7
6,15.4,17.0,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1
7,15.4,15.4,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9
8,15.4,15.4,22.1,92.8,92.8,92.8,92.8,75.2,75.2,61.6,61.6
9,17.8,17.0,17.0,36.3,50.9,50.9,50.9,50.9,50.9,42.7,42.7
10,22.1,20.3,20.3,20.3,61.6,50.9,50.9,61.6,61.6,61.6,61.6
11,22.1,20.3,20.3,18.9,24.5,24.5,24.5,42.7,36.3,61.6,61.6
12,27.5,24.5,22.1,22.1,22.1,22.1,22.1,24.5,22.1,31.3,31.3
13,42.7,36.3,31.3,31.3,27.5,27.5,27.5,27.5,24.5,24.5,24.5
14,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3
15,92.8,75.2,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7
16,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3
17,42.7,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5
18,115.5,92.8,92.8,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9
19,92.8,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,36.3,36.3
20,115.5,92.8,75.2,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9
21,115.5,92.8,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9
22,50.9,50.9,36.3,36.3,31.3,36.3,36.3,31.3,31.3,31.3,31.3
23,31.3,27.5,24.5,24.5,22.1,24.5,24.5,24.5,31.3,31.3,31.3
24,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,61.6,50.9,50.9
25,31.3,27.5,24.5,24.5,22.1,22.1,24.5,22.1,31.3,27.5,27.5
26,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5
27,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3
28,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3
29,92.8,75.2,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7
30,75.2,61.6,61.6,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3
31,230.4,230.4,144.6,144.6,115.5,115.5,115.5,115.5,115.5,92.8,92.8
32,92.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9
33,144.6,115.5,115.5,92.8,92.8,92.8,92.8,75.2,75.2,61.6,61.6
34,230.4,230.4,182.1,144.6,115.5,115.5,115.5,115.5,115.5,92.8,92.8
35,230.4,230.4,144.6,144.6,115.5,115.5,115.5,115.5,115.5,92.8,92.8
36,182.1,144.6,115.5,115.5,92.8,92.8,92.8,92.8,92.8,75.2,75.2
37,115.5,92.8,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9
38,182.1,144.6,115.5,92.8,92.8,92.8,92.8,92.8,75.2,75.2,75.2
39,75.2,61.6,50.9,50.9,42.7,42.7,42.7,42.7,36.3,36.3,36.3
40,61.6,61.6,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3
41,75.2,61.6,61.6,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3
42,115.5,92.8,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9
43,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,31.3,31.3
44,42.7,36.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,61.6,61.6
45,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,22.1,27.5,27.5
46,31.3,27.5,24.5,24.5,50.9,75.2,92.8,115.5,115.5,115.5,115.5
47,20.3,18.9,17.8,17.8,18.9,20.3,22.1,24.5,24.5,24.5,24.5
