,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0,19.559,15.751299999999997,15.405915999999998,15.195669451999999,15.030375996111998,14.974762604178093,14.932910402511244,14.897997388083619,14.867529419426615,14.846444125232349,14.867445019228631,14.849777459074803,14.929415797188682,15.010727897042097,15.084507162277593,15.085699047681151,15.173525261013616,15.24538000840348,15.288061728353059,15.33048735798294,15.373558433835042,15.4015002000997,15.443245198899103,15.540065766114516,15.592436174219484,15.675296293541106,15.722082219486317,15.775177561730427,15.803096673921775,15.835876190552167,15.868491809599405,15.885653842361007,15.925393919306842,15.946561949710308,15.982377525342887,16.02063726019083,16.06710779528655,16.110585030233604,16.124440286300608,16.348524509579832,16.379326887031933,16.381877575886723,16.423042864304186,16.451181791233143,16.475978467331128,16.475978467331128
1,20.108,16.189604,16.925875679999997,17.37463326896,17.73030140512576,17.77072228123862,17.817718724738803,17.842911818766677,17.877292876941475,17.90559994817206,17.95043834900131,17.972498842209298,18.01353135957616,17.70756426374421,17.743569492579283,17.791000380698012,17.83183837536824,17.860599991614556,17.877684391664868,17.89466628531488,17.91154628760299,17.92273210245258,17.939443709837867,17.978203497900136,18.002771666419033,17.87949323881739,17.899292786145665,17.9217624438565,17.935693631637214,17.94955516347903,17.963347387661635,17.974325998110988,17.99072804212232,18.00431440191171,17.952162271132135,17.968697297505344,18.062635404989308,17.998513443559247,18.02664378644909,17.978621339579217,17.992268232881322,18.01229733999845,17.949885919439343,17.98592297665437,18.030155716648252,18.030155716648252
2,17.087,21.248806000000005,19.549221520000003,18.51533877944,17.74189187314464,17.76475871130118,17.75391457192036,17.746578511629238,17.738663569489688,17.732146933794787,17.721824582854072,17.71674598619124,17.707299796398374,17.8664761002668,17.857122387063598,17.84480042887058,17.834191222866394,17.82671931063773,17.822280994773905,17.81786930880526,17.81348409295243,17.810578156580622,17.806236687641135,17.79616737401416,17.78978486764803,17.853330234433272,17.84796592279224,17.841878195409905,17.83810380443285,17.834348285410687,17.830611543983636,17.827637097807703,17.823193275220856,17.81951230884475,17.83546333328606,17.830972553286344,17.924404598596567,18.0200899658595,18.005339437874287,17.874100086666925,17.87016458623359,17.89001945242131,17.983601829201206,18.016418170798794,18.004483803130665,18.004483803130665
3,20.155,16.084699999999998,16.511764,16.770045508,16.967383505647998,17.210272986051983,17.25738861827515,17.289262343474125,17.323651195352436,17.35196468339891,17.39681324846453,17.418878742476814,17.459920561339658,17.603277070674206,17.633897745826115,17.674235381892895,17.708966086546397,17.733426425680932,17.747955867126844,17.762398131924083,17.77675374313254,17.78626672816001,17.800479127791053,17.83344242000198,17.854336438221964,17.909113985463488,17.924835187565243,17.94267650606472,17.9537381235344,17.964744432916728,17.97569571075214,17.984412927909133,17.997436450341677,18.00822426808997,17.949086495361456,18.024721976389287,17.956868493050916,18.129434520847248,18.10918472495419,17.958414032768566,18.020896962604727,17.99999,18.16833172276102,18.12550664158823,18.098994644196697,18.098994644196697
4,14.393,17.08162,17.5809304,17.885260088800003,18.118800644892804,17.822562033929625,17.767689041386753,17.730567461931496,17.690516652388315,17.65754148586443,17.605308822090603,17.579610351513878,17.531811196241172,17.489273783512587,17.452118498110437,17.40317260214067,17.361030185710703,17.331349883853598,17.313719784550475,17.354395465843172,17.39482709304811,17.38281978467592,17.423080865967865,17.516459733844318,17.575648596239716,17.632469101555934,17.67769281784504,17.72901527530228,17.712335198925768,17.74423852293114,17.775982330316484,17.80125040099522,17.839000898589244,17.870270894096297,17.93328258395401,18.112668888450283,18.048612726952154,18.018950985546134,18.00168494143418,17.91091875320557,18.044329159439545,18.023965841618423,17.995100956511656,18.04002901718296,18.018272635872506,18.018272635872506
5,8.18,11.302920000000002,11.125086400000002,11.016696820800002,10.931482160684801,10.88470696395316,10.84143165252991,10.81215590435208,10.780570033499854,10.754564333164856,10.713371303834217,10.693104333403545,10.65540776840249,10.608375020802843,10.69563452055321,10.810584368224358,10.909556187069215,10.979260625198524,11.020665061447334,11.061821071078647,11.245158144652176,11.271697512073567,11.456175327001127,11.88404087242311,12.151646504571303,12.371244660640574,12.57877194801609,12.801485772431962,12.8268783435698,12.852143951851952,12.995783232092691,13.110120099164321,13.281167378569336,13.41685154167649,13.55531542809826,14.33078353552967,14.772271732859279,15.244076235638854,15.270402275889191,16.64341082180536,17.246003767696337,17.253804424682308,17.71528435836862,17.77542503181155,17.803214745055712,17.803214745055712
6,6.649,6.8308,6.816256,6.807391432,6.800422208992001,6.797848031439137,6.79546646293611,6.7938553318438135,6.792117067861688,6.790685897183072,6.788418922828142,6.787303571445517,6.785229017873835,6.9802406665342325,7.439921778535822,8.02627503007925,8.54792517965814,8.915315927861558,9.12671803229439,9.216701724100623,9.520873513756019,9.662338019700995,9.89963599158279,12.05160908770063,13.356252605911324,14.40310183801876,15.358664125152629,16.503090812151406,16.64501035809065,16.683655306300196,16.840607029768695,16.96554060164962,17.76111935803972,17.906873761249525,18.329392738919385,18.220118382485868,18.214934863819863,18.179369362997544,18.170962341552503,18.287234771282538,18.197883597426127,18.1777782485797,18.143043420170564,18.113501616004875,18.088279043526093,18.088279043526093
7,8.057,8.057,8.057,8.057,8.057,8.0672,8.0670368,8.0669263952,8.066807278457599,8.170709205673024,8.335289858382255,8.333063539515196,8.484922586422469,9.228052057280442,11.279319432593079,14.00072232167159,16.358410209168188,17.951676107076505,18.179408050434045,18.07202360213144,17.99072346051865,18.63454056667658,18.52712532327652,18.325593568750648,18.160951226631887,18.07914528649039,18.00006526948496,17.891120747329083,18.713090143592435,18.619684692874475,18.5267462694101,18.452767284332463,18.342242680626466,18.250691467223337,18.205215970828004,18.098966675003037,18.045419811650333,17.97164639030748,18.144266098206927,18.066276060809543,17.977729680505494,18.00494571571914,17.932493944948273,18.21101352470285,18.184673390312877,18.184673390312877
8,11.45,13.167000000000002,13.02964,13.131419080000002,13.242236640480002,13.21176861759184,13.349980319710372,13.443480536193558,13.544358769759235,13.976215182061644,14.661267739148657,14.71877759723547,15.349875933276937,18.969226290544675,18.75167557505814,18.46508876585721,18.218337523135208,18.053774147903855,17.947851503016434,18.116116393998336,18.00959169563434,17.954201328851806,18.873208120878694,18.62385120718639,18.464534546321712,18.331222700505208,18.204458141601673,18.08651847646886,18.004895884086515,17.91617140466608,17.91389054764275,18.410194985452176,18.301905815539463,18.211096286461764,18.170886232157937,18.131892914764986,18.107363924507677,18.07799750852453,18.09154136140045,18.01141604144779,17.96410896124055,18.138150412884986,18.098787277536477,18.068121567234087,18.041866841199926,18.041866841199926
9,7.569,9.924724000000001,10.016266080000001,10.530086977760002,11.12764715073856,11.067150149176006,11.678059746789192,12.09134008957451,12.537232008499616,12.92234968841462,15.872920093399987,16.140424732652786,18.985033361662996,18.718348727791398,18.495900543057903,18.202862134368974,18.049816064487807,17.92122790384293,17.87111453641987,18.93311384920135,18.835001166106142,18.760385161441718,18.70290885047307,18.448502126566442,18.285984607427345,18.229641861986543,18.149151368952637,18.046606158001012,17.98232812721101,18.136721486574952,18.05983287914208,18.02494954762551,17.956285850339757,18.62451942108806,18.56342632980887,18.453131771830016,18.383750290104977,18.307226068484802,18.286805265940355,18.17832768974844,18.1142810512997,18.105325057594044,18.05303742489161,18.022459084069048,18.001711177624944,18.001711177624944
10,7.007,13.145982000000004,14.218223440000003,15.454277597680004,16.463889383382085,16.362622263864587,17.119172307642756,17.630978412258685,18.183170671311583,18.091248964598464,17.95025298116489,19.56149095731557,19.268923592955836,18.907545044689677,18.7125385041534,18.455649888086946,18.244688789653726,18.100811901757186,18.013069030346642,17.921298616164563,18.916090824467577,18.841454461169704,18.72994773440269,18.480426466121052,18.316415627925963,18.201436232444237,18.182799178817127,18.06819278538659,17.997136821459655,18.89149613735236,18.797873656665598,18.723710162038934,18.612909901066697,18.532680351561364,18.472143217491897,18.36285235818695,18.2941022593921,18.247916770351104,18.230522333667004,18.158954250175665,18.090944478924786,18.070835548185148,18.012482152753144,17.9788287630548,18.258986686306653,18.258986686306653
11,22.522,17.978413999999997,19.810700879999995,18.763330733359997,17.946060181092154,18.21901115801359,18.107890979485372,18.032718178711033,17.9516135605665,18.158447424960837,18.16615226616146,18.09963904803217,18.42949446231169,18.108974067527768,18.293054378717436,18.301949508657955,18.068430215536743,17.971765913381375,19.089987317901087,18.97658139399368,18.869867905629718,18.8003164340072,18.696406535403156,18.457364843907513,18.30458656031234,18.176789864869555,18.195656335815467,18.09266708512894,18.0138137497033,17.97094468095478,18.949849957550008,18.879978557719806,18.775590686373484,18.68912273294162,18.63212513417672,18.52922438337166,18.464494022306674,18.388429113192416,18.368130880074894,18.216999546532755,18.204924548800093,18.185635962960852,18.136520523445277,18.09892291876288,18.132948016196885,18.132948016196885
12,24.665,19.683679999999995,18.112425599999995,17.190097043199994,17.142572773299193,17.419493036153106,17.57188514757466,17.72948341095134,19.974317610019924,19.775004433919722,19.45929236297701,19.303962024073194,19.141047593712095,18.892184689431563,18.770082473158386,18.47483315358785,18.22157548943762,18.208779734543242,18.19744705613598,18.179270373799167,18.193632751556372,18.226438220550147,18.507691591226845,18.253973908949668,18.438843143769123,18.30054195854974,18.173159164839895,18.132693891521175,18.10760542206357,18.036782394953253,18.051923482978488,18.03541578904657,18.047233294312292,18.023322127840732,18.03220503067965,18.05826180049557,18.074197320134424,18.06961834301362,18.061417206813513,18.02533794138804,18.0503112516811,18.04397416655916,18.026407291612696,18.014730861112604,17.99999,17.99999
13,30.379,24.242441999999997,22.303206639999992,21.121666688079994,20.192753353804473,19.8496465467898,19.532212202041162,19.31746786781871,19.092378253404885,18.904044470870836,18.614507759336902,18.47106369726221,18.28041274180328,19.394374899709014,19.16430640091251,18.86122949849791,18.60975828551894,18.426600702663748,18.317805098447767,18.25868226785708,18.27237617424994,18.385210669552936,18.37836340553562,18.27337231785812,18.428240966997397,18.28974522214733,18.2665840055923,18.26604333354756,18.25220811687982,18.18494207629542,18.143112365913943,18.13501591645029,18.149799820951586,18.168045821846828,18.183650585072705,18.27614268156227,18.29362028433517,18.313401664315116,18.29310120894367,18.302388020278695,18.2150960801773,18.211215530721148,18.20779895805966,18.20302321863717,18.183248181923062,18.183248181923062
14,11.659,17.450138000000006,18.267406960000006,17.325575391120008,17.379406073910726,17.430399170654244,20.762856783923777,20.535213359300613,20.289606798989006,20.092890730999116,19.77249247930313,19.614856539468704,19.336338691376675,19.056158256240515,18.83258435716563,18.54385500745098,18.303967037346666,18.125177366973197,18.083500302771363,18.463651300954734,18.364851393149006,18.30205998757641,18.207469627650948,18.504291052863834,18.362025433388062,18.333413329020665,18.24054843571752,18.240056048231782,18.228250767990623,18.181004514150672,18.128704491579917,18.103305673613594,18.116479839571912,18.17979244037405,18.17839858975463,18.2180021982161,18.188920045805904,18.157348399940528,18.165439167909202,18.210059921059372,18.178304621454075,18.161079852278903,18.111396046048295,18.095628119081002,18.077575347434404,18.077575347434404
15,12.521,18.504644000000003,17.045312480000003,18.397325918560004,17.689263578143365,18.38697309731493,18.209277527757887,18.017192474952548,17.85299416525312,20.055654223600587,19.74069975602298,19.585742157974796,19.298271025605175,18.938652876118677,18.748385041605257,18.45514688093957,18.202668824606416,18.29567213636035,18.300876103542187,18.239316846920936,18.58291694583941,18.510269278056054,18.401733662387716,18.195083391114288,18.135457640594257,18.275081785474846,18.21498621297652,18.22349032327271,18.245262871656344,18.33639155729806,18.24681459951157,18.242139341113525,18.656552505066845,18.56537474254151,18.50527255070699,18.39676691540275,18.328510766678093,18.25322772973395,18.268278699005716,18.32063491904777,18.23113674445253,18.213360999885012,18.162157043646054,18.153219984804682,18.13113432850664,18.13113432850664
