,0,1,2,3
0,45.992,43.316617929633416,41.86704739303678,41.86704739303678
1,25.995,30.628681743244833,33.305673390189,33.305673390189
2,25.942,24.262336938232192,23.334944903300705,23.334944903300705
3,51.351,46.67731694171889,49.182883219630035,49.182883219630035
4,27.586,31.19180481471496,53.20434216131824,53.20434216131824
5,31.226,36.71755308287059,40.772840736282284,40.772840736282284
6,36.204,42.87225843352072,40.89026775426671,40.89026775426671
7,18.09,20.694007174909704,21.00941113070767,21.00941113070767
8,59.164,47.56283429997303,41.037555797929215,41.037555797929215
9,52.182,41.94989891557691,36.17207991180947,36.17207991180947
10,43.774,48.08080825223772,41.474822727659216,41.474822727659216
11,35.144,47.17125813911422,48.586412890788424,48.586412890788424
12,40.165,37.23313890969501,34.9097285108815,34.9097285108815
13,58.516,47.041897300676425,40.56302560884987,40.56302560884987
14,64.021,62.702329197946725,54.06735042487891,54.06735042487891
15,33.67,48.20361504496486,41.56584017386369,41.56584017386369
16,37.939,54.480916361638435,51.15760653018558,51.15760653018558
17,30.85,33.86107938086698,31.678576420222576,31.678576420222576
18,48.131,48.267867244584835,49.51008517546974,49.51008517546974
19,14.285,16.15447322331244,17.54329165056519,17.54329165056519
20,64.376,51.752839917772,44.625536620032776,44.625536620032776
21,71.398,63.56284045971068,66.63647672621221,66.63647672621221
22,37.52,34.30303149762284,45.46395477197845,45.46395477197845
23,49.565,39.84605304033135,37.50791720685096,37.50791720685096
24,78.977,72.8750346930712,72.13706498461553,72.13706498461553
25,27.17,23.411837235367507,34.3586149129295,34.3586149129295
26,47.385,38.098812365257956,37.30399020327216,37.30399020327216
27,52.856,64.53599182083371,55.647358245820826,55.647358245820826
28,33.276,63.962891179143114,61.04561703224067,61.04561703224067
29,20.174,26.061644535680664,25.174427708563357,25.174427708563357
30,63.89,51.362137168299554,44.294568364627416,44.294568364627416
31,61.872,49.8498400677041,52.24638874420357,52.24638874420357
32,40.803,37.74603675776786,50.68479643307769,50.68479643307769
33,32.192,29.594659710929662,30.602349623253225,30.602349623253225
34,69.68,56.01700181170675,48.30183853004812,48.30183853004812
35,54.577,57.136103737932736,49.27052371090603,49.27052371090603
36,32.848,48.36811806431506,51.95944849093143,51.95944849093143
37,22.981,37.23695885824253,49.507869623682744,49.507869623682744
38,37.39,35.08521834835173,48.66936243110944,48.66936243110944
39,46.738,37.57965970547192,36.542038082073205,36.542038082073205
40,55.978,45.00156072009819,38.80549798426631,38.80549798426631
41,64.514,64.78400887649474,63.46564253425056,63.46564253425056
42,31.827,39.6831406221956,45.94384052696072,45.94384052696072
43,31.939,28.258094677153238,27.55289678415521,27.55289678415521
44,43.767,43.9134754035887,38.021397654951336,38.021397654951336
45,37.031,40.99877749881765,42.35229477512506,42.35229477512506
46,27.698,33.428972718455306,36.30425752887206,36.30425752887206
47,35.087,30.210565178250768,27.47624325315462,27.47624325315462
