,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
0,0.0,32.70431619714644,30.62628997887839,35.240114655156695,33.43944069857403,35.721950026618636,36.24161668093428,34.79418393802763,35.47066147305048,35.367346579188826,35.291685431141225,34.99113477432848,36.4726487765326,36.391296973609194,36.177874621599756,35.95293343836925,35.78869079355259,37.766719080541634,37.699403773765376,37.64610437401819,37.42637688519198,37.26566764272006,37.11721473084376,37.20917739914389,37.09201937090889,36.97782616409703,36.65753001100028,36.653540948950365,36.57566863461234,37.97751318263631,37.83725136577309,37.51345879256291,37.44665196633067,37.3646538105996,37.3901698587866,37.31158387865437,37.17124601785784,37.07233926914031,37.58985344989987,37.57010743360727,37.520359655263015,37.442304665674456,37.37695120139242,37.358406240059225,37.285917413782386,37.2548032269591,37.231928253172725,37.51993740627822,37.48574233943984,37.46863047146365,37.46831379315938,37.46831379315938
1,0.0,-1.4446738710306632,4.171661766842601,4.173354037775689,3.9845877947982253,7.9004950905468165,7.301056354374074,8.980862788994534,8.371359845648145,8.60941072889541,9.071094103405043,9.176025771135164,9.310756345345869,9.895549922514268,10.015271480819502,10.167468478723144,10.410916312076752,10.750652932432224,10.910521984125493,11.149070711222203,11.282071620147311,11.519992209037367,11.746441449782127,12.199342636103092,12.340626188888702,12.456261409368025,12.43607990545296,12.68101726842302,12.974295673302287,12.584776493875642,12.787534310744258,12.841694836078041,13.046747866747431,13.250190033622307,13.552519939322709,13.651608701360702,13.437369727282764,13.471052628893023,13.504731925764009,13.610899673603484,13.665283988479384,13.673334781822346,13.762714988886653,13.88458503515292,13.927272511428237,13.970357540479652,14.059082356120912,14.068796489120576,14.093054705863965,14.113170450584388,14.14828316534722,14.14828316534722
2,0.0,34.59639514691537,32.617567760669175,31.801865979581226,35.360167330717665,34.56600328702214,36.386694219145454,36.165291608938496,37.72849601029547,38.1049604022232,37.831267783898134,38.120821253599594,38.39534882606255,39.23970465182491,39.484947084949006,39.83152466572708,40.29149702079905,39.91120434064979,40.19643931775296,40.576865662322035,40.90512219302445,41.34234139232057,41.743822948913696,41.555866253036086,41.8168869657661,42.072320550484946,42.20967000435372,42.556251219966505,42.355475586609536,42.74244732842191,43.13981562717099,42.96561522386777,43.31567921167045,43.68485625314948,43.513234401578906,43.72242479685027,43.87557917302364,43.99405603507382,44.10898485897606,44.289087437616615,44.22718870884214,44.28781021040852,44.47437011697104,44.38319844098739,44.49324558009077,44.5764417466769,44.50463320599735,44.568828050008555,44.62449454949379,44.66684352716242,44.720582722952685,44.720582722952685
3,0.0,2.163618727640893e-15,-9.58466968427734e-16,-1.935426441626125e-16,-4.2841641389811507e-16,-5.081740394176373e-16,-3.8830410201687616e-16,-8.277939330362395e-17,1.2467883402150714e-16,3.041711272942321e-16,3.975751217963662e-16,5.815263360085457e-16,4.504215444276119e-16,5.354734027178123e-16,5.100498629325013e-16,4.523778760343447e-16,5.128214232997322e-16,4.804639875185312e-16,4.701305209942818e-16,3.953660288697871e-16,2.1980005211567965e-16,2.786058773827825e-16,2.9994757871055697e-16,2.55874296343623e-16,2.126175873319717e-16,1.8056201700299293e-16,1.1249591704198701e-16,8.241704511530762e-17,8.599959440568335e-17,5.008481088064572e-17,1.805124806944141e-16,2.539819219943983e-16,1.5010951203720753e-16,2.1973112051528544e-16,1.530051692335026e-16,1.1180413778344942e-16,1.562476906095931e-16,1.82991428310176e-16,1.377629628939014e-16,9.330074435528527e-17,9.833746436515987e-17,9.91636405081343e-17,5.955307941111066e-17,2.013037929977865e-17,-3.671481222311451e-18,6.961736517373423e-18,-2.913228677169628e-17,-1.3719391374779725e-17,-4.619959295863891e-18,1.939658564112734e-18,1.1143213129031318e-17,1.1143213129031318e-17
4,0.0,-5.044490458524097,-7.423230427373417,-9.163837038973957,-10.216976441980803,-11.524122467847278,-12.654224232945,-13.726498076876215,-14.582015670570884,-14.976789250519989,-15.48675710823695,-15.925077463914656,-16.24859678608953,-16.962879339642154,-17.274940991844012,-17.706504459409487,-18.180504006722337,-18.717732671916227,-18.952885580628124,-19.245736854398327,-19.639835824051456,-20.063650141892875,-20.51292072270244,-20.845435779759715,-21.144287963015557,-21.39132890678861,-21.701173948534294,-21.969913763837784,-22.353455817754597,-22.67982576839422,-23.076506122936177,-23.390246614478645,-23.67035685822011,-24.00065850103228,-24.235132275910466,-24.418872369751487,-24.654766879752117,-24.814734189019326,-24.959389328564846,-25.11735042910032,-25.224393464213872,-25.334366567623633,-25.519460034931935,-25.673893297699767,-25.806109204716428,-25.905020966494284,-26.01319481533882,-26.097119169703113,-26.163399348444344,-26.208843582822222,-26.248324312341317,-26.248324312341317
5,0.0,-5.56376934953927,-8.728100650173772,-10.232631052358016,-11.127915261813751,-12.200834805507233,-13.072569467544076,-13.873368976756367,-14.530172189434786,-14.822068004417487,-15.176050288607334,-15.441723212992411,-15.676891996424246,-16.19636112057419,-16.42586535513462,-16.688453982670396,-16.970415505836545,-17.30264415359745,-17.443850592425683,-17.622032993957152,-17.8528364080341,-18.082090673555097,-18.325335929911276,-18.4967533107697,-18.656921625239335,-18.790437305490283,-18.96092298648823,-19.10730552476503,-19.31666992781104,-19.484928374676603,-19.70134147342479,-19.865108896518514,-20.016745652484527,-20.19433735252287,-20.321395206330735,-20.41897384494439,-20.52045994157755,-20.584531678567643,-20.650272224322887,-20.713995288630397,-20.75741965343621,-20.802899613451885,-20.87757503135338,-20.943343081329704,-20.994923491770297,-21.036658077957547,-21.080326505985752,-21.118790105533215,-21.145041153628853,-21.163143648427788,-21.178456049570496,-21.178456049570496
6,0.0,-1.073150798961394,-1.361929944782853,-2.064377483432152,-2.45166288952987,-2.8499259677788618,-3.129577266372701,-3.288931803030909,-3.5348710077058048,-3.581968253075859,-3.624901748280201,-3.6208666411007355,-3.6602625924452457,-3.7455230567843434,-3.7361020664274167,-3.7726938893154047,-3.8253658636438037,-3.875685476356823,-3.86165660053011,-3.850988927694509,-3.8745615749059183,-3.853033386218421,-3.884263275586871,-3.857916352210279,-3.8760534372591198,-3.863660153020211,-3.854404445705468,-3.875453096172163,-3.9005562943921572,-3.874387130229809,-3.9017599717617277,-3.879306346429551,-3.866693839907622,-3.8876861187572254,-3.874632881722413,-3.864299273997203,-3.8702107351657644,-3.8514563436700895,-3.8574956208913167,-3.843798132840568,-3.8337168742539567,-3.835307686029922,-3.8147410879069445,-3.8178654871917197,-3.8005089704905566,-3.801439179653242,-3.7901051411040414,-3.7916791577356124,-3.7841989107950407,-3.778600890455083,-3.773485828182242,-3.773485828182242
7,0.0,-0.24414715316791322,-0.48451503055646583,-1.034327430350342,-1.2196140163842328,-1.5226494122082268,-1.6791901532286182,-1.6463855098519644,-1.810966225076817,-1.8072502634205054,-1.8080307166577858,-1.6695783686700323,-1.6676199937531426,-1.7053594587648393,-1.5855499501066634,-1.593744374437338,-1.5841417849315786,-1.5691393220710224,-1.481156836874051,-1.3818628206913666,-1.3790218477624914,-1.2354375984906556,-1.241703734728552,-1.1154171825544017,-1.1125885677087115,-1.0263525908971947,-0.9290115836958036,-0.9212258958399575,-0.9012550567618004,-0.7799733562083145,-0.7864759409417608,-0.6661725888892243,-0.572799787524304,-0.5758723059590236,-0.4918550891438955,-0.4231123626128591,-0.4176565411821322,-0.35871667682646724,-0.35209749565564885,-0.29838654719997054,-0.2618082566292952,-0.2519518997511486,-0.1824873481542637,-0.171650523154452,-0.11945266792677227,-0.11431889100997454,-0.0756032119103487,-0.066681969343734,-0.04215802140964084,-0.025209862907038416,-0.009828601530720736,-0.009828601530720736
8,0.0,-5.747643009671657,-8.494650710201052,-8.582772343393179,-8.492631557467963,-8.27988801846228,-8.18557636070633,-7.731757371340991,-7.58733416010605,-7.425427802594075,-7.226688897515135,-7.514121823623306,-7.355560972636171,-7.060487974128537,-7.274489841838065,-7.0891348149562115,-7.324974043123566,-7.102998767630353,-7.193117793269334,-7.357659240606451,-7.176331466192075,-7.3745276935196635,-7.180076813521349,-7.306729091576702,-7.168881088167412,-7.258570823209402,-7.42159649138033,-7.3030241430166445,-7.098451183965883,-7.277319994248043,-7.087414293916385,-7.213637546275229,-7.351955996356387,-7.169850237691171,-7.25819661357334,-7.355354177323252,-7.247912945138376,-7.2999945666624315,-7.230293558041756,-7.280623603320569,-7.333275500417535,-7.2807529551314705,-7.339888686475744,-7.258035563769216,-7.3187753960744555,-7.267340244970731,-7.29833822370962,-7.261069410255225,-7.284842564623414,-7.299993698482494,-7.314122865538634,-7.314122865538634
9,0.0,2.5000386260866727,0.6652873499935824,1.2864920141345488,2.2375539265323487,1.5140809699098057,2.2133491454176184,1.8848599494523983,2.536910303285697,2.383961693635784,2.220434011622648,2.1344915908917326,2.0525207659147595,2.029340394500182,1.9939701466358872,1.8936836102647698,2.3658814513189306,2.2278736172503386,2.3128437550416545,2.279080636967672,2.299396159828893,2.28599022366651,2.3001498847622828,2.3936189644601695,2.3232771521547813,2.369007198188926,2.3526656303273383,2.377348021425514,2.3901630363392137,2.3774460688093626,2.4001315974774164,2.5003135891708905,2.504840392013368,2.5357339331793334,2.6315770238588403,2.6243293291148033,2.624035808301387,2.6725396017152163,2.6893152236204294,2.733742178980058,2.7227404710057534,2.7341975834163716,2.7890960460763177,2.7884226055660704,2.7662415235669386,2.7676250512178817,2.800748824757596,2.798256533680044,2.8181648975468763,2.832696487021974,2.8450733461249427,2.8450733461249427
