,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.32,0.0,0.0,0.0,32693861.0,895786.0,522942783.3,0.0,522942783.3
1,1.29,0.02,0.03,163826.74,32693861.0,875443.08,508401519.91,0.0215,508565346.65000004
2,1.27,0.04,0.04,252321.86,32693861.0,862629.87,501715106.08,0.0148,501967427.94
3,1.25,0.05,0.05,328109.46,32693861.0,850999.99,496632164.68,0.0126,496960274.14
4,1.23,0.07,0.06,412662.61,32693861.0,835298.49,491871726.58,0.0187,492284389.19
5,1.21,0.08,0.06,457283.11,32693861.0,825116.24,489168378.66,0.0117,489625661.77000004
6,1.19,0.09,0.07,538488.21,32693861.0,811631.69,486036468.88,0.0194,486574957.09
7,1.18,0.1,0.07,573508.91,32693861.0,805042.29,484616645.56,0.008,485190154.47
8,1.17,0.11,0.08,613540.73,32693861.0,796877.75,483261783.84,0.0116,483875324.57
9,1.16,0.12,0.08,642266.29,32693861.0,789511.16,482198630.89,0.0094,482840897.18
10,1.15,0.12,0.08,669356.25,32693861.0,784207.33,481442048.72,0.0068,482111404.97
11,1.15,0.13,0.08,694121.82,32693861.0,780116.63,480966520.42,0.0072,481660642.24
12,1.14,0.13,0.08,706611.58,32693861.0,776138.26,480577683.11,0.0056,481284294.69
13,1.13,0.14,0.08,719197.49,32693861.0,770599.76,480072625.72,0.008,480791823.21000004
14,1.13,0.14,0.08,728083.81,32693861.0,768476.81,479887184.27,0.0032,480615268.08
15,1.12,0.15,0.08,746492.43,32693861.0,762786.79,479423197.42,0.0088,480169689.85
16,1.11,0.15,0.08,758084.67,32693861.0,758351.89,479079043.98,0.0069,479837128.65000004
17,1.11,0.16,0.08,771337.61,32693861.0,754585.17,478883147.3,0.006,479654484.91
18,1.11,0.16,0.08,778806.31,32693861.0,752853.74,478821374.49,0.0032,479600180.8
19,1.1,0.16,0.08,783920.19,32693861.0,751344.61,478771354.64,0.0032,479555274.83
20,1.1,0.16,0.08,790631.17,32693861.0,749260.78,478695590.64,0.0024,479486221.81
21,1.09,0.17,0.09,790915.12,32693861.0,741413.55,478432213.14,0.0096,479223128.26
22,1.08,0.18,0.09,789025.78,32693861.0,732264.46,478204523.69,0.0095,478993549.46999997
23,1.07,0.19,0.09,788958.27,32693861.0,726963.92,478054590.17,0.0086,478843548.44
24,1.06,0.19,0.09,788258.54,32693861.0,723354.2,477975457.03,0.0056,478763715.57
25,1.06,0.2,0.09,788476.16,32693861.0,720906.11,477921834.86,0.0053,478710311.02000004
26,1.06,0.2,0.09,788522.95,32693861.0,720057.62,477902120.13,0.0024,478690643.08
27,1.06,0.2,0.09,788560.97,32693861.0,719658.63,477894003.69,0.0017,478682564.66
28,1.06,0.2,0.09,788640.0,32693861.0,719293.45,477887345.54,0.0017,478675985.54
29,1.06,0.2,0.09,788932.58,32693861.0,718929.32,477881553.44,0.0017,478670486.02
30,1.06,0.2,0.09,788932.58,32693861.0,718929.32,477881553.44,0.001,478670486.02
