,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.2,0.0,0.0,0.0,160976870.0,4020162.0,2849139753.3,0.0,2849139753.3
1,1.18,0.01,0.03,164064.11,160976870.0,3973350.6,2776831217.87,0.0113,2776995281.98
2,1.17,0.02,0.04,277712.58,160976870.0,3935431.82,2725385263.11,0.0126,2725662975.69
3,1.16,0.03,0.06,387090.79,160976870.0,3904819.63,2691873373.03,0.0077,2692260463.82
4,1.15,0.04,0.07,481456.97,160976870.0,3867246.16,2655334316.53,0.0116,2655815773.5
5,1.14,0.05,0.08,571798.53,160976870.0,3833534.28,2629094413.35,0.0109,2629666211.88
6,1.14,0.05,0.08,640275.48,160976870.0,3811943.69,2616027246.31,0.0086,2616667521.79
7,1.13,0.06,0.09,737810.72,160976870.0,3782018.64,2599645744.56,0.0102,2600383555.2799997
8,1.11,0.08,0.1,773888.99,160976870.0,3717757.19,2570059794.48,0.0183,2570833683.47
9,1.1,0.08,0.1,809244.63,160976870.0,3701944.14,2563645481.56,0.0061,2564454726.19
10,1.1,0.08,0.1,839039.22,160976870.0,3689372.99,2558479346.04,0.0051,2559318385.2599998
11,1.1,0.08,0.1,853537.73,160976870.0,3678754.99,2554772669.83,0.0044,2555626207.56
12,1.09,0.09,0.1,871710.08,160976870.0,3671799.78,2552844088.02,0.0036,2553715798.1
13,1.09,0.09,0.11,885253.66,160976870.0,3662244.7,2549899289.7,0.0046,2550784543.3599997
14,1.09,0.09,0.11,898708.51,160976870.0,3650094.22,2546358010.55,0.0054,2547256719.0600004
15,1.08,0.1,0.11,927320.49,160976870.0,3635367.36,2543061857.33,0.0052,2543989177.8199997
16,1.08,0.1,0.11,940622.84,160976870.0,3619215.24,2539910334.02,0.0052,2540850956.86
17,1.08,0.1,0.11,964285.39,160976870.0,3609365.8,2538056151.06,0.0038,2539020436.45
18,1.07,0.1,0.11,978501.42,160976870.0,3604490.75,2537381345.38,0.0027,2538359846.8
19,1.07,0.11,0.11,993286.52,160976870.0,3594613.43,2535985279.51,0.0035,2536978566.03
20,1.07,0.11,0.11,998184.68,160976870.0,3592163.16,2535445662.11,0.0019,2536443846.79
21,1.06,0.12,0.11,1000537.81,160976870.0,3556011.97,2532233445.66,0.0092,2533233983.47
22,1.06,0.12,0.11,1014856.46,160976870.0,3551438.33,2531534674.73,0.0027,2532549531.19
23,1.05,0.12,0.11,1041462.86,160976870.0,3537799.99,2530039635.73,0.0044,2531081098.59
24,1.05,0.12,0.11,1043602.9,160976870.0,3520009.27,2528918768.06,0.0075,2529962370.96
25,1.05,0.13,0.11,1050769.41,160976870.0,3509604.15,2528248788.16,0.0052,2529299557.5699997
26,1.04,0.13,0.11,1057058.87,160976870.0,3502454.21,2527551387.9,0.0035,2528608446.77
27,1.04,0.13,0.11,1060725.49,160976870.0,3495414.8,2527225099.33,0.0035,2528285824.8199997
28,1.04,0.13,0.11,1066356.67,160976870.0,3491246.76,2526943946.43,0.0027,2528010303.1
29,1.04,0.13,0.11,1069174.51,160976870.0,3489029.01,2526839709.72,0.0019,2527908884.23
30,1.04,0.13,0.11,1072133.48,160976870.0,3486819.65,2526738617.27,0.0019,2527810750.75
31,1.04,0.13,0.11,1072133.48,160976870.0,3486819.65,2526738617.27,0.001,2527810750.75
