,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,48.906,45.969352670047215,43.671585477507556,42.461465226842066,41.32668658132172,40.76774986634184,40.51937462933343,40.252720542920784,39.99380306791387,39.78515962429284,39.6039881403092,39.44516809527504,39.35483772919282,39.21363735574079,39.222247297428076,39.21996566352686,40.65358408918987,41.083420319547656,41.08542658516174,43.16201028146016,43.14184103822121,46.81410407399181,46.76186440287545,46.71268977657617,49.58737311753492,53.01367297780519,53.02490566626574,56.02003797538491,58.04833901127828,59.533867652743844,59.5180577999523,61.21103398168217,61.192497398661644,61.80916514167367,62.15328111121709,62.47807446210779,62.73242894276295,62.91121597172294,62.896320119898235,63.173328504602324,63.33885970414221,63.46925833873187,63.58116117020104,63.73049317140009,63.768011722082946,63.80528652091074,63.84279759225865,63.956688163164564,64.04152777886401,64.07901522608611,64.1164989245635,64.2274876752711,64.26447652650359,64.30146167885093,64.30146167885093
1,55.772,55.60130722154227,55.28305322410138,55.1154445958605,54.95827121410106,54.88085525810848,54.84645385647831,54.809520728870645,54.77365916652619,54.74476084724136,54.913367039787715,55.053652100567135,55.038942149561905,55.16511614978588,56.379563496589874,57.51403875330606,66.13404592586691,67.68042811410503,67.49131103454081,68.84341580281624,68.76955188422845,68.80379666338557,68.6439817820307,68.4935436781961,68.43660465880332,68.24489990332125,68.193454,70.78819879358282,70.65760528482893,70.66030085533211,70.6091945985577,70.61249743607694,70.57092640391274,70.57219814697909,70.57290781130521,70.57357762693393,70.57410217771647,70.5744708870693,70.54656928430369,70.547161351408,70.54751515144942,70.54779386049309,70.54803149856953,70.54835067568544,70.54866984061788,70.54874897363382,70.54906809873646,70.54930535457969,70.54948657987298,70.54980563121498,70.55012465065187,70.55036158956119,70.55044055340224,70.5505195093469,70.5505195093469
2,45.638,47.04682503934256,47.279995788867815,47.290138389118034,47.40900118588365,47.409983121405396,47.41041946502251,47.41088792077508,47.41134278491102,47.62284427307392,49.4089370227576,50.96260162239884,50.940832398772066,52.33527978433376,54.4717255811839,57.83767553082795,70.74507369860177,70.46260696034355,70.25126457552493,69.89640303193167,69.86344049906324,68.94196026827143,68.79042422870364,68.72554278203758,67.97866653589915,67.85198012403794,67.801020304768,68.22084343048712,67.65528061115845,67.59962565313705,67.5511578702005,67.48795266668834,67.44905956173453,67.42610248086856,67.41329185759598,67.40120056969319,67.39173155425142,67.38507573622279,67.35932636865532,67.34903363024686,67.34288302459959,67.3380378317868,67.33390663358462,67.3283579271353,67.32698169134258,67.32560559317345,67.32422963261412,67.32010257645747,67.31695016953547,67.31557507451852,67.31420011701107,67.31007606940823,67.30870166180128,67.3073273916351,67.3073273916351
3,44.237,47.5258840706417,48.23436940704862,47.977770423656395,48.36109495934738,48.49206698251058,48.4257972404388,48.35465046372389,48.28556791550672,49.01920419592565,52.48999387744049,55.03744415635311,55.06523505242459,59.58876619398074,62.933619693128485,68.30326850658399,67.88165879495783,67.57202336795473,67.37757018546452,66.89369527205557,67.08864713093534,66.2493317490134,66.42040288277869,68.80111004783615,68.05416170480666,68.10092646253578,68.05032795785802,67.93059460649808,67.98537227711192,67.97229576630897,67.92406506552933,67.90938108265281,67.87088674254093,67.86560201189053,67.86265300047859,67.859869580402,67.85768980866072,67.85615763626718,67.84991490969972,67.84754575176338,67.84613002005,67.84501476514406,67.8440638558118,67.84278666781779,67.84246988915102,67.8421531421621,67.84183642684789,67.84088647092176,67.8401608574279,67.83984434134216,67.83952785690802,67.83857859348363,67.83826223562428,67.83794590940072,67.83794590940072
4,50.949,56.23840343416678,57.137829902958124,56.74055677161172,57.22578507771894,57.574393720666286,57.47120776970543,57.36042798418615,57.252862325867035,58.441957529060964,63.019076923623004,65.65703361239711,66.44434073828008,73.10218179804055,72.44849236790003,71.78096995869556,70.77132512123005,70.44585375274839,70.23674758990981,69.71678712063776,69.88469219563464,68.96342374892345,68.80705902932365,69.16422403911776,68.41479336686606,67.48543496818387,67.43759272998984,67.21602926210308,67.31749750753198,67.2049237909437,67.15835569108484,67.03027742693638,67.02925350745154,66.98260492338835,66.95657385087866,66.93200446144021,66.91276350631138,66.89923894329611,67.58292388643082,67.56145991637379,67.54863374609657,67.53852981949052,67.52991482210186,67.51834382278588,67.5154738884036,67.51260424101477,67.50973488059067,67.50112852081983,67.49455464658965,67.49168709112499,67.48881982241586,67.48021973653508,67.47735361456142,67.47448777919996,67.47448777919996
5,68.038,59.85791436265081,65.2614814432025,65.43971161572235,68.26827194164476,65.97389349414755,66.0060405335041,66.040553392007,66.31397852875241,68.33281665536158,67.5139663994339,66.79885701886558,70.7810564306543,70.09776862103494,69.47775736464864,68.84462580627554,67.88516660103646,67.5771870875963,67.37851909784561,66.89361229999999,68.2,67.41225317089138,67.25773676753337,67.18136290268683,67.84806624096872,67.60823816698951,67.56031440437002,67.3334891256302,67.14095701429162,67.04535138375599,67.00637960685019,66.8976038,67.91852644776084,67.87721855282706,67.85416771795526,67.83241122142073,67.81537311900348,67.80339695211056,68.04035244704338,68.0216207836093,68.01042735088728,68.00160962741654,67.99409129641154,67.98399325470692,67.98148865538144,67.97898430651591,67.97648020808525,67.9689694151522,67.96323237772573,67.96072985448797,67.95822758150251,67.95072226380987,67.94822099158348,67.94571996948433,67.94571996948433
6,85.45,75.03542396922546,66.8933193,68.08450903451838,63.74463010082442,65.01179758444745,65.33010853185591,65.67184515543677,68.26655552505308,67.33077525963527,66.52906790946251,66.56355126769694,72.61375992050289,71.90990914837771,71.26992480482231,70.61639750092908,69.63271047656627,69.31370739589254,69.14085503090384,68.63248229438064,68.78947444911755,67.90299905387761,67.74791267093617,67.63980822623662,68.02701216357829,67.8303427033948,67.7831099885751,67.56576731676672,67.3669140574908,67.26809316378304,67.28712714974421,67.17442508294336,67.52367868580285,67.48205139358288,67.45882232706519,67.4368976068543,67.41972776391428,67.40765899595294,67.4357757144953,67.41705642080925,67.40587037984623,67.39705847929761,67.38954511314053,67.3794537398363,67.3769507944623,67.37444809938286,67.37194565457293,67.36443982150989,67.35870657262615,67.35620570196888,67.35370508139869,67.34620471996043,67.34370509948843,67.34120572897848,67.34120572897848
7,58.282,64.69785384857495,64.08424389634723,63.71178647908401,63.41552151043851,63.697026119744486,63.61269081180634,63.75925974288023,73.83866420481819,72.82412106663654,71.94634616270447,71.1761118755578,70.7373669702702,70.05728196730044,69.43833187465442,68.80628393572478,67.85104180227405,67.54868983923913,67.92393670834488,67.49187594182021,67.44766124978278,68.53141781487855,68.37152398936331,68.22143916203207,67.48778183076726,67.34140899359794,67.29279396691548,67.08772530216294,66.96485690013974,66.86143034190206,68.16163914021212,68.03789826577886,68.07686649908965,68.03173160251595,68.00654520535038,67.98277306149109,67.96415645099457,67.95107074292524,67.93009426136253,67.90983604191261,67.89773038897484,67.88819405613673,67.88006301107859,67.86914201916635,67.86643330496443,67.86372486163394,67.86101668914777,67.85289379648445,67.84668921334176,67.84398274442043,67.84127654614598,67.83315957493336,67.83045445897588,67.82774961352997,67.82774961352997
8,47.737,49.28250118552193,50.472650519135854,50.297043746119364,50.93642658361454,51.237810949415824,51.41160764477972,53.57586168483704,67.8997306845735,66.984092113209,66.20006811155449,70.24194623261633,69.81176896768183,69.14370675460522,68.53035034317072,67.90401445554019,66.98143166508287,66.68246897336044,68.06829126105404,67.65234478791257,67.6087141870684,68.50357863302462,68.34371025845536,68.1932218,67.54195839876608,68.21977031481293,68.16644039891472,67.95438682303511,67.64013678342225,67.4951534025592,67.91308772890618,67.74597619740406,67.71385272049751,67.65303837491714,67.61910245443376,67.58707208588099,67.5619882356849,67.54435667267926,67.51790569798705,67.49060860640591,67.47429675245897,67.46144694838443,67.4504907099968,67.43577513654166,67.43212525902801,67.4284757465021,67.42482659892745,67.41388134554607,67.40552093289047,67.40187408079719,67.39822759338911,67.38729031891145,67.38364528987957,67.38000062535059,67.38000062535059
9,52.471,53.84873456898062,54.92673711301857,54.76909853061287,54.96862682957824,55.41432097812649,57.49571379872436,67.04525362578582,65.93720075478221,66.1746508999829,66.8754961892801,74.56813884997194,74.1090920686316,73.3926965,72.73825911411336,72.07108029877213,71.05843320304825,70.72913704169476,70.54290082265148,70.0226980847854,69.94754643916498,69.02548651723787,68.86444433372863,68.71351558271662,67.96925245162343,68.98411321692653,68.94074394140601,68.70592519848188,68.13693099990546,68.0300161548412,68.07297663952517,67.95094259138848,67.91129671443156,67.86691349620799,67.84214655429552,67.8187703126589,67.80046374392883,67.7875959657585,67.76103731150234,67.74112089940441,67.72921949942109,67.71984406861503,67.71185021483313,67.70111348765035,67.69845047630159,67.69578773125394,67.69312525248083,67.68513941354222,67.6790395173953,67.67637871344355,67.67371817557222,67.66573815817449,67.66307868435867,67.66041947649023,67.66041947649023
