,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,31.3,31.3,27.5,42.7,36.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,24.5,24.5,24.5
1,17.0,16.3,16.3,27.5,24.5,22.1,22.1,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3
2,17.0,16.3,15.8,18.9,18.9,27.5,27.5,24.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1
3,18.9,17.8,17.8,17.8,17.0,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
4,18.9,17.8,17.8,17.0,17.0,17.8,17.8,17.8,17.8,17.8,17.8,17.0,17.8,17.8,17.8
5,16.3,75.2,61.6,50.9,50.9,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3
6,14.3,31.3,27.5,27.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3
7,15.1,17.0,17.0,75.2,61.6,50.9,50.9,50.9,42.7,42.7,50.9,50.9,50.9,50.9,50.9
8,15.4,15.4,15.4,20.3,20.3,17.8,17.8,17.8,17.8,17.8,20.3,20.3,18.9,18.9,18.9
9,36.3,31.3,31.3,27.5,24.5,22.1,22.1,22.1,22.1,20.3,22.1,22.1,22.1,20.3,20.3
10,17.8,17.0,36.3,36.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1
11,15.8,15.4,31.3,31.3,36.3,31.3,31.3,36.3,61.6,61.6,61.6,61.6,50.9,50.9,50.9
12,16.3,15.8,17.0,15.8,16.3,16.3,16.3,16.3,17.8,17.8,17.8,17.8,17.8,17.8,17.8
13,24.5,24.5,22.1,20.3,20.3,50.9,42.7,42.7,50.9,42.7,42.7,42.7,42.7,42.7,42.7
14,17.8,17.0,17.0,16.3,15.8,18.9,18.9,18.9,24.5,24.5,22.1,22.1,24.5,24.5,24.5
15,24.5,22.1,22.1,20.3,20.3,17.8,17.8,17.8,18.9,18.9,17.8,17.8,18.9,17.8,17.8
16,75.2,61.6,50.9,50.9,42.7,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5
17,230.4,182.1,144.6,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6
18,61.6,61.6,50.9,42.7,36.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5
19,230.4,230.4,144.6,144.6,115.5,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6
20,75.2,61.6,50.9,50.9,42.7,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3
21,24.5,24.5,22.1,20.3,20.3,18.9,18.9,17.8,17.8,17.8,17.8,17.8,17.8,20.3,20.3
22,36.3,36.3,31.3,27.5,27.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,20.3,20.3,20.3
23,42.7,36.3,115.5,92.8,144.6,115.5,92.8,92.8,92.8,92.8,75.2,75.2,75.2,61.6,61.6
24,15.4,15.1,17.0,16.3,36.3,31.3,31.3,31.3,50.9,42.7,42.7,42.7,42.7,42.7,42.7
25,17.8,17.0,17.0,15.8,18.9,17.8,17.8,17.8,24.5,24.5,22.1,22.1,27.5,27.5,27.5
26,27.5,24.5,22.1,22.1,20.3,20.3,18.9,18.9,18.9,18.9,17.8,17.8,18.9,18.9,18.9
27,75.2,61.6,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5
