,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,0.0,-0.24118363636363654,-0.32046776181818204,-0.4102496413515154,-0.7574601693260975,-1.078088276118662,-1.0910548905814066,-1.2708356844049278,-1.3671082994974235,-1.5305365923483472,-1.6079294821831873,-1.6155065097006813,-1.6321928080780963,-2.060078981861776,-2.039012285476227,-2.0184933231967026,-2.151076470086375,-2.123601328923957,-2.167469453860629,-2.3217167786063926,-2.343400269906627,-2.3639904888192826,-2.385084926775604,-2.512876723459765,-2.520461723274601,-2.5626219869942366,-2.5689868951373,-2.591103684451888,-2.5961361626093216,-2.5978995319412177,-2.6256825617540396,-2.6267027076195424,-2.6277208131933145,-2.649962237632849,-2.653285339298109,-2.6549082261199834,-2.682667819604768,-2.6812349732137344,-2.681774988240521,-2.681774988240521
1,0.0,-1.849212136363638,-2.4592170499090926,-3.151591061392273,-3.616757515253922,-4.010785972923766,-4.406272377562028,-4.607690198677147,-4.715135441884292,-4.849762062529453,-4.912913029093437,-4.945490392188738,-5.016904842981751,-5.178078505756723,-5.264562627305461,-5.350873933916153,-5.41428552959222,-5.505095469629539,-5.559286960429349,-5.631135812497756,-5.6582218376877735,-5.684765275266051,-5.713840643349236,-5.7733754716240995,-5.800930925476463,-5.826226268268482,-5.854194191179391,-5.860804634796329,-5.868139388340178,-5.870630365986455,-5.882212926969853,-5.887098117111029,-5.891571154771567,-5.902689479364184,-5.907362151942807,-5.909764037331885,-5.923379333192577,-5.9261378062821075,-5.928538085571493,-5.928538085571493
2,0.0,-1.2502149935064948,-1.719945675623378,-2.2326095382779867,-2.5853375509425507,-2.873128555302365,-3.171479482534235,-3.3181251807925056,-3.3959159522098092,-3.4928908132072936,-3.538109651615814,-3.5614629242527993,-3.612365348646956,-3.712172907149997,-3.766248106730042,-3.8276589242090293,-3.8705486859960887,-3.9347784336447744,-3.9734260002776507,-4.0244804059624615,-4.043989189951157,-4.059550928032776,-4.077120558697431,-4.1179828137211505,-4.13649092014378,-4.15606057640904,-4.17533403987912,-4.180533987026882,-4.184975502927262,-4.1866826631069705,-4.195678408117587,-4.198447576387376,-4.201175187856634,-4.208176914498729,-4.211371585718421,-4.212766041219178,-4.221349224787707,-4.223097325388239,-4.224456099703972,-4.224456099703972
3,0.0,-0.022478707792207817,-0.1719140290519482,-0.22830137282941387,-0.3331694223989659,-0.39017154078517996,-0.47222511514939053,-0.49966902304213323,-0.5116292357186969,-0.4812552567933697,-0.48834084608949857,-0.49183353797622104,-0.47344747866733744,-0.47155176159606715,-0.4731783609605146,-0.47313674182950943,-0.46538024162891833,-0.467794205719885,-0.46282026125908504,-0.4559321468973975,-0.4602512402176785,-0.4590841077966317,-0.44446645681721797,-0.4387773811841822,-0.4350512691901151,-0.42249907196491104,-0.42064712269816257,-0.4201375055974673,-0.4187848776088028,-0.41863719315741943,-0.4184158738511166,-0.41822837896550125,-0.41700432168674606,-0.41615339846018723,-0.41641486671195554,-0.4158928205983859,-0.41489307860335134,-0.41519233177864034,-0.41470293370703093,-0.41470293370703093
4,0.0,-0.6606703441558447,-0.9796231428701305,-1.2911324841275964,-1.5359652070158905,-1.7194614360201663,-1.9189415151568385,-2.0056350358492234,-2.049584416179996,-2.1026432559385233,-2.1286762373444232,-2.1426923749955655,-2.1713779851001407,-2.215585603720096,-2.2385494328149873,-2.2647616684508116,-2.276215700566306,-2.3067917473315016,-2.3198436884021056,-2.3333538505984657,-2.346506098585437,-2.3550652509140457,-2.365158048739651,-2.3812508983105807,-2.3873728276281234,-2.3938749148185394,-2.402273963633342,-2.403724261464387,-2.4049577482081217,-2.405686709067957,-2.408545142182102,-2.410163688759824,-2.4106302608614807,-2.4132818338782225,-2.415179795259155,-2.4139478175503712,-2.415871293126408,-2.4170154999053555,-2.4174193816067957,-2.4174193816067957
5,0.0,-0.5667442870129874,-0.8042028618730861,-1.0592804895957824,-1.3015883347242245,-1.478543388338679,-1.634374049220481,-1.6872214096764129,-1.7212485293424225,-1.7676595447206844,-1.7894430267862094,-1.8018858032924157,-1.8256476180911276,-1.8639480086132298,-1.8851003863208706,-1.9016630273242727,-1.874062542242964,-1.9026426687455607,-1.885813505811624,-1.853140288838548,-1.865003473167073,-1.8721034959057097,-1.8786486203909036,-1.8666077582424263,-1.8730685744256486,-1.8813753517162075,-1.8909720385822786,-1.888416461073758,-1.8846051000624016,-1.8851653432240623,-1.8890249085130486,-1.8901094767990905,-1.8904043829421877,-1.8859393464137715,-1.8878356886221672,-1.8878000517558118,-1.8830189319117372,-1.8841947366167922,-1.8845601187352008,-1.8845601187352008
6,0.0,0.02684371298701301,-0.06352309701594276,-0.02116549887292467,-0.1095961920656283,-0.08592348995031016,-0.16718081459471681,-0.15960852723576216,-0.158436988433963,-0.1667181513337647,-0.17349969803469134,-0.1764954260381228,-0.17935695314382535,-0.16108875012885246,-0.1547897412843598,-0.1444461257253776,-0.12084674581257783,-0.11872391461522538,-0.10768863401027237,-0.0810082885758329,-0.08314897519243662,-0.07961478100605783,-0.07423339802181476,-0.06648775265449317,-0.06145124842299216,-0.05983041109478957,-0.05752901085406236,-0.05589019992872629,-0.05261696234366201,-0.052045301123280666,-0.05056235650372307,-0.04941999275092659,-0.04771394929069169,-0.04440135306831003,-0.04429499129623738,-0.043238773103398326,-0.03925984953353813,-0.03944789189239991,-0.03878242687057049,-0.03878242687057049
7,0.0,-1.0790042870129881,-1.4686874090159439,-1.8503645570657463,-2.1181405903860764,-2.3667413213056596,-2.632795800558895,-2.7421381017657676,-2.824776382633477,-2.9334066125404914,-2.975547699647885,-2.996973008623811,-3.040342698363514,-3.1324943795779965,-3.1750309830979844,-3.2122810595375624,-3.235080997588831,-3.2421932740084105,-3.272533218016836,-3.3002138545285047,-3.2894628160515342,-3.304743419964501,-3.321182395761239,-3.3277632270173396,-3.327357311615466,-3.3389560644489897,-3.3432373713070804,-3.3472719531575286,-3.3495673203127776,-3.34965735159157,-3.3490395610053856,-3.351733861891205,-3.353489552597451,-3.354074720628509,-3.3575217383117923,-3.358282331467176,-3.3594355234388305,-3.3611375989149956,-3.3622332179956675,-3.3622332179956675
8,0.0,0.39938140529470556,0.4979384172148268,0.766911047327259,0.9076827168642747,1.0342507679791644,1.0916135307617132,1.17715421022288,1.1995403994314777,1.225191447536805,1.246483940738545,1.2553267846614793,1.2786400514370226,1.3750833506130673,1.4503323403938257,1.491930074686318,1.5420191131106953,1.5759617335915295,1.6024181180025339,1.6595821489897706,1.6699855234350764,1.680901269460577,1.6927480663658776,1.7235435880522822,1.73636381896458,1.7500048310157323,1.7573725277769174,1.7621530840863606,1.7672369418193796,1.7683080777070266,1.7773508982895756,1.7795421498184996,1.782830159189674,1.7948501123114677,1.796241197343257,1.7980588412522183,1.8127364434169673,1.8135095424025176,1.816285342847195,1.816285342847195
9,0.0,-0.0662245947052948,-0.1589842367851737,-0.1940089341771862,-0.23958520020047117,-0.26143981586638054,-0.34910578754387916,-0.3686333852349073,-0.38033216877362475,-0.39200227775081564,-0.3713742710893161,-0.36231018897421696,-0.3291038652656421,-0.23126638189739343,-0.21783506097612504,-0.2038431116749147,-0.17598718219820922,-0.17080380767094794,-0.16417364184645883,-0.13747381492224683,-0.13546479394459,-0.11917728284053092,-0.1202774075742039,-0.1098007545326319,-0.10613292632809045,-0.10302803056785384,-0.10586875804353518,-0.10271253473281797,-0.0998549925939343,-0.09922319489609772,-0.0945397197621274,-0.09378031048233619,-0.08764824277064662,-0.07601627749028718,-0.07354686754638921,-0.07190629426819027,-0.0577295861861516,-0.05806663228210924,-0.0576385220831085,-0.0576385220831085
