,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,2000,1,0,10,0,0,minizinc_fw,16,1.25,1.14,1693979.0,1537304.66,64853894.0,0.09,0.09,0.01726428571428571,2196.657142857143
1,2000,1,0,10,0,0,ogsa_fw,16,1.25,1.09,1693979.0,1466688.52,64853894.0,0.13,0.11,0.0068000000000000005,1.813404545454545
