,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,2000,1,0,10,0,0,minizinc_fw,11,1.22,1.08,1664576.0,1477614.75,65701411.0,0.11,0.1,0.01840476190476191,2546.0118904761903
1,2000,1,0,10,0,0,ogsa_fw,11,1.22,1.06,1664576.0,1454266.85,65701411.0,0.13,0.11,0.004714285714285713,1.944075
