,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,2000,1,0,10,0,0,minizinc_fw,21,1.25,1.16,1701195.0,1586128.36,65485277.0,0.07,0.07,0.017155555555555552,1853.0722111111108
1,2000,1,0,10,0,0,ogsa_fw,21,1.25,1.05,1701195.0,1437989.48,65485277.0,0.15,0.1,0.005109375000000001,1.942875
