,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,2000,1,3,10,0,0,minizinc_fw,13,1.29,1.19,1741183.0,1607251.49,65003478.0,0.08,0.06,0.0164,2072.965
1,2000,1,3,10,0,0,ogsa_fw,13,1.29,1.07,1741183.0,1445851.61,65003478.0,0.17,0.07,0.004911428571428572,1.9090400000000005
