,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,2000,1,6,10,0,0,minizinc_fw,24,1.3,1.15,1744049.0,1543945.92,64618939.0,0.11,0.07,0.01798571428571429,1901.6535714285715
1,2000,1,6,10,0,0,ogsa_fw,24,1.3,1.09,1744049.0,1471568.64,64618939.0,0.16,0.08,0.006482608695652172,1.8954869565217394
