,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.18,0.0,0.0,0.0,163421873.0,4019607.0,3056300545.7,0.0
1,1.16,0.01,0.04,205935.16,163421873.0,3963696.83,2941424551.2,0.0108
2,1.15,0.02,0.06,337080.32,163421873.0,3924237.75,2887321724.32,0.0081
3,1.14,0.03,0.07,456923.03,163421873.0,3881286.32,2829485197.35,0.0085
4,1.13,0.04,0.09,567309.52,163421873.0,3846494.15,2790405538.27,0.0077
5,1.12,0.06,0.1,698480.15,163421873.0,3796788.65,2749183272.18,0.0099
6,1.11,0.06,0.11,762040.39,163421873.0,3770290.74,2734277150.19,0.006
7,1.1,0.07,0.11,818875.74,163421873.0,3747725.48,2719672900.97,0.0052
8,1.1,0.07,0.11,855679.66,163421873.0,3738692.9,2711350375.38,0.0045
9,1.1,0.07,0.12,921913.18,163421873.0,3740253.15,2702858433.39,0.0053
10,1.09,0.08,0.12,977788.66,163421873.0,3717877.05,2694591429.79,0.0052
11,1.09,0.08,0.12,1010132.62,163421873.0,3697323.92,2683919109.41,0.0052
12,1.1,0.07,0.12,1034399.55,163421873.0,3731631.65,2681421413.63,0.0039
13,1.09,0.07,0.12,1058811.67,163421873.0,3720463.46,2678725307.14,0.0032
14,1.09,0.07,0.12,1058811.67,163421873.0,3720463.46,2678725307.14,0.001
