,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,14.2,36.3,27.5,24.5,20.3,18.9,17.8,18.9,17.8,18.9,17.8,18.9,17.8,18.9,18.9,18.9
1,14.3,36.3,24.5,22.1,20.3,17.8,18.9,17.8,18.9,18.9,17.8,18.9,18.9,17.8,18.9,18.9
2,14.4,36.3,24.5,22.1,20.3,17.8,18.9,17.8,18.9,18.9,17.8,18.9,18.9,17.8,18.9,18.9
3,14.8,14.5,14.4,14.3,14.8,14.8,15.4,15.4,16.3,16.3,16.3,15.8,17.0,17.0,17.0,17.0
4,14.0,14.0,14.1,14.4,14.4,14.8,14.8,15.8,15.8,15.8,15.8,16.3,16.3,16.3,16.3,16.3
5,14.0,14.2,14.2,14.3,15.1,14.8,15.1,16.3,15.8,15.8,16.3,17.0,16.3,17.0,17.0,17.0
6,14.8,14.5,14.3,14.5,14.8,14.8,16.3,15.8,15.8,15.8,16.3,17.0,17.0,17.0,17.0,17.0
7,14.3,14.2,14.2,14.8,14.8,15.1,15.8,15.8,15.4,16.3,17.0,17.0,16.3,17.0,17.0,17.0
8,14.3,14.2,14.4,14.8,14.8,15.4,15.4,17.8,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0
9,14.0,14.1,15.8,15.4,14.8,15.8,15.8,15.8,15.8,17.0,17.0,16.3,17.0,17.0,17.0,17.0
10,14.5,14.3,15.4,14.8,15.8,15.4,16.3,15.8,16.3,17.0,16.3,17.0,17.0,17.0,17.0,17.0
11,14.0,14.6,15.4,14.8,17.8,17.0,16.3,15.8,17.0,16.3,17.0,17.8,17.0,17.0,17.0,17.0
12,14.0,17.8,16.3,15.8,15.1,16.3,15.8,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
13,17.0,15.8,15.1,15.4,15.8,15.8,16.3,17.0,16.3,17.0,17.0,17.8,17.0,17.0,17.0,17.0
14,115.5,50.9,36.3,31.3,22.1,22.1,20.3,17.8,17.8,17.0,17.0,17.8,17.8,17.0,17.0,17.0
15,31.3,22.1,17.8,17.0,15.8,16.3,17.0,15.8,18.9,17.8,17.8,17.8,17.8,17.0,17.8,17.8
16,31.3,22.1,18.9,17.8,16.3,15.8,18.9,17.8,17.0,17.8,17.0,17.8,17.8,17.8,17.8,17.8
17,42.7,24.5,22.1,20.3,17.0,17.0,16.3,17.8,17.8,17.0,17.8,17.0,17.8,17.8,17.0,17.0
18,144.6,61.6,36.3,31.3,24.5,22.1,20.3,18.9,17.8,17.8,17.8,17.8,17.0,17.8,17.8,17.8
19,50.9,31.3,24.5,22.1,18.9,17.8,17.0,16.3,17.8,17.8,17.8,17.8,17.8,17.0,17.8,17.8
20,230.4,115.5,61.6,50.9,36.3,31.3,24.5,22.1,22.1,20.3,20.3,20.3,20.3,18.9,18.9,18.9
21,31.3,20.3,17.8,17.0,15.8,17.8,17.0,17.0,17.8,17.0,17.8,17.8,17.8,17.8,17.8,17.8
22,17.8,15.8,15.4,15.4,18.9,17.8,17.0,17.0,17.8,17.8,17.8,17.0,17.8,17.8,17.8,17.8
23,17.0,15.4,15.4,15.4,27.5,24.5,22.1,20.3,20.3,18.9,18.9,17.8,17.8,17.8,17.8,17.8
24,17.0,15.4,15.4,15.8,17.8,17.0,17.0,17.8,17.0,17.8,17.8,17.0,17.8,17.8,17.8,17.8
25,15.8,15.4,15.4,15.8,17.8,17.0,17.0,17.8,17.8,17.0,17.8,17.8,17.8,17.8,17.8,17.8
26,61.6,36.3,27.5,22.1,20.3,17.8,17.8,17.0,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8
27,17.0,15.8,15.1,22.1,18.9,17.8,17.0,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
28,22.1,18.9,17.0,15.8,24.5,22.1,20.3,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
29,24.5,18.9,17.0,16.3,17.0,16.3,22.1,20.3,20.3,20.3,18.9,18.9,17.8,17.8,17.8,17.8
30,115.5,61.6,36.3,31.3,24.5,22.1,20.3,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
