,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
0,305.78,298.524760494536,291.14964086370395,286.8128348864988,280.8496162988921,275.4168559249203,271.5859828992667,269.4208842537746,266.2055562816457,264.6123107071804,263.2920024121711,258.5922977809724,256.22327496004095,255.4553735487624,254.18064868147738,253.67254156476312,252.91228470402098,252.40671304689764,252.15430633385074,246.16848028716268,245.73476429306865,244.01952827240075,240.8655142672825,240.6246487530152,239.2201818536964,238.0564108152105,236.63140133331012,235.2149219809557,234.97970705897475,234.50998262456386,234.04119716929733,233.82282797212807,233.58900514415592,233.35541613901177,232.88893866214988,232.42339367376425,232.42339367376425
1,223.324,218.63182131309424,213.86184083426798,211.05723782142968,207.29471013143606,203.2981957649882,200.48915545588122,200.57899928691,224.02149407862112,222.68092445016913,221.57067255332583,217.61966503211966,215.49714723140525,215.39295005638556,216.2015215451747,216.1064000866059,217.43984854847395,217.01505935222553,221.50849929287332,223.31920747121563,222.88620966348066,222.3988415670781,223.37322669589489,223.14988546919898,223.6086244902526,222.50295491938763,222.0872862388257,222.5404139638824,222.6156585499185,222.76592206347723,222.91588520027236,222.89215431507208,222.67672816075702,222.45614343259626,222.6067258168745,222.75700718696658,222.75700718696658
2,177.968,181.75895636322193,192.10668907337924,194.75838236140874,243.3419602766591,238.5211788646481,235.20357075120856,233.32855459051066,230.54527316720416,229.1655748002495,228.02213609168598,223.95534661564622,221.72856206012284,221.1527285914921,221.16280477600316,220.7515089172559,222.2051188110524,221.7669757545491,223.25125077879454,224.21444428620413,223.766399532076,222.20584352169703,222.74379455109684,222.52438175654575,222.77161390380533,223.85610468266273,222.51724777541918,222.76452262680388,222.8055841041771,222.88758391555282,222.96941980930563,222.93732638949632,222.71903306310682,222.4978430300437,222.58045801582665,222.662907854253,222.662907854253
3,167.137,188.79091693175698,198.68733567257698,204.58689851771535,227.9453710242473,223.43048521302742,220.32426733736622,219.3655617041011,216.74802263639586,215.45404322509833,214.38611600034454,216.20618471822107,215.44484518313,215.4682342429203,216.64451316013736,217.07370543033025,219.89716896725184,219.46381941248632,219.5886325930738,218.5622493228073,218.321363327411,219.56019047139972,219.00171370174348,218.78432198804174,218.53032143008596,218.86287904226347,219.9220454357663,219.66123444705914,219.61792521261208,219.53143662811206,219.44512093429248,219.35981581335818,219.14457599754482,218.92653542154727,218.8414289252396,218.75649255681805,218.75649255681805
4,163.019,188.74019783968632,192.46460356031486,198.3189249224453,203.36005328297674,199.37561691076127,201.59067438783467,235.03579539466133,232.23086242336177,230.84119547142217,229.68944529906165,225.59069919541412,223.39065058167358,222.72126546152867,221.976575005259,221.53759145682352,221.3048186105588,220.8668100871563,220.68173227706916,219.34849966008522,219.1419599822647,219.8570294323797,219.12238355332966,218.9039221697763,218.56939413201212,218.34934270452987,218.96732497197416,218.63241740402214,218.5768039866181,218.46574393644883,218.35490589531986,218.27816998942453,218.0637508194351,217.84625406861568,217.73665438773253,217.62727379661146,217.62727379661146
5,239.864,234.172748875863,228.4986332812454,225.38887020132188,221.56227129396035,217.19026536536,215.75749991965293,225.5996526885059,222.9074401235251,221.57362790555857,220.4682177981709,216.53389008987287,221.40397560591165,220.74057452266575,219.6619261052625,219.2230697909781,218.58099508457548,218.1491491254014,217.956708976276,218.47676050793046,218.2547500476751,218.53916009371164,218.81478903290974,218.59678324387684,218.7240891434631,218.83556552192465,219.07599645499596,219.20043377663737,219.22109734286073,219.26236250527236,219.30354517862432,219.26387563344568,219.04997175781224,218.83580078605442,218.8778361562831,218.91978749780668,218.91978749780668
6,189.755,185.25550821225005,180.87360505111553,246.63184023249988,241.50403772480493,236.7295930236219,233.4368351811776,231.57586367497802,228.8122342225157,227.4427884278801,226.30784664033408,222.2684974446212,226.14631030439716,225.46859753828454,224.3435818331596,223.8951689880751,223.22422986774768,222.78177674524207,222.57555096849683,222.12818129438128,221.88035890497378,221.73429927257922,221.3209587563768,221.1046657976204,220.9170061968433,220.76150747445675,220.64294540398876,220.45804966887127,220.4273466192024,220.36603259831065,220.30484114414662,220.2314613030025,220.0143988416995,219.79910744285777,219.7390492720795,219.67911115758463,219.67911115758463
7,209.371,204.40325603211946,199.35419465790386,215.41119287107517,210.93329902957663,206.7571850560679,203.9124395610916,203.7116279400638,206.63734209481194,208.85155205600046,214.5923212700144,216.03452430593626,220.81898947808205,220.17378014933124,219.52957594604365,219.0921816007275,218.43752814603397,218.00320635927002,217.82411715291076,219.0547307621526,218.78579783435902,218.72008226326653,218.59924301485836,218.38521477184352,218.33125553807292,218.28654377338015,218.2331751857842,218.18012606340704,218.17131693734365,218.1537251037859,218.13616843630345,218.04910326786714,217.83423616459928,217.70053792843467,217.68388718211574,217.6672697206387,217.6672697206387
8,241.722,235.98666412538495,230.15668539690557,226.87776876918258,222.162571572785,217.79682001403418,214.76843427685785,214.05191039984095,214.19030067853805,212.99518614828503,221.70928957377342,217.78788382587555,217.011823664034,217.1467671595391,220.04273559204415,219.60439140259564,218.94807398357068,218.51334530867751,218.35986696336883,219.43900959847522,219.21471778128787,219.48472127067632,219.77214371200532,219.6578075682933,219.78988417701805,219.98003906585538,220.1101867916829,220.23955545114245,220.26103789569132,220.30393835893784,220.34675306415835,220.30544831109418,220.0872428627831,220.34090961992032,220.3836504195901,220.42630578040138,220.42630578040138
9,179.787,175.70002568900458,201.9802019291315,198.9873894809053,194.98860682269745,217.52084882038517,214.49564792665797,213.41027923469701,210.8956045759641,209.7115605138512,229.85828894082846,225.75558297671785,223.52583939761396,222.8570171477755,225.63640771933353,225.1853965223026,224.51060557376982,224.0618448552279,223.83781301037266,218.52489705804277,218.30971290982373,218.34893570215132,217.85051294832448,218.14708743537614,217.91746333857174,217.94746096659756,217.71903183702753,217.49197008787988,217.454265117792,217.37896825482156,217.30382191028016,217.23482508836986,217.0197272632815,221.99125353601823,221.90688723319974,221.82268957862058,221.82268957862058
10,177.448,173.50129966361476,245.4201369291784,241.76450755317236,236.73792412772488,232.1509148268768,228.92194084707677,227.09701813541838,224.38687601141623,223.0439579692547,222.2646932681192,218.30265421238528,216.2132372926852,215.83184722526178,219.56126169763317,219.12392395249958,218.56005942127103,218.1247710554879,217.98394128443243,217.45703755868283,217.21313949360302,217.4283956643328,216.91163895740763,221.94557931845023,221.67921609708912,221.81081655236065,221.54526002307233,221.28129311941487,221.23745982629544,221.14992469610266,221.06256454863515,220.98369998408654,220.76460128410244,222.19183568281835,222.1023927552884,222.01312862417055,222.01312862417055
11,227.744,222.34091318940168,217.0742814201037,213.84148713426157,209.39558502233206,206.00424388048978,203.24591643962845,202.30287072158634,202.94356083859165,231.73833251764322,230.5819708921853,226.46618671556368,224.32371366136846,223.6531595217836,222.5382158425353,222.09443341306607,222.13590461396467,221.69348612464134,221.56808863851668,223.7119085943809,223.32037664110072,221.76161465820502,221.86995910486266,223.29426414575778,223.320900335737,222.20654178099906,222.2396890944475,222.2726379875476,222.27810934956003,222.28903566497027,222.29994013867596,222.23623419853732,222.01625596433877,222.17941670837445,222.19054031037442,222.20164167629397,222.20164167629397
12,238.615,232.95338388842856,227.19841712861532,223.8144170714541,219.16133087221147,215.71367170808193,212.75166351398764,211.25022512671802,209.8497775836603,220.92435216472194,219.8449413853578,215.92309560801735,215.7468790808208,216.3501517685077,217.25769410899215,216.82370782246824,218.54663662100862,218.11083135940325,217.98402552804382,220.16511680716349,219.88293173666597,220.20591914017976,220.5881457507002,220.7497846049495,220.85672606998696,221.0832689006635,221.18821412337408,221.29253114230332,221.309853611161,221.34444659879227,221.37897043504128,221.32935646460624,221.11002310814163,220.9480990850335,220.98341521996252,221.0186607579378,221.0186607579378
13,229.314,223.8733770886179,218.34416678942227,215.0966426074082,210.75854027810905,220.3383624753463,217.28045352459054,215.54905488600974,213.80974914599457,214.95749194486547,214.22521051329923,233.10938276188452,230.94070588073666,230.2486303002894,229.09979711397554,228.64184261154472,227.95663874460806,227.50096341875758,227.27347445533883,221.87857292467675,221.70004108940032,222.19194445502404,222.96619364508607,222.82284245144095,222.86169862432672,223.14347601259206,223.18041286785356,223.2171286185088,223.2232254898903,223.235400948136,223.24755206764067,223.17066851557303,222.94940984705747,222.7708084372104,222.7838882771444,222.7969419704784,222.7969419704784
14,215.681,210.564558975475,205.36639411938467,202.33351003811123,198.32609647388472,209.50492380526603,206.5963379679474,206.80699685159976,215.34889063200438,214.77636427480837,214.10679293592423,226.1823878019783,224.17155925005002,223.49977680282606,222.3845855328494,221.94959796436922,221.5348711738894,221.0928365594128,220.9648127228534,222.30133208737627,222.1574214145336,223.08317286860327,223.4874854560531,223.26400297059703,223.21861099355525,223.27337829439642,223.22793019651638,223.18275415167705,223.17525239752536,223.16027138698269,223.14532032348012,223.08709200315664,222.86584591115349,222.6891640652423,222.67515474527588,222.66117342994008,222.66117342994008
15,231.838,226.33718171081242,220.7455708548859,217.46200855178319,213.08896918963683,216.36923812814518,213.36225308492644,212.79922461725903,212.9789035455065,214.78200510865133,214.2076748927745,218.47260031386983,218.24751903433557,217.59454888291512,216.5112748541891,217.04843958775558,222.47122087071364,222.02666881619308,221.89709514737692,223.35443800477015,222.9945951401986,223.91790935119664,221.02379139675946,220.87148060536268,220.9371263658246,220.99152183421342,221.05644902595986,221.16812145241144,221.178791330959,221.2000990890884,221.22136425300934,221.18783288875633,220.96877905586757,220.80110127681172,220.82316403735936,220.84518269444868,220.84518269444868
16,238.49,232.83134976238426,227.07944729283753,223.69833650437224,219.10758436968365,215.0251912237549,212.04132419425397,211.50098363087602,209.00636198871373,213.0936197452644,212.38368294073055,213.5869423499475,223.89977007841577,223.228787198606,222.1187405770591,222.06508793564555,222.8921730350733,222.4558529581762,222.300100105218,223.7290750481125,223.3625402570913,221.8038120323009,222.4354069226935,222.2690665157708,222.3661652829964,222.44986688588875,222.5458833792076,223.03798846590587,223.05344047743995,223.08429815992557,223.11509415790385,223.06186906374595,222.84044319468222,222.66058675148753,222.69222974857132,222.7238094913039,222.7238094913039
17,204.866,200.01596563767444,195.12166493049625,195.07789218326644,214.58456413072105,210.4036902328167,207.49446781364395,221.24134977710108,218.6019258800056,217.29447476781073,216.21155539962948,218.0905384020213,218.92972973024334,218.27693277342505,217.19243427663278,222.0710588755138,221.43813104887684,221.01329930891015,220.88015000960124,222.1100744153458,221.7238334835895,221.36448176267555,222.49727051080302,222.3207152402922,222.21623103574544,222.12965320946145,222.02631270528653,222.3937265089394,222.37619878243046,222.3411958950644,222.30626297847016,222.23010271549168,222.00952061277619,221.83073309216343,221.7968205907122,221.76297588035135,221.76297588035135
