,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,18.9,17.8,17.0,17.0,16.3,17.0,17.0,17.0,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
1,17.8,17.8,17.0,17.0,16.3,16.3,16.3,16.3,17.0,17.0,17.0,16.3,16.3,17.0,17.0,17.0
2,16.3,15.8,17.0,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5
3,14.6,14.5,14.6,24.5,24.5,27.5,36.3,36.3,61.6,61.6,61.6,50.9,50.9,61.6,50.9,50.9
4,14.8,14.8,14.8,15.4,15.1,15.4,15.8,15.8,17.8,17.8,17.8,17.8,17.8,22.1,20.3,20.3
5,14.4,14.8,20.3,20.3,20.3,18.9,18.9,18.9,17.8,17.8,17.8,17.0,17.0,17.8,17.0,17.0
6,14.3,14.5,61.6,50.9,50.9,50.9,61.6,61.6,61.6,61.6,75.2,61.6,75.2,75.2,61.6,61.6
7,14.6,14.5,15.8,15.4,15.4,15.8,15.8,17.0,16.3,17.0,17.8,17.8,22.1,20.3,24.5,24.5
8,15.4,20.3,18.9,17.8,17.8,17.8,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
9,14.3,61.6,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5
10,14.3,17.8,36.3,31.3,50.9,50.9,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3
11,14.5,14.4,15.4,15.4,17.8,17.8,17.8,17.8,17.8,17.8,22.1,22.1,22.1,22.1,20.3,20.3
12,17.8,17.0,16.3,15.8,17.0,17.0,17.0,17.0,17.0,17.0,31.3,31.3,27.5,27.5,31.3,31.3
13,20.3,18.9,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,18.9,17.8,17.8,17.8,22.1,22.1
14,31.3,31.3,24.5,24.5,22.1,22.1,22.1,22.1,20.3,20.3,20.3,20.3,18.9,18.9,18.9,18.9
15,42.7,36.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3
16,24.5,22.1,20.3,20.3,18.9,18.9,17.8,17.8,20.3,20.3,22.1,22.1,24.5,24.5,27.5,27.5
