,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,17.8,17.0,17.0,17.0,17.0,17.0,17.0,20.3,18.9,24.5,22.1,22.1,22.1,22.1,22.1
1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,18.9,27.5,27.5,24.5,24.5,24.5,24.5
2,16.3,15.8,15.8,22.1,20.3,20.3,20.3,20.3,18.9,20.3,20.3,20.3,20.3,20.3,20.3
3,15.8,15.4,15.4,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,61.6,61.6,61.6,61.6
4,15.4,15.4,15.4,18.9,18.9,18.9,17.8,17.8,17.8,17.8,17.8,17.8,18.9,18.9,18.9
5,14.8,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5
6,14.5,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,36.3,36.3,36.3,36.3,36.3
7,14.6,15.4,20.3,20.3,20.3,18.9,18.9,17.8,17.8,17.8,20.3,20.3,20.3,20.3,20.3
8,15.1,14.8,61.6,50.9,50.9,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3
9,15.1,14.8,20.3,18.9,20.3,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3
10,17.0,16.3,15.8,15.8,15.8,24.5,24.5,24.5,24.5,36.3,31.3,31.3,36.3,36.3,36.3
11,20.3,20.3,18.9,17.8,17.8,18.9,17.8,17.8,17.8,22.1,20.3,20.3,24.5,24.5,24.5
12,36.3,31.3,31.3,24.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,22.1
13,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5
14,92.8,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3
15,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5
16,50.9,42.7,36.3,31.3,31.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5
17,61.6,50.9,50.9,36.3,36.3,36.3,36.3,36.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5
18,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3
19,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,20.3,31.3,31.3,31.3,31.3
20,36.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,20.3,22.1,22.1,22.1,22.1
21,75.2,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3
22,61.6,50.9,50.9,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5
23,61.6,61.6,50.9,42.7,42.7,36.3,36.3,36.3,42.7,36.3,36.3,50.9,50.9,50.9,50.9
24,22.1,22.1,20.3,20.3,20.3,18.9,18.9,17.8,18.9,18.9,17.8,20.3,20.3,20.3,20.3
25,27.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,42.7,36.3,36.3,36.3,36.3,36.3,36.3
26,22.1,20.3,18.9,17.8,17.8,17.8,17.8,17.8,31.3,31.3,27.5,27.5,27.5,36.3,36.3
27,24.5,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,18.9,18.9,18.9,17.8,20.3,20.3
28,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3
29,115.5,92.8,92.8,61.6,61.6,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3
30,50.9,42.7,36.3,31.3,31.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5
31,50.9,42.7,36.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5
32,92.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3
33,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5
34,61.6,50.9,50.9,36.3,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5
35,230.4,230.4,182.1,144.6,144.6,115.5,115.5,115.5,92.8,92.8,92.8,75.2,75.2,75.2,75.2
36,144.6,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7
37,230.4,144.6,144.6,115.5,115.5,92.8,92.8,92.8,92.8,75.2,61.6,61.6,61.6,61.6,61.6
38,144.6,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9
39,61.6,50.9,50.9,36.3,36.3,36.3,36.3,36.3,31.3,31.3,50.9,50.9,50.9,50.9,50.9
40,24.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3,18.9,18.9,27.5,27.5,24.5,24.5,24.5
41,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,22.1,20.3,20.3,20.3,20.3
42,22.1,20.3,20.3,18.9,18.9,18.9,22.1,36.3,42.7,75.2,75.2,75.2,75.2,92.8,92.8
43,18.9,17.8,17.8,17.0,17.0,17.0,17.0,17.8,17.8,20.3,20.3,22.1,22.1,22.1,22.1
44,31.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,22.1,22.1,22.1,22.1,22.1
45,61.6,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5
46,24.5,24.5,22.1,36.3,61.6,61.6,92.8,115.5,115.5,115.5,92.8,92.8,92.8,92.8,92.8
47,15.4,15.4,15.4,15.4,17.0,17.0,18.9,31.3,27.5,31.3,27.5,27.5,27.5,27.5,27.5
