,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.21,0.0,0.0,0.0,164949691.0,4174686.0,2842380309.0,0.0
1,1.19,0.02,0.03,223948.97,164949691.0,4096379.59,2747702670.32,0.0156
2,1.17,0.03,0.06,408611.96,164949691.0,4031584.35,2685947340.24,0.0133
3,1.16,0.05,0.07,572396.01,164949691.0,3975570.73,2646091390.36,0.0214
4,1.14,0.06,0.08,732418.57,164949691.0,3928125.39,2616901366.82,0.0103
5,1.13,0.07,0.08,794583.93,164949691.0,3898555.1,2604075966.5,0.0072
6,1.13,0.07,0.09,847603.54,164949691.0,3867475.6,2592677864.8,0.0071
7,1.12,0.08,0.09,875303.53,164949691.0,3848176.86,2586216799.17,0.0048
8,1.11,0.09,0.09,921840.47,164949691.0,3798449.62,2573219415.67,0.0116
9,1.1,0.1,0.1,968511.95,164949691.0,3768392.81,2566960334.59,0.007
10,1.09,0.1,0.1,986022.67,164949691.0,3749588.5,2563896923.67,0.0048
11,1.09,0.1,0.1,1002564.91,164949691.0,3738350.98,2562068351.94,0.0032
12,1.08,0.11,0.1,1017146.65,164949691.0,3723419.99,2560200448.62,0.004
13,1.08,0.11,0.1,1034737.99,164949691.0,3712260.9,2558664535.57,0.0032
14,1.08,0.11,0.1,1061286.72,164949691.0,3697434.11,2556860819.44,0.004
15,1.07,0.12,0.1,1074620.72,164949691.0,3686353.57,2555722810.97,0.0137
16,1.07,0.12,0.1,1078894.96,164949691.0,3682667.22,2555379724.07,0.0017
17,1.07,0.12,0.1,1082262.13,164949691.0,3678984.55,2554965613.25,0.0018
18,1.07,0.12,0.1,1087639.36,164949691.0,3675305.57,2554665798.49,0.003
19,1.07,0.12,0.1,1091738.52,164949691.0,3671630.26,2554511985.58,0.0017
20,1.07,0.12,0.1,1096621.09,164949691.0,3667958.63,2554268847.95,0.0118
21,1.07,0.12,0.1,1104055.13,164949691.0,3664700.13,2553957851.57,0.0017
22,1.07,0.12,0.1,1110844.08,164949691.0,3661035.43,2553756413.99,0.0043
23,1.06,0.12,0.1,1120729.31,164949691.0,3653717.02,2553540032.54,0.0038
24,1.06,0.13,0.1,1125128.96,164949691.0,3650065.27,2553327453.53,0.0017
25,1.06,0.13,0.1,1130084.94,164949691.0,3646415.2,2553106303.43,0.0017
26,1.06,0.13,0.1,1135784.28,164949691.0,3642768.79,2552896997.56,0.0017
27,1.06,0.13,0.1,1143694.95,164949691.0,3639168.23,2552690529.93,0.0017
28,1.04,0.14,0.1,1125128.85,164949691.0,3570571.17,2550705295.45,0.0071
29,1.03,0.15,0.1,1118824.69,164949691.0,3545630.78,2550221407.42,0.0041
30,1.03,0.15,0.1,1123835.81,164949691.0,3542085.23,2550090999.96,0.0017
31,1.03,0.15,0.1,1122177.43,164949691.0,3535001.22,2549885495.65,0.0017
32,1.03,0.15,0.1,1122177.43,164949691.0,3535001.22,2549885495.65,0.0133
