,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,18.9,17.8,17.0,17.0,17.0,17.0,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5,24.5
1,15.4,15.1,15.1,31.3,31.3,27.5,24.5,22.1,22.1,22.1,22.1,22.1,24.5,24.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5
2,15.8,15.4,15.4,27.5,24.5,24.5,22.1,20.3,20.3,20.3,22.1,20.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5
3,14.8,14.8,15.8,17.0,16.3,42.7,36.3,31.3,31.3,27.5,27.5,24.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
4,14.2,14.6,20.3,17.8,17.8,22.1,20.3,20.3,18.9,20.3,20.3,20.3,22.1,22.1,22.1,24.5,24.5,22.1,24.5,24.5,24.5
5,14.3,14.6,50.9,50.9,42.7,36.3,36.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5
6,14.2,17.8,17.8,17.0,17.0,17.0,17.0,17.8,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5
7,14.0,61.6,50.9,50.9,42.7,36.3,36.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5,24.5
8,15.1,14.8,14.8,50.9,42.7,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5,24.5
9,17.8,17.8,17.0,17.8,17.8,17.8,20.3,20.3,18.9,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
10,18.9,17.8,17.8,17.0,17.8,17.0,31.3,27.5,27.5,24.5,24.5,24.5,24.5,22.1,24.5,22.1,22.1,24.5,24.5,24.5,24.5
11,15.8,15.8,15.4,15.4,42.7,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5
12,17.8,17.0,17.0,16.3,22.1,20.3,20.3,22.1,22.1,20.3,20.3,20.3,22.1,22.1,22.1,24.5,24.5,24.5,24.5,24.5,24.5
13,22.1,20.3,20.3,17.8,17.8,17.8,17.0,31.3,31.3,27.5,27.5,24.5,24.5,24.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5
14,36.3,31.3,27.5,24.5,22.1,22.1,22.1,20.3,20.3,18.9,24.5,24.5,22.1,22.1,24.5,22.1,24.5,24.5,24.5,24.5,24.5
15,22.1,20.3,20.3,18.9,17.8,17.8,17.0,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5
16,42.7,36.3,31.3,27.5,24.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3,22.1,20.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5
17,92.8,75.2,61.6,50.9,50.9,50.9,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5
18,42.7,36.3,31.3,31.3,27.5,24.5,24.5,22.1,20.3,24.5,24.5,24.5,24.5,24.5,22.1,27.5,27.5,27.5,27.5,27.5,27.5
19,24.5,22.1,20.3,20.3,18.9,17.8,17.8,20.3,20.3,24.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5,27.5,24.5,24.5,24.5
20,27.5,24.5,22.1,22.1,20.3,20.3,18.9,22.1,20.3,24.5,24.5,24.5,22.1,22.1,22.1,27.5,27.5,27.5,24.5,24.5,24.5
21,92.8,75.2,61.6,50.9,50.9,50.9,36.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
22,144.6,115.5,92.8,75.2,61.6,61.6,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5
23,61.6,50.9,42.7,36.3,36.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,24.5,24.5,22.1,24.5,24.5,24.5
24,22.1,20.3,18.9,17.8,17.8,17.0,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
25,50.9,42.7,36.3,36.3,31.3,31.3,27.5,24.5,22.1,22.1,22.1,22.1,20.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5
26,115.5,92.8,92.8,61.6,61.6,50.9,50.9,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5
27,144.6,115.5,92.8,75.2,61.6,61.6,50.9,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,27.5
28,22.1,20.3,20.3,18.9,17.8,20.3,18.9,22.1,22.1,20.3,20.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5
29,18.9,17.8,17.8,17.0,17.0,18.9,17.8,24.5,24.5,22.1,22.1,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5
30,22.1,22.1,20.3,18.9,17.8,20.3,18.9,22.1,20.3,20.3,20.3,24.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5,24.5,24.5
31,92.8,61.6,50.9,50.9,42.7,36.3,36.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5
32,31.3,24.5,24.5,22.1,20.3,20.3,18.9,20.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5,24.5
33,27.5,24.5,22.1,20.3,20.3,20.3,17.8,20.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5
