,0,1,2,3,4,5
0,14.3,14.2,14.2,14.3,14.3,14.3
1,14.5,14.3,14.3,17.8,17.0,17.0
2,14.1,14.0,14.0,15.4,14.8,14.8
3,14.3,14.5,14.3,14.3,14.3,14.3
4,14.0,14.2,14.5,14.4,14.3,14.3
5,14.0,14.0,15.4,15.1,14.8,14.8
6,14.0,14.0,27.5,24.5,22.1,22.1
7,14.0,14.0,14.5,14.5,14.5,14.5
8,14.0,14.4,14.3,14.2,14.2,14.2
9,14.0,36.3,27.5,24.5,22.1,22.1
10,14.0,15.1,14.8,14.6,14.5,14.5
11,15.1,14.6,14.5,14.5,14.4,14.4
12,15.8,15.4,14.8,14.8,14.6,14.6
13,15.4,14.8,14.6,14.6,14.5,14.5
14,15.8,15.4,15.1,14.8,14.6,14.6
15,15.8,15.1,14.8,14.6,14.6,14.6
16,15.8,15.4,14.8,14.8,17.8,17.8
17,14.4,14.3,14.2,14.2,20.3,20.3
18,14.5,14.4,14.3,14.2,14.6,14.6
19,50.9,31.3,27.5,24.5,22.1,22.1
20,16.3,15.8,15.4,15.1,17.0,17.0
21,14.4,14.3,14.2,14.1,14.3,14.3
22,15.4,15.1,14.8,14.6,14.6,14.6
23,15.4,14.8,14.6,14.5,14.5,14.5
24,14.8,14.6,14.5,14.4,14.3,14.3
25,15.8,15.4,14.8,14.8,14.6,14.6
26,15.1,14.6,14.5,14.5,14.4,14.4
27,17.8,17.0,15.8,15.8,15.4,15.4
28,14.6,15.8,15.4,15.4,17.0,17.0
29,14.0,14.2,14.2,14.1,14.3,14.3
30,24.5,20.3,17.8,17.8,17.0,17.0
31,22.1,20.3,17.8,17.8,17.0,17.0
32,20.3,17.8,17.0,16.3,15.8,15.8
33,27.5,22.1,20.3,18.9,17.8,17.8
34,31.3,24.5,20.3,20.3,17.8,17.8
35,24.5,20.3,18.9,17.8,17.0,17.0
36,31.3,24.5,22.1,20.3,18.9,18.9
37,230.4,144.6,115.5,92.8,61.6,61.6
38,20.3,17.8,17.0,15.8,15.8,15.8
39,24.5,20.3,18.9,17.8,17.0,17.0
40,36.3,27.5,24.5,22.1,20.3,20.3
41,22.1,18.9,17.8,17.0,16.3,16.3
42,36.3,31.3,24.5,22.1,20.3,20.3
43,17.8,17.0,15.8,15.8,15.4,15.4
44,15.4,16.3,22.1,36.3,36.3,36.3
45,14.0,14.0,14.0,14.2,14.1,14.1
46,14.8,14.6,14.8,15.1,15.1,15.1
47,14.1,14.0,14.2,14.3,14.4,14.4
