,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0,260.345,248.20314613243428,239.18278110526788,231.19994167721615,224.5765096377283,219.41867754956823,214.12346244577876,210.7235658661228,208.41756670886403,206.34521373559247,204.90711927806703,205.23269373515672,208.19122065052468,206.3288674991581,205.31466858889465,204.50695449582616,203.70246641607542,203.29926718370967,203.11542191652597,202.20134524409715,201.60045449990324,201.1996820773579,201.0105863952805,200.0481465096609,205.4992093217881,205.29497511246632,204.40606715345845,203.56601533146826,203.1966289182678,202.9509865430602,202.70583520696061,202.58344337175365,202.4611739283819,202.33902675445353,202.14739172769904,201.94934833597137,201.7485129876354,201.7485129876354
1,172.469,164.00704117398934,160.62066603182143,162.44479635464157,207.17961458971897,202.26667638833408,197.18544890170654,194.07092800622883,191.96168611056788,190.06940015540417,188.77907848319768,190.36375749101956,211.5846415940378,209.6886962470219,208.64456312134837,207.8130092396476,206.98477658747578,206.57178163507743,206.37751085344237,205.8312131268029,205.21939571291867,204.83124109588854,204.63292685479266,204.2004392158504,208.2584643098579,208.0505398455481,206.80738980951034,205.57230079732687,205.40693736866098,205.29697050486104,205.1872234648218,205.13243224135698,205.07769580911562,205.02301411330652,204.8226200991932,204.623914479094,204.43033556461492,204.43033556461492
2,161.744,153.84696602689365,252.35195710096937,243.66814950498622,236.46311801533,230.8525892823421,224.92476103489736,221.35283082559832,218.93049261303216,216.75145135860132,215.23893779286456,213.32562636023337,211.4259431267991,209.53099905421215,208.48664485708787,207.65491491275833,206.82650690115253,206.41349649585712,206.22708499936124,205.82596246622327,205.21205389687105,205.0332692261312,204.83319495690506,204.50365008761568,205.07303795109055,204.88938291313946,205.21769722037723,205.54388262170218,205.41789504544707,205.33411316725122,205.2504987690299,205.20875427026087,205.1670515159906,205.12539046447463,204.92359607401016,204.72318147793615,204.63423329645823,204.63423329645823
3,170.963,162.32441026781356,215.5955173526736,208.177792538181,202.0232410606996,197.23533439566788,192.17935867677613,189.13536915233485,187.0878641021632,185.557086595135,184.27424165772413,208.07510129269525,206.21071436422284,204.43615102462843,203.43753450078447,202.6326327220797,201.8309457242979,201.47836021379504,201.29688485358122,200.98905202482607,200.3885008205236,201.4980967433834,201.30003864664,201.0625792834143,200.80899697942675,200.76532998244733,200.98610593509855,201.20545029850538,201.11481364471828,201.0545401692425,200.9943871804442,200.96435579326376,200.9343544374705,200.90438308303303,200.70543869995,200.50800326125002,204.56405225798878,204.56405225798878
4,169.107,160.55008431771304,176.86575951289683,171.97964549110557,227.83487872586866,222.42881958714096,216.71705305546814,213.27544216075216,210.94168741986482,208.84381827287842,207.39479740654588,208.17616255758267,206.31155994191369,204.516335773244,203.51473430152558,202.70626507924473,201.90102488627076,201.8709238945231,201.70034497062855,201.32093453406299,201.11485494750247,200.9967343274624,200.80049459313497,200.64620087266448,200.29437047412006,204.38300610364593,204.23485671176147,204.0876679728532,203.9828308759579,203.91311409003683,203.84353666797085,203.8088001313029,203.7740983311716,203.73943123284042,203.53786480160755,203.33863393680593,204.73353930286913,204.73353930286913
5,166.995,158.53942908850667,175.47204491933033,176.76319700105444,217.5429382776135,212.3811334477301,206.931084704119,203.64711351524718,201.77660552095153,199.98198009320944,208.07587415861295,206.21372132307422,204.37080678155996,202.55301780108775,201.54803967928697,200.74569603946063,199.94655696334033,201.0854221319706,200.90453270983863,200.4699632054683,202.54456532996758,202.18894409887298,201.9923841547741,202.04101478561313,201.7114856030567,203.10983711745365,202.89358111175432,202.6787273863671,202.57178321970642,202.50066523005023,202.42968940525537,202.3942547158501,202.35885546113425,202.32349160567313,202.12294111406746,201.92528917295337,201.97725888378042,201.97725888378042
6,151.077,182.3029512788432,177.39858242143188,181.55323398233054,186.9142701130983,182.5471071205236,179.36641115529758,177.89131091171052,186.55490882297582,185.26860870255555,212.63473354792475,210.7290254892876,208.84040035752767,206.9801611190467,205.9521783360109,205.21892641756773,205.13020390662246,204.88625953201313,204.6975102724811,204.2490496710136,205.13129468852551,204.72911728844318,204.52827117115473,204.823452168099,204.46224595721498,204.51666071125774,204.19666348868245,203.8787412411059,203.72049436980456,203.61526002455935,203.51023604277023,203.45780280672747,203.40542200392073,203.35309358191682,203.1536684883349,202.95343281984654,202.7926763870267,202.7926763870267
7,141.487,165.71575139118923,159.94727013418358,172.94730347301703,178.87207115814172,197.8311682307161,193.12736595836768,190.46227820159643,207.23419674589798,205.17621269350934,204.18093103275226,202.35414996235622,200.5450799591921,198.7989922368418,197.9084102217422,199.05745956980323,201.2488399204029,200.86534808240202,200.67049573431962,200.06315089432135,209.1432063298049,208.72532296335163,208.51669464038827,206.85474683340033,206.44146808248036,206.2880716143979,205.90004214975457,205.51452880519324,205.32263823733655,205.1950307965001,205.0676784429379,205.004097764495,204.94058066673048,204.87712708606372,204.71731595897768,204.51347764301872,204.3192011653757,204.3192011653757
8,124.72,198.45559587736474,191.24460701541616,184.67051127697607,182.01487175987535,184.89333855617735,180.42221420071021,177.86482160581363,218.8500543478836,216.67145548170558,215.1593536502565,213.23122982328468,211.3209904536371,209.4274353898089,208.38536942995333,207.5542636503047,206.72569847968376,206.31271967542284,206.11334095574745,205.75523721435763,208.88849915089193,208.4713288420893,208.26303951324718,206.604374262339,206.3012951291886,206.1256998340594,205.63824168964027,205.15394439597623,204.91288378418753,204.75257820950293,204.59259308566214,204.51272049257648,204.4329277720839,204.35321484431182,204.4616696294675,204.25856695983802,204.0853893928782,204.0853893928782
9,149.709,252.20724564378702,243.0413609495241,234.67794486748784,227.7388041711349,222.3350958704573,216.62586451818524,213.1857653644386,210.85355035425212,208.75498571338494,207.29853798527645,205.44099570233496,203.601207166534,201.77745348120104,200.7723584151222,199.97148329573525,200.52586909053136,203.28773372921938,203.09177699549016,202.7521284460275,202.25063988374464,201.87428887361705,201.67458358474343,202.144122535696,201.86147968274713,201.69949320306438,201.38817361001546,201.07887272315088,200.92491716322974,200.82253654482042,200.72036058526734,200.6693492246821,200.6183888754574,200.56747948658196,204.9863930070954,204.7825816140883,204.60632603247421,204.60632603247421
10,172.821,164.63144010019005,158.8927348030418,242.30926549408835,235.14441489023594,229.5649152976048,223.66979440922086,220.11776324486266,217.70881170837075,215.54189261321218,214.038371944014,212.1323802761406,210.2310946776113,208.34685236265588,207.30765357784875,206.48000147677143,206.68084395596694,207.52060017989896,207.31317857971908,206.09890074623794,205.51121612061058,205.5007889045855,205.29677411568093,205.74289975426774,205.45651521865895,205.28877770344027,205.0943603259717,204.90120361943744,204.80505921710977,204.74112308273476,204.6773147566924,204.6454584419357,204.61363398349374,204.58184134951028,206.00621250816076,205.8037262956526,205.63292756935695,205.63292756935695
11,182.444,173.51004526799127,167.25030946063777,215.2643108280012,208.89983346179167,203.94372888981545,198.74789227838613,195.5929616927665,193.45706795242828,191.55650549143738,190.23440055885638,193.5045037295782,192.45017056108094,201.54874105664655,200.5447373677523,200.32247608816618,201.6374400932789,201.48914339853243,201.29461225513393,201.10511687302943,200.56970828811288,209.01572375124496,208.8067660274937,207.1423855678543,206.72847185710415,206.52182538524707,206.3776471261342,206.23440376977018,206.1631039058818,206.1156894171739,206.06836971002895,206.04474534031894,206.02114459497864,205.99756745038366,206.06868788293326,205.92137319505034,205.7567138218553,205.7567138218553
12,144.697,200.47915933564394,193.19470146009334,188.4371163622026,182.92789944904118,178.73495600638933,220.66900015061995,217.16473740394983,214.7879539892575,212.65075946536933,211.16718580734462,209.286761375225,207.41993029890367,205.8152344130674,204.79315943612778,204.01656066776968,205.03238142355403,204.68314536608835,204.49874922072226,204.39331860958538,203.84209724278813,206.52348168539982,206.3901702037144,206.19132808634032,205.87975729349574,205.72104553620227,205.35563294147408,204.9925898110562,204.81188386809688,204.69171421524453,204.57178478152827,204.5119099967467,204.45209508674995,204.3923399916632,204.24833265167155,204.52234731901987,204.35630097170085,204.35630097170085
13,161.982,158.37693481421843,161.0037126838479,232.29480400664303,225.42607134235558,220.07716831265697,214.44530754708,211.0399660577684,208.73047101281634,206.65332062447152,205.21205693909073,203.37555767314015,201.55803088412912,199.7670066492308,198.80250255414734,199.63477509425968,203.0017413337111,202.59972895778503,202.42389522882726,202.0502989383808,201.47322849691315,201.56503611314784,201.8809200770347,201.98998171357144,201.70268147212602,201.5473017906539,201.31038436799716,201.07500320157666,200.9578414318885,200.87992872486618,200.80217176534518,200.76335159357984,200.72457024198624,200.68582767174425,200.4999128440725,205.15751693122843,204.9891764142972,204.9891764142972
14,187.774,178.29986090940795,177.4899695638919,186.6935308731601,181.2495309895283,181.53790813607728,178.135988063717,214.16667009158914,211.8234671788506,209.7159138928339,208.2538136476419,206.39045120320554,206.09628178216883,204.26385915886877,203.246107403107,202.45307751011714,202.32876382607256,201.93024565718426,201.75614841152708,201.40834604191247,200.8325192146905,200.50821640878036,205.1762721923716,205.1374603499491,204.80685881270955,204.63503095389683,204.53406693198517,204.43375759644724,204.38382828627093,204.35062523952666,204.31748856567285,204.30094507710717,204.28441813203005,204.267907713898,204.08203380618414,205.48723477237795,205.31446653760557,205.31446653760557
