,0,1,2,3,4,5,6,7,8,9,10,11
0,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
1,1.091,1.091,1.091,1.091,1.091,1.091,1.091,1.091,1.091,1.091,1.091,1.091
2,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438
9,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046
10,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
11,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
12,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
15,4.09,4.09,4.09,4.09,4.09,4.09,4.09,4.09,4.09,4.09,4.09,4.09
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
20,2.425,2.425,2.425,2.425,2.425,2.425,2.425,2.425,2.425,2.425,2.425,2.425
21,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087
22,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
23,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4
24,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
25,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,1.2,1.2,2.8431797951993305,3.4413095126073876,4.052985108909686,3.9873664514047635,3.9427685881822874,3.9180836708886466,3.9072113362050924,3.904504124868887,3.9017996207440184,3.9017996207440184
30,1.0,1.0,3.040723294037878,3.783561814044659,4.543223441710417,4.4617293025510785,4.4063416337102606,4.375684559006869,4.362181820770841,4.35881963895007,4.35546081931112,4.35546081931112
31,4.18,6.630295664804473,5.375138075794746,4.918251339352192,4.451017462113734,4.444784060485118,4.578147515517356,4.574564187877701,4.57298593112619,4.572592945195063,4.580800352249868,4.580800352249868
32,0.08,2.852253118435758,2.9048323884779217,2.8942216354572983,2.883370580088855,3.0166930567468118,3.124105967838863,3.174109014128313,3.1961325780717997,3.201616445493728,3.2081448290482344,3.2081448290482344
33,9.38,6.707468216759773,5.437701367598328,4.97549675135247,4.502824559973985,4.8093495950945835,4.73368000157307,4.778646881558913,4.7984522940326775,4.803383841738645,4.798660457896906,4.798660457896906
34,8.95,6.399982999999996,5.188425078891794,4.747408947185992,5.099155097203323,4.981874529967647,4.902164537488164,4.858045056650771,4.838612876424167,4.833774263547744,4.828940489284196,4.828940489284196
35,8.1,5.792163385474858,4.695669624471904,5.431287706391793,4.915315374284573,4.802263120676027,4.725426910745211,4.798998068548505,4.8122020762743105,4.807389874198036,4.802582484323839,4.802582484323839
36,4.9,3.5323931173184335,5.797938028206774,5.305113295809198,4.801127532707324,4.693001599455055,4.825913573863774,4.783380351699,4.7838468302922035,4.7920629834619115,4.800270920478449,4.800270920478449
37,2.5,6.175443497206708,5.006392347321322,4.580848997799009,4.848668343008104,4.737148971118917,4.701354587581014,4.681542396292786,4.672816226707614,4.670643410480907,4.668472767070426,4.668472767070426
38,0.083,0.083,0.083,0.2955000000000001,0.2753125000000001,0.4387893125000002,0.4330966835000002,0.42994581334850024,0.42855803009510623,0.4282124720650111,0.42786725959294614,0.42786725959294614
39,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
41,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048
42,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72
43,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
44,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
45,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42
46,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42
47,1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22
