,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.92,0.0,0.0,0.0,1616239.0,64559.0,24852919.2,0.0
1,1.57,0.18,0.08,1775.38,1616239.0,52737.2,22888010.08,0.0302
2,1.36,0.29,0.09,3287.55,1616239.0,45702.19,22696095.61,0.0231
3,1.28,0.33,0.09,3923.84,1616239.0,43123.8,22668421.46,0.0094
4,1.22,0.36,0.09,4407.85,1616239.0,41141.99,22654096.03,0.0075
5,1.18,0.38,0.09,4864.52,1616239.0,39884.52,22647469.41,0.0042
6,1.17,0.39,0.09,5006.76,1616239.0,39447.85,22644992.61,0.0021
7,1.16,0.39,0.09,5152.28,1616239.0,39094.13,22643516.62,0.0018
8,1.14,0.4,0.09,5463.33,1616239.0,38511.67,22641017.18,0.0029
9,1.13,0.41,0.09,5646.32,1616239.0,37899.88,22638925.02,0.0027
10,1.11,0.42,0.09,5759.83,1616239.0,37484.95,22637451.49,0.0021
11,1.11,0.42,0.09,5819.23,1616239.0,37335.22,22636967.32,0.0011
12,1.09,0.43,0.09,6071.2,1616239.0,36778.97,22635440.19,0.0026
13,1.09,0.43,0.09,6111.01,1616239.0,36558.82,22634696.31,0.0014
14,1.08,0.44,0.09,6164.71,1616239.0,36339.99,22634097.97,0.0014
15,1.07,0.44,0.09,6248.51,1616239.0,36122.47,22633545.84,0.0014
16,1.07,0.44,0.09,6303.62,1616239.0,35979.38,22633118.88,0.0011
17,1.07,0.44,0.09,6303.62,1616239.0,35979.38,22633118.88,0.0005
