,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.84,0.0,0.0,0.0,3098163.0,118720.0,46392405.2,0.0,46392405.2
1,1.65,0.1,0.04,3864.69,3098163.0,106482.67,44411583.37,0.0572,44415448.059999995
2,1.57,0.14,0.05,5785.06,3098163.0,101602.04,44101861.89,0.0255,44107646.95
3,1.48,0.19,0.06,8778.7,3098163.0,95666.73,43833673.35,0.0387,43842452.050000004
4,1.44,0.22,0.06,9946.66,3098163.0,93044.9,43789497.4,0.0158,43799444.059999995
5,1.44,0.22,0.06,11348.69,3098163.0,92744.39,43716215.31,0.0171,43727564.0
6,1.48,0.2,0.06,12919.1,3098163.0,95327.53,43674376.31,0.0259,43687295.410000004
7,1.46,0.2,0.06,14194.19,3098163.0,94429.67,43615948.73,0.0217,43630142.919999994
8,1.46,0.21,0.06,14800.14,3098163.0,94362.99,43599819.01,0.0119,43614619.15
9,1.46,0.21,0.06,14874.35,3098163.0,94364.51,43598922.65,0.0019,43613797.0
10,1.46,0.21,0.06,14874.35,3098163.0,94364.51,43598922.65,0.0005,43613797.0
