,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,50.9,42.7,36.3,36.3,31.3,36.3,31.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,50.9,50.9,50.9,50.9,50.9,50.9,50.9
1,24.5,24.5,22.1,22.1,22.1,31.3,27.5,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,50.9,50.9,50.9,50.9,50.9,50.9,50.9
2,24.5,22.1,22.1,20.3,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,50.9,50.9,42.7,42.7,50.9,50.9,42.7,42.7
3,24.5,24.5,22.1,22.1,36.3,31.3,36.3,31.3,36.3,31.3,36.3,31.3,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,50.9,50.9
4,18.9,17.8,22.1,22.1,27.5,24.5,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
5,17.8,17.8,42.7,36.3,36.3,31.3,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,50.9,50.9,42.7,42.7,50.9,50.9,42.7,42.7,50.9,50.9
6,17.8,17.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3,42.7,42.7,42.7,42.7,42.7,50.9,50.9,50.9,50.9,50.9
7,15.8,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,50.9,50.9,50.9,50.9,50.9
8,17.0,31.3,24.5,27.5,24.5,24.5,36.3,36.3,36.3,36.3,36.3,36.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
9,17.0,18.9,17.8,92.8,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
10,17.0,22.1,22.1,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,36.3,31.3,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,50.9,50.9
11,18.9,17.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,42.7,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,50.9,42.7,50.9,50.9,50.9,50.9
12,31.3,27.5,24.5,24.5,22.1,42.7,42.7,36.3,36.3,36.3,36.3,36.3,42.7,36.3,36.3,42.7,42.7,42.7,42.7,42.7,42.7,50.9,42.7,50.9,50.9,50.9,50.9
13,50.9,50.9,36.3,36.3,36.3,31.3,31.3,31.3,31.3,42.7,42.7,36.3,50.9,42.7,42.7,50.9,42.7,42.7,42.7,42.7,42.7,50.9,50.9,50.9,42.7,50.9,50.9
14,61.6,61.6,50.9,42.7,42.7,36.3,36.3,36.3,31.3,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
15,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7
16,144.6,144.6,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
17,230.4,230.4,144.6,144.6,144.6,115.5,115.5,115.5,92.8,92.8,92.8,92.8,92.8,92.8,75.2,75.2,75.2,75.2,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6
18,230.4,182.1,144.6,144.6,115.5,115.5,92.8,92.8,92.8,92.8,92.8,92.8,75.2,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6
19,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7
20,144.6,144.6,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
21,50.9,50.9,42.7,36.3,36.3,31.3,31.3,36.3,36.3,31.3,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,50.9,50.9
22,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,36.3,36.3,42.7,42.7,42.7,36.3,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
23,92.8,75.2,61.6,61.6,50.9,50.9,42.7,42.7,42.7,36.3,42.7,36.3,36.3,36.3,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,50.9,50.9,50.9,50.9
24,50.9,50.9,42.7,36.3,36.3,31.3,36.3,31.3,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7,42.7,36.3,50.9,42.7,42.7,42.7,42.7,50.9,50.9,50.9,50.9
25,50.9,50.9,36.3,36.3,36.3,31.3,31.3,31.3,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,36.3,50.9,50.9,50.9,50.9,42.7,50.9,50.9,42.7,42.7
26,61.6,50.9,42.7,42.7,36.3,36.3,36.3,31.3,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,50.9,50.9,42.7,42.7
27,92.8,92.8,61.6,61.6,61.6,50.9,50.9,50.9,42.7,42.7,42.7,42.7,36.3,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,50.9,50.9,50.9,50.9
28,92.8,75.2,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7,36.3,50.9,50.9,50.9,50.9,50.9,50.9,42.7,50.9,50.9,50.9,50.9
29,92.8,92.8,61.6,61.6,61.6,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7,42.7,36.3,50.9,50.9,50.9,50.9,42.7,50.9,50.9,50.9,50.9,42.7,42.7
30,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,36.3,36.3,36.3,36.3,42.7,36.3,42.7,42.7,42.7,42.7,42.7,50.9,50.9,42.7,50.9,50.9,50.9
31,144.6,115.5,92.8,92.8,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,50.9,50.9,42.7,42.7,50.9,50.9,50.9
32,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,31.3,50.9,50.9,50.9,42.7,50.9,50.9,50.9,50.9,42.7,42.7,42.7,50.9,50.9,50.9,42.7,42.7
33,92.8,75.2,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,42.7,42.7,42.7,36.3,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,50.9,50.9,50.9,50.9
34,144.6,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,50.9,50.9
35,230.4,230.4,182.1,144.6,144.6,115.5,115.5,115.5,92.8,92.8,92.8,92.8,92.8,92.8,75.2,75.2,75.2,75.2,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6
36,182.1,144.6,115.5,115.5,115.5,92.8,92.8,75.2,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
37,182.1,144.6,115.5,115.5,115.5,92.8,92.8,75.2,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
38,144.6,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,50.9,50.9,50.9,50.9,42.7,42.7
39,115.5,92.8,75.2,75.2,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,36.3,42.7,42.7,42.7,42.7,42.7,50.9,50.9,50.9,50.9,50.9,50.9
40,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,42.7,42.7,42.7,42.7,36.3,42.7,42.7,42.7,42.7,42.7,50.9,50.9,50.9,50.9,42.7,42.7
41,75.2,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,50.9,42.7,50.9,50.9,50.9,50.9,50.9
42,61.6,50.9,50.9,42.7,36.3,36.3,36.3,42.7,36.3,36.3,36.3,36.3,50.9,50.9,42.7,42.7,42.7,50.9,50.9,50.9,42.7,42.7,50.9,50.9,50.9,50.9,50.9
43,42.7,36.3,31.3,31.3,31.3,27.5,27.5,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,36.3,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
44,31.3,31.3,27.5,24.5,24.5,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,50.9,50.9,50.9,50.9,50.9
45,22.1,20.3,20.3,24.5,24.5,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,50.9,50.9,42.7,42.7
46,24.5,22.1,24.5,27.5,27.5,31.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,50.9,42.7,50.9,50.9,50.9,50.9,42.7,50.9,50.9,50.9,50.9,50.9
47,20.3,18.9,20.3,20.3,24.5,24.5,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7,36.3,42.7,42.7,42.7,42.7,42.7,42.7,42.7
